open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
23180.35,23181.15,23171.0,23180.1,23176.09,23176.94,23171.94,23174.89,23171.49,23178.98,23207.61,23197.73,23226.33,23209.51,23209.93,23210.45,-8.22,-12.05,3.83,48.17,45.9,75.96,72.71,-19.5,68.26,25.01,21.88,25.48,-4.3,-0.02,-0.0,14.33,23193.18,23171.49,23149.8,0.19,69.85,23196.05,23146.45,0.07,0.15,0.13,0.0,1,1,0,0,0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,1,-1,0.04,0.0,0.03,0.05
23180.55,23192.8,23179.65,23183.05,23179.85,23178.98,23173.48,23176.38,23171.46,23179.37,23207.22,23197.15,23225.48,23208.99,23210.06,23210.18,-6.97,-11.04,4.07,49.58,46.89,79.83,77.99,-21.04,128.4,23.58,26.28,23.8,15.35,0.07,-0.0,14.25,23193.1,23171.46,23149.83,0.19,76.78,23196.05,23146.45,0.06,0.16,0.48,0.07,1,0,0,0,0,0.01,0.01,0.06,0.01,0.04,0.0,0.0,0.0,1,-1,0.05,0.02,0.03,0.05
23183.1,23188.55,23180.05,23187.85,23181.1,23181.94,23176.26,23178.46,23171.26,23180.18,23206.76,23196.79,23224.54,23208.57,23210.18,23209.96,-5.53,-9.94,4.4,51.86,48.49,82.16,79.32,-12.99,123.1,22.25,25.12,22.76,27.85,0.12,-0.0,13.84,23192.16,23171.26,23150.35,0.18,89.68,23194.05,23146.45,0.03,0.18,1.04,0.33,1,0,0,0,0,0.02,0.02,0.04,0.02,0.0,0.01,0.0,0.0,1,-1,0.07,0.03,0.03,0.05
23187.95,23193.45,23187.05,23190.35,23184.25,23184.74,23178.54,23180.62,23171.7,23181.15,23206.11,23196.53,23223.55,23208.21,23210.34,23209.76,-4.14,-8.78,4.64,53.05,49.33,85.99,82.66,-8.0,144.57,21.38,26.89,21.98,22.75,0.1,-0.0,13.31,23193.81,23171.7,23149.6,0.19,92.18,23193.45,23146.45,0.01,0.19,1.47,0.59,1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.0,0.0,0.0,1,-1,0.08,0.04,0.04,0.05
23190.6,23195.45,23187.8,23187.85,23185.84,23185.78,23179.76,23181.94,23173.3,23181.78,23205.36,23196.19,23222.52,23207.81,23210.5,23209.54,-3.2,-7.66,4.46,51.67,48.5,86.79,84.98,-18.65,128.17,20.72,26.86,21.04,12.2,0.05,-0.0,12.9,23195.24,23173.3,23151.36,0.19,83.17,23195.45,23146.45,0.03,0.18,1.45,0.58,1,0,0,0,1,-0.01,0.01,0.03,0.01,0.02,0.0,0.0,0.0,1,-1,0.06,0.03,0.04,0.05
23187.8,23187.8,23179.5,23182.35,23186.29,23184.63,23181.19,23182.01,23174.36,23181.84,23204.25,23195.65,23221.48,23207.3,23210.65,23209.27,-2.87,-6.7,3.83,48.68,46.69,80.4,84.39,-32.15,54.37,19.36,25.58,24.76,14.3,0.06,-0.0,12.58,23195.89,23174.36,23152.83,0.19,68.56,23195.45,23146.45,0.06,0.15,1.39,0.56,1,0,0,0,0,-0.02,0.02,0.04,0.02,0.0,0.01,0.0,0.0,1,-1,0.03,0.0,0.03,0.05
23182.55,23185.8,23180.25,23181.5,23185.98,23183.59,23182.91,23181.92,23175.14,23181.81,23203.16,23195.1,23220.43,23206.79,23210.82,23209.0,-2.64,-5.89,3.25,48.21,46.41,70.5,79.23,-37.7,39.52,18.09,24.74,23.95,17.25,0.07,-0.0,12.08,23196.51,23175.14,23153.78,0.18,64.87,23195.45,23146.45,0.06,0.15,1.36,0.54,1,0,0,0,0,-0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,1,-1,0.03,-0.0,0.02,0.05
23182.2,23183.35,23173.0,23176.9,23183.79,23181.36,23182.44,23181.01,23176.4,23181.34,23202.0,23194.38,23219.41,23206.2,23210.93,23208.68,-2.81,-5.27,2.47,45.67,44.88,59.98,70.29,-50.2,-19.36,17.31,23.21,26.8,-4.7,-0.02,-0.0,11.95,23194.87,23176.4,23157.94,0.16,51.34,23195.45,23146.45,0.08,0.13,1.01,0.4,1,0,0,0,0,-0.02,0.02,0.04,0.02,0.0,0.02,0.0,0.0,1,-1,0.0,-0.02,0.02,0.04
23177.15,23184.95,23176.8,23182.15,23182.15,23181.62,23183.2,23181.21,23177.67,23181.42,23200.84,23193.9,23218.48,23205.72,23211.07,23208.41,-2.48,-4.72,2.24,48.98,46.98,58.7,63.06,-35.99,15.88,16.43,23.04,25.46,7.55,0.03,-0.0,11.68,23193.95,23177.67,23161.39,0.14,63.77,23195.45,23154.7,0.06,0.12,0.79,0.31,1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.0,0.0,0.0,1,-1,0.02,0.0,0.02,0.04
23181.85,23204.0,23181.2,23197.55,23184.09,23186.93,23184.96,23184.18,23178.67,23182.95,23199.97,23194.04,23217.59,23205.56,23211.31,23208.31,-0.97,-3.97,3.0,57.21,52.55,66.54,61.74,-14.18,150.14,16.44,30.94,22.14,17.65,0.08,-0.0,12.48,23197.11,23178.67,23160.23,0.16,101.19,23204.0,23154.7,0.03,0.18,1.07,0.45,1,0,0,0,0,0.07,0.07,0.1,0.07,0.03,0.0,0.0,0.0,1,-1,0.08,0.06,0.03,0.04
23196.8,23197.0,23182.1,23185.5,23184.72,23186.45,23185.5,23184.42,23178.72,23183.2,23198.65,23193.71,23216.88,23205.16,23211.46,23208.08,-0.73,-3.32,2.59,50.36,48.37,68.38,64.54,-44.69,66.97,16.45,28.24,20.21,5.4,0.02,-0.0,12.69,23197.24,23178.72,23160.21,0.16,68.3,23204.0,23154.7,0.08,0.13,1.26,0.61,1,0,0,0,0,-0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,1,-1,0.03,0.01,0.02,0.04
23185.7,23186.9,23175.0,23175.25,23183.47,23182.72,23184.72,23182.76,23179.1,23182.44,23197.13,23192.99,23216.21,23204.57,23211.54,23207.75,-1.36,-2.93,1.57,45.39,45.17,51.34,62.09,-87.12,-69.82,15.78,26.34,22.87,-7.8,-0.03,-0.0,12.63,23197.0,23179.1,23161.2,0.15,39.24,23204.0,23154.7,0.12,0.09,1.03,0.44,1,0,0,0,0,-0.04,0.04,0.05,0.05,0.01,0.0,0.0,0.0,1,-1,-0.02,-0.03,0.03,0.04
23174.05,23183.7,23171.95,23182.2,23184.53,23182.55,23184.16,23182.65,23180.21,23182.42,23195.63,23192.56,23215.65,23204.13,23211.68,23207.5,-1.28,-2.6,1.32,49.06,47.64,34.04,51.25,-66.06,-68.54,14.88,24.59,23.07,-5.65,-0.02,-0.0,12.57,23195.84,23180.21,23164.58,0.13,56.36,23204.0,23158.45,0.09,0.1,0.78,0.33,1,0,0,0,0,0.03,0.03,0.05,0.04,0.01,0.01,0.0,0.01,1,-1,0.01,-0.0,0.03,0.03
23181.9,23183.8,23168.7,23168.95,23181.89,23178.01,23182.02,23180.16,23180.28,23181.13,23193.85,23191.64,23214.94,23203.43,23211.74,23207.11,-2.26,-2.53,0.27,43.11,43.7,15.84,33.74,-99.29,-135.47,13.89,22.51,22.94,-21.4,-0.09,-0.0,12.75,23195.7,23180.28,23164.86,0.13,13.27,23204.0,23158.5,0.15,0.05,0.42,0.1,1,0,0,0,0,-0.06,0.06,0.07,0.06,0.01,0.0,0.0,0.0,1,-1,-0.05,-0.05,0.03,0.03
23168.7,23170.45,23159.25,23161.2,23174.62,23172.41,23179.36,23176.72,23179.56,23179.24,23191.94,23190.44,23213.9,23202.6,23211.77,23206.66,-3.62,-2.75,-0.87,40.04,41.58,13.0,20.96,-95.64,-220.24,13.75,21.08,26.83,-26.65,-0.11,-0.0,12.64,23197.0,23179.56,23162.11,0.15,-2.62,23204.0,23158.5,0.18,0.01,0.07,0.0,1,0,0,0,0,-0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,-0.08,-0.08,0.04,0.04
23161.0,23170.95,23160.8,23168.75,23171.27,23171.19,23178.0,23175.27,23179.59,23178.24,23190.13,23189.59,23213.08,23201.93,23211.84,23206.28,-4.04,-3.01,-1.04,44.2,44.34,8.76,12.54,-78.77,-143.65,13.58,20.14,25.27,-13.6,-0.06,-0.0,12.46,23196.95,23179.59,23162.24,0.15,18.76,23204.0,23158.5,0.15,0.04,-0.27,0.03,-1,0,0,1,0,0.03,0.03,0.04,0.03,0.01,0.0,0.0,0.0,-1,-1,-0.05,-0.04,0.04,0.04
23168.15,23177.15,23167.95,23168.6,23169.94,23170.33,23176.7,23174.05,23179.81,23177.32,23188.29,23188.77,23212.19,23201.27,23211.82,23205.91,-4.34,-3.27,-1.07,44.14,44.29,15.49,12.42,-79.11,-84.21,12.79,22.68,23.91,-12.9,-0.06,-0.0,12.23,23196.49,23179.81,23163.13,0.14,16.39,23204.0,23159.25,0.15,0.04,-0.67,0.21,-1,1,0,0,0,-0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,-1,-1,-0.05,-0.04,0.05,0.04
23168.85,23183.2,23166.2,23183.2,23170.14,23174.62,23177.34,23175.72,23179.89,23177.88,23186.94,23188.55,23211.45,23200.91,23211.84,23205.68,-3.36,-3.29,-0.07,51.65,49.38,31.88,18.71,-46.48,-17.56,12.25,23.93,21.6,6.3,0.03,-0.0,12.57,23196.61,23179.89,23163.17,0.14,59.9,23204.0,23159.25,0.09,0.1,-0.59,0.16,-1,0,0,0,0,0.06,0.06,0.07,0.06,0.0,0.01,0.0,0.0,-1,-1,0.01,0.02,0.05,0.04
23183.25,23201.6,23180.4,23200.3,23176.41,23183.18,23179.15,23180.19,23181.18,23180.01,23185.82,23189.01,23210.95,23200.9,23211.93,23205.63,-1.19,-2.87,1.68,58.66,54.48,55.38,34.25,-8.27,146.08,13.08,31.15,19.12,18.15,0.08,-0.0,13.19,23199.91,23181.18,23162.44,0.16,101.05,23204.0,23159.25,0.02,0.18,-0.38,0.06,-1,0,0,0,0,0.07,0.07,0.09,0.07,0.01,0.01,0.0,0.0,-1,-1,0.08,0.09,0.06,0.04
23200.85,23203.15,23195.3,23203.15,23184.8,23189.84,23179.71,23184.36,23182.34,23182.22,23185.03,23189.57,23210.48,23200.94,23212.0,23205.6,0.75,-2.15,2.9,59.71,55.27,81.12,56.13,-1.9,163.39,13.95,30.65,18.28,5.6,0.02,-0.0,12.8,23203.35,23182.34,23161.32,0.18,99.52,23204.0,23159.25,0.0,0.19,-0.09,0.0,-1,0,1,0,0,0.01,0.01,0.03,0.01,0.0,0.02,0.0,0.0,1,-1,0.09,0.09,0.06,0.05
23202.85,23214.75,23199.85,23210.15,23193.08,23196.61,23182.18,23189.05,23183.84,23184.88,23184.39,23190.37,23209.98,23201.12,23212.09,23205.65,2.83,-1.15,3.98,62.24,57.19,93.85,76.78,-8.29,165.26,15.42,34.53,16.78,24.65,0.11,-0.0,12.95,23208.05,23183.84,23159.63,0.21,104.33,23214.75,23159.25,0.02,0.22,0.27,0.02,1,0,0,0,0,0.03,0.03,0.06,0.03,0.02,0.01,0.0,0.0,1,-1,0.11,0.11,0.07,0.05
23209.75,23212.65,23202.25,23211.9,23201.74,23201.7,23185.84,23193.21,23185.28,23187.45,23183.93,23191.22,23209.51,23201.34,23212.22,23205.71,4.56,-0.01,4.57,62.87,57.66,94.89,89.95,-5.14,131.71,16.79,32.52,15.81,36.65,0.16,-0.0,12.77,23212.4,23185.28,23158.16,0.23,99.08,23214.75,23159.25,0.01,0.23,0.66,0.08,1,0,0,0,0,0.01,0.01,0.04,0.01,0.0,0.03,0.0,0.0,1,1,0.11,0.11,0.08,0.06
23211.8,23219.4,23204.75,23204.9,23206.08,23202.77,23188.11,23195.33,23186.14,23189.11,23183.33,23191.75,23209.07,23201.41,23212.28,23205.7,5.3,1.05,4.25,58.66,55.09,87.49,92.08,-24.11,110.86,18.43,33.62,14.52,22.7,0.1,-0.0,12.91,23214.56,23186.14,23157.71,0.25,83.01,23219.4,23159.25,0.06,0.2,0.98,0.16,1,0,0,0,0,-0.03,0.03,0.06,0.03,0.03,0.0,0.0,0.0,1,1,0.08,0.07,0.09,0.06
23205.95,23207.9,23201.55,23204.45,23206.91,23203.33,23191.66,23196.99,23186.84,23190.57,23182.89,23192.25,23208.59,23201.47,23212.35,23205.69,5.79,2.0,3.79,58.39,54.93,81.97,88.12,-24.85,78.56,19.56,32.39,15.83,35.5,0.15,-0.0,12.44,23216.33,23186.84,23157.35,0.25,79.86,23219.4,23159.25,0.06,0.19,1.31,0.26,1,0,0,0,0,-0.0,0.0,0.03,0.01,0.01,0.01,0.0,0.0,1,1,0.08,0.06,0.08,0.07
23207.1,23207.1,23196.6,23198.05,23205.89,23201.57,23195.34,23197.18,23187.35,23191.29,23182.25,23192.48,23208.1,23201.4,23212.37,23205.61,5.6,2.72,2.88,54.54,52.57,71.85,80.44,-35.49,52.65,20.04,30.42,17.74,36.85,0.16,-0.0,12.3,23217.24,23187.35,23157.46,0.26,67.9,23219.4,23159.25,0.09,0.17,1.49,0.33,1,0,0,0,0,-0.03,0.03,0.05,0.04,0.0,0.01,0.01,0.0,1,1,0.05,0.03,0.07,0.07
23198.2,23204.55,23187.1,23188.2,23201.5,23197.11,23197.29,23195.55,23187.64,23190.99,23181.54,23192.31,23207.77,23201.14,23212.37,23205.44,4.59,3.09,1.5,49.16,49.16,62.59,72.14,-51.87,17.13,19.5,27.42,21.35,19.45,0.08,-0.0,12.67,23217.45,23187.64,23157.84,0.26,50.94,23219.4,23159.25,0.13,0.12,1.42,0.3,1,0,0,0,0,-0.04,0.04,0.08,0.04,0.03,0.0,0.0,0.0,1,1,0.0,-0.01,0.06,0.07
23188.3,23205.5,23186.95,23205.4,23200.2,23199.88,23200.97,23197.34,23188.84,23192.36,23181.4,23192.82,23207.69,23201.22,23212.47,23205.44,5.13,3.5,1.63,57.11,54.56,63.12,65.85,-23.28,38.69,19.07,25.17,19.19,36.8,0.16,-0.0,13.09,23219.47,23188.84,23158.21,0.26,77.04,23219.4,23159.25,0.06,0.2,1.58,0.35,1,0,0,0,0,0.07,0.07,0.08,0.07,0.0,0.01,0.0,0.0,1,1,0.07,0.06,0.04,0.07
23205.95,23214.9,23204.9,23209.05,23201.03,23202.93,23203.56,23199.47,23190.44,23193.95,23181.55,23193.46,23207.71,23201.38,23212.64,23205.47,5.78,3.96,1.82,58.59,55.61,69.22,64.98,-17.21,79.75,19.36,28.99,18.13,25.85,0.11,-0.0,12.87,23221.77,23190.44,23159.12,0.27,79.7,23219.4,23159.25,0.04,0.21,1.68,0.38,1,0,0,0,0,0.02,0.02,0.04,0.01,0.03,0.0,0.0,0.0,1,1,0.08,0.07,0.03,0.07
23209.6,23217.95,23208.35,23215.15,23203.17,23207.01,23205.04,23202.32,23192.09,23195.97,23181.96,23194.31,23207.78,23201.65,23212.83,23205.57,6.71,4.51,2.2,61.01,57.34,84.09,72.14,-7.25,95.42,19.82,29.14,17.14,14.85,0.06,-0.0,12.63,23224.93,23192.09,23159.26,0.28,85.1,23219.4,23159.25,0.02,0.24,1.9,0.45,1,0,0,0,0,0.03,0.03,0.04,0.02,0.01,0.01,0.0,0.0,1,1,0.1,0.08,0.03,0.07
23215.75,23223.65,23205.5,23223.5,23208.26,23212.5,23207.08,23206.17,23193.39,23198.59,23182.86,23195.46,23207.7,23202.08,23213.1,23205.75,8.03,5.21,2.82,64.11,59.61,91.76,81.69,-0.26,116.07,20.63,29.36,15.44,20.35,0.09,-0.0,13.03,23228.93,23193.39,23157.85,0.31,92.36,23223.65,23159.25,0.0,0.28,2.44,0.62,1,0,0,0,0,0.04,0.04,0.08,0.03,0.0,0.04,0.0,0.0,1,1,0.13,0.11,0.04,0.08
23224.1,23227.7,23212.45,23213.45,23213.31,23212.82,23207.4,23207.49,23194.79,23200.01,23183.61,23196.16,23207.61,23202.31,23213.34,23205.83,8.17,5.8,2.37,58.13,55.86,89.77,88.54,-23.17,110.73,21.63,29.13,14.16,3.3,0.01,-0.0,13.19,23231.17,23194.79,23158.41,0.31,75.65,23227.7,23159.25,0.06,0.23,2.6,0.68,1,0,0,0,1,-0.04,0.04,0.07,0.05,0.02,0.0,0.0,0.0,1,1,0.08,0.06,0.04,0.08
23213.35,23213.95,23208.8,23211.2,23214.47,23212.28,23207.34,23208.17,23196.59,23201.07,23184.17,23196.75,23207.45,23202.48,23213.53,23205.88,8.01,6.24,1.76,56.85,55.05,80.56,87.36,-34.88,50.08,22.1,28.28,15.81,-0.7,-0.0,-0.0,12.61,23232.47,23196.59,23160.7,0.31,70.36,23227.7,23159.25,0.07,0.22,2.52,0.66,1,0,0,0,0,-0.01,0.01,0.02,0.01,0.0,0.01,0.0,0.0,1,1,0.06,0.04,0.04,0.08
23212.7,23214.45,23209.75,23209.95,23214.65,23211.5,23207.84,23208.49,23197.98,23201.92,23184.52,23197.27,23207.18,23202.63,23213.73,23205.92,7.69,6.53,1.16,56.11,54.58,66.13,78.82,-43.56,44.08,22.58,27.79,15.37,5.05,0.02,-0.0,12.05,23233.67,23197.98,23162.28,0.31,66.77,23227.7,23159.25,0.08,0.22,2.49,0.65,1,0,0,0,0,-0.01,0.01,0.02,0.01,0.01,0.0,0.01,0.0,1,1,0.05,0.03,0.04,0.08
23210.1,23219.7,23209.25,23216.65,23214.95,23213.22,23209.06,23209.98,23200.36,23203.32,23185.23,23198.03,23207.07,23202.91,23213.93,23206.03,7.89,6.8,1.08,59.17,56.64,64.81,70.5,-27.12,81.63,23.38,29.19,14.41,12.2,0.05,-0.0,11.93,23234.31,23200.36,23166.41,0.29,73.99,23227.7,23159.25,0.05,0.25,2.3,0.61,1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.0,0.0,0.0,1,1,0.07,0.06,0.04,0.08
23217.1,23222.5,23212.45,23212.45,23212.74,23212.96,23210.5,23210.43,23202.92,23204.19,23186.36,23198.59,23206.87,23203.1,23214.13,23206.09,7.62,6.97,0.65,56.51,55.0,63.97,64.97,-37.42,78.17,24.32,29.11,13.54,14.4,0.06,-0.0,11.8,23232.06,23202.92,23173.78,0.25,66.35,23227.7,23160.8,0.07,0.22,1.85,0.54,1,0,0,0,0,-0.02,0.02,0.04,0.02,0.02,0.0,0.0,0.0,1,1,0.04,0.04,0.04,0.06
23212.75,23214.8,23209.05,23213.3,23212.71,23213.07,23213.01,23210.95,23205.15,23205.06,23187.4,23199.17,23206.66,23203.3,23214.35,23206.16,7.39,7.05,0.34,56.93,55.28,66.71,65.16,-35.34,34.1,24.71,28.06,15.18,25.1,0.11,-0.0,11.37,23230.0,23205.15,23180.3,0.21,66.4,23227.7,23166.2,0.06,0.2,1.46,0.46,1,1,0,0,0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,1,1,0.04,0.04,0.02,0.05
23213.75,23214.7,23211.4,23214.55,23213.38,23213.57,23213.92,23211.6,23207.45,23205.96,23188.38,23199.77,23206.46,23203.52,23214.57,23206.25,7.22,7.08,0.14,57.59,55.69,64.99,65.22,-32.27,43.16,25.08,27.45,14.85,9.15,0.04,-0.0,10.79,23226.07,23207.45,23188.83,0.16,69.07,23227.7,23166.2,0.06,0.21,1.02,0.4,1,0,0,0,0,0.01,0.01,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0.03,0.04,0.02,0.04
23214.95,23216.15,23194.75,23195.45,23210.48,23207.53,23212.56,23208.67,23208.06,23204.96,23189.25,23199.6,23205.97,23203.36,23214.7,23206.14,5.49,6.77,-1.28,46.1,48.43,51.08,60.93,-79.14,-80.81,23.38,23.81,23.18,-13.6,-0.06,-0.0,11.55,23224.07,23208.06,23192.05,0.14,10.62,23227.7,23180.4,0.14,0.06,0.46,0.11,1,0,0,0,1,-0.08,0.08,0.09,0.08,0.01,0.0,0.0,0.0,1,1,-0.05,-0.04,0.03,0.04
23195.05,23197.3,23190.85,23195.7,23206.29,23203.59,23210.62,23206.31,23207.83,23204.08,23190.03,23199.45,23205.49,23203.21,23214.81,23206.03,4.08,6.23,-2.15,46.26,48.52,36.69,50.92,-78.53,-143.44,21.99,22.83,24.72,-19.45,-0.08,-0.0,11.18,23224.4,23207.83,23191.26,0.14,13.41,23227.7,23186.95,0.14,0.04,0.16,0.01,1,0,0,0,0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.0,-1,1,-0.05,-0.04,0.04,0.04
23196.15,23223.45,23195.2,23222.7,23208.34,23209.96,23210.54,23209.29,23208.81,23205.85,23190.93,23200.36,23205.3,23203.6,23215.08,23206.2,5.09,6.0,-0.91,59.47,57.21,43.35,43.71,-12.27,40.55,22.18,34.18,20.7,-0.8,-0.0,0.0,12.4,23226.43,23208.81,23191.18,0.15,89.41,23227.7,23186.95,0.02,0.15,0.3,0.04,1,0,0,0,0,0.12,0.12,0.12,0.11,0.0,0.0,0.0,0.0,-1,1,0.06,0.07,0.04,0.04
23222.95,23224.45,23214.7,23215.75,23208.83,23211.89,23210.77,23210.46,23209.09,23206.8,23191.56,23200.97,23205.06,23203.84,23215.3,23206.3,5.27,5.86,-0.59,55.67,54.71,58.92,46.32,-32.43,96.53,22.41,32.81,19.52,2.3,0.01,0.0,12.21,23226.97,23209.09,23191.21,0.15,68.63,23227.7,23186.95,0.05,0.12,0.42,0.07,1,0,0,0,0,-0.03,0.03,0.04,0.03,0.01,0.0,0.0,0.0,-1,1,0.03,0.04,0.04,0.04
23215.75,23222.8,23213.35,23218.05,23209.53,23213.94,23211.46,23211.84,23209.4,23207.87,23192.57,23201.64,23204.8,23204.12,23215.54,23206.41,5.53,5.79,-0.26,56.66,55.39,76.37,59.55,-26.19,83.12,22.48,30.97,19.22,6.85,0.03,0.0,12.02,23227.66,23209.4,23191.13,0.16,73.69,23227.7,23186.95,0.04,0.13,0.59,0.14,1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,1,1,0.04,0.04,0.04,0.04
23218.55,23219.7,23212.15,23215.35,23213.51,23214.41,23212.0,23212.48,23209.92,23208.58,23193.67,23202.17,23204.52,23204.34,23215.84,23206.5,5.46,5.72,-0.26,55.11,54.39,69.29,68.2,-33.51,44.89,22.41,29.54,19.07,5.4,0.02,0.0,11.7,23228.24,23209.92,23191.59,0.16,64.82,23227.7,23186.95,0.05,0.12,0.61,0.15,1,0,0,0,1,-0.01,0.01,0.03,0.01,0.0,0.01,0.0,0.0,1,1,0.02,0.03,0.04,0.04
23215.2,23219.05,23211.4,23216.55,23217.68,23215.12,23211.98,23213.22,23210.52,23209.34,23194.65,23202.74,23204.28,23204.58,23216.13,23206.6,5.44,5.67,-0.23,55.69,54.77,70.01,71.89,-30.26,46.88,22.26,28.13,18.63,-0.1,-0.0,0.0,11.41,23228.88,23210.52,23192.16,0.16,66.41,23227.7,23186.95,0.05,0.13,0.62,0.15,1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.02,0.0,0.0,1,1,0.03,0.03,0.04,0.04
23217.15,23229.3,23215.25,23228.1,23218.76,23219.45,23213.55,23215.93,23212.02,23211.13,23195.7,23203.73,23204.23,23205.05,23216.47,23206.81,6.28,5.79,0.49,60.92,58.29,77.7,72.34,-3.12,157.38,22.86,32.01,17.01,15.65,0.07,0.0,11.6,23230.97,23212.02,23193.08,0.16,92.44,23229.3,23186.95,0.01,0.18,0.67,0.17,1,0,0,0,0,0.05,0.05,0.06,0.05,0.01,0.01,0.0,0.0,1,1,0.07,0.07,0.04,0.04
23377.25,23391.65,23315.75,23332.95,23242.2,23257.28,23225.52,23237.2,23219.26,23222.73,23199.0,23208.8,23205.32,23207.58,23217.3,23208.07,15.23,7.68,7.55,81.86,76.06,79.13,75.62,-29.23,460.98,26.82,67.01,8.16,119.65,0.52,0.0,22.45,23273.67,23219.26,23164.85,0.47,154.48,23391.65,23186.95,0.25,0.63,2.02,0.18,1,0,0,0,0,0.45,0.45,0.33,0.19,0.06,0.07,0.64,0.0,1,1,0.49,0.47,0.17,0.12
23332.7,23343.95,23332.7,23337.85,23266.16,23284.14,23237.84,23255.5,23225.88,23233.69,23202.47,23213.86,23206.49,23210.16,23218.14,23209.36,22.46,10.63,11.83,82.34,76.55,80.28,79.04,-26.79,224.25,30.49,64.52,7.86,123.3,0.53,0.0,21.65,23300.44,23225.88,23151.33,0.64,125.09,23391.65,23190.85,0.23,0.63,3.5,0.29,1,0,0,0,0,0.02,0.02,0.05,0.02,0.03,0.0,0.0,0.0,1,1,0.48,0.45,0.23,0.16
23336.5,23343.35,23326.65,23326.65,23288.42,23298.31,23250.96,23268.44,23231.76,23242.55,23205.37,23218.28,23207.52,23212.47,23218.91,23210.53,26.98,13.9,13.07,77.34,72.97,70.53,76.65,-32.37,144.81,33.54,60.9,9.45,131.2,0.57,0.0,21.3,23317.76,23231.76,23145.77,0.74,105.17,23391.65,23190.85,0.28,0.58,4.67,0.39,1,0,0,0,0,-0.05,0.05,0.07,0.04,0.03,0.0,0.0,0.01,1,1,0.41,0.36,0.24,0.19
23325.75,23351.1,23325.75,23345.1,23314.13,23313.91,23265.9,23282.38,23238.26,23252.31,23208.78,23223.26,23208.76,23215.09,23219.77,23211.87,31.68,17.46,14.22,79.54,74.99,72.55,74.46,-23.18,118.21,36.44,58.36,8.65,149.4,0.64,0.0,21.59,23336.95,23238.26,23139.57,0.85,104.13,23391.65,23190.85,0.2,0.66,6.03,0.5,1,0,0,1,0,0.08,0.08,0.11,0.08,0.03,0.0,0.0,0.0,1,1,0.46,0.4,0.26,0.22
23347.35,23348.3,23319.45,23328.9,23334.29,23318.9,23276.52,23290.84,23243.53,23259.61,23211.76,23227.4,23209.95,23217.35,23220.53,23213.03,33.71,20.71,13.0,72.84,70.15,71.07,71.38,-31.25,86.61,38.73,52.92,9.88,106.2,0.46,0.0,22.11,23349.49,23243.53,23137.57,0.91,90.28,23391.65,23190.85,0.27,0.59,7.09,0.6,1,0,0,0,0,-0.07,0.07,0.12,0.08,0.0,0.04,0.01,0.0,1,1,0.37,0.3,0.26,0.23
23328.9,23346.7,23328.9,23336.05,23334.91,23324.62,23288.56,23299.06,23249.66,23266.89,23214.88,23231.66,23211.25,23219.7,23221.32,23214.26,35.49,23.66,11.82,73.89,71.01,72.63,72.08,-27.69,77.06,40.86,49.83,9.31,120.3,0.52,0.0,21.8,23361.95,23249.66,23137.37,0.97,88.47,23391.65,23190.85,0.24,0.62,7.94,0.66,1,0,0,0,0,0.03,0.03,0.08,0.03,0.05,0.0,0.0,0.0,1,1,0.37,0.3,0.26,0.25
23335.9,23350.35,23335.9,23342.5,23335.84,23330.58,23301.0,23306.96,23256.23,23274.09,23218.07,23236.01,23212.65,23222.13,23222.11,23215.53,36.99,26.33,10.66,74.83,71.79,72.19,71.96,-24.48,71.3,42.88,48.64,8.86,124.45,0.54,0.0,21.27,23373.97,23256.23,23138.48,1.01,86.64,23391.65,23190.85,0.21,0.65,8.65,0.72,1,0,0,0,0,0.03,0.03,0.06,0.03,0.03,0.0,0.0,0.0,1,1,0.37,0.29,0.24,0.26
