open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
80596.23,80744.77,80593.99,80700.9,80594.72,80577.08,80406.82,80448.27,80214.45,80285.67,80030.42,80163.42,80200.32,80229.5,80519.11,80292.05,175.29,115.19,60.1,75.96,67.32,93.64,92.72,-5.78,116.11,25.0,36.41,11.07,665.61,0.83,-0.0,129.46,80717.26,80214.45,79711.64,1.25,98.37,80744.77,79896.72,0.05,1.0,39.54,0.82,1,0,0,0,0,0.13,0.13,0.19,0.13,0.05,0.0,0.0,0.0,1,1,0.61,0.52,0.29,0.32
80703.74,80725.15,80662.58,80665.42,80620.83,80606.53,80470.97,80487.75,80252.53,80321.83,80041.21,80183.11,80201.37,80238.13,80518.8,80295.76,182.97,128.75,54.23,73.13,65.79,92.98,93.2,-10.45,99.31,27.03,35.1,10.67,641.55,0.8,-0.0,124.68,80770.61,80252.53,79734.45,1.29,89.85,80744.77,79904.85,0.1,0.94,41.07,0.84,1,0,0,0,0,-0.04,0.04,0.08,0.05,0.03,0.0,0.0,0.0,1,1,0.51,0.43,0.25,0.33
80672.15,80691.27,80630.59,80670.54,80640.51,80627.86,80529.64,80520.99,80284.26,80355.04,80053.43,80202.22,80201.73,80246.69,80518.38,80299.49,187.31,140.46,46.85,73.29,65.91,91.33,92.65,-9.78,81.69,28.46,33.83,12.19,586.64,0.73,-0.0,120.11,80822.72,80284.26,79745.81,1.34,85.87,80744.77,79932.81,0.09,0.91,43.62,0.87,1,1,0,0,0,0.01,0.01,0.08,0.0,0.02,0.05,0.01,0.0,1,1,0.48,0.39,0.19,0.34
80669.69,80734.42,80656.79,80720.3,80670.56,80658.68,80581.13,80557.23,80320.7,80389.83,80066.4,80222.54,80202.95,80256.07,80518.3,80303.68,192.55,150.88,41.67,74.8,67.06,92.18,92.17,-3.22,82.2,30.0,34.86,11.61,514.89,0.64,0.0,117.07,80873.44,80320.7,79767.95,1.38,86.15,80744.77,79932.81,0.03,0.98,45.23,0.89,1,0,0,1,0,0.06,0.06,0.1,0.06,0.02,0.02,0.0,0.0,1,1,0.5,0.41,0.15,0.35
80723.8,80735.69,80684.45,80688.05,80689.04,80668.47,80613.14,80581.01,80353.23,80418.23,80080.09,80240.79,80204.19,80264.62,80518.02,80307.5,191.88,159.08,32.8,71.95,65.55,93.18,92.23,-7.47,74.97,31.44,33.81,11.23,320.17,0.4,0.0,112.37,80912.0,80353.23,79794.45,1.39,79.96,80744.77,79932.81,0.07,0.94,46.01,0.9,1,0,0,0,0,-0.04,0.04,0.06,0.04,0.01,0.0,0.0,0.0,1,1,0.42,0.34,0.12,0.36
80684.23,80756.21,80670.22,80707.34,80690.33,80681.42,80642.52,80603.98,80391.1,80445.77,80096.58,80259.09,80206.93,80273.39,80518.26,80311.48,190.71,165.4,25.31,72.62,66.03,94.32,93.23,-6.34,74.31,32.88,33.26,10.61,293.79,0.37,0.0,110.49,80937.95,80391.1,79844.25,1.36,78.91,80756.21,79937.54,0.06,0.95,44.7,0.89,1,0,0,0,0,0.02,0.02,0.11,0.03,0.06,0.02,0.0,0.0,1,1,0.39,0.33,0.08,0.35
80707.61,80970.23,80703.16,80965.41,80750.33,80776.09,80685.58,80669.69,80437.76,80495.26,80119.61,80286.79,80211.86,80287.09,80519.67,80317.99,208.21,173.96,34.24,79.65,71.58,95.23,94.24,-0.5,144.15,35.09,40.61,8.95,430.54,0.53,0.0,121.67,81012.68,80437.76,79862.85,1.43,95.89,80970.23,79985.53,0.01,1.21,47.24,0.9,1,0,0,0,0,0.32,0.32,0.33,0.32,0.01,0.01,0.0,0.0,1,1,0.66,0.58,0.14,0.37
80964.53,81024.45,80936.8,80957.92,80807.8,80836.7,80724.16,80722.1,80479.37,80539.32,80141.21,80313.11,80216.47,80300.38,80521.11,80324.36,218.95,182.96,35.99,79.01,71.22,95.15,94.9,-7.72,175.18,37.32,41.72,8.48,385.81,0.48,0.01,119.24,81077.91,80479.37,79880.82,1.49,89.98,81024.45,79985.53,0.08,1.2,49.74,0.92,1,1,0,0,0,-0.01,0.01,0.11,0.01,0.07,0.03,0.0,0.0,1,1,0.59,0.52,0.17,0.38
80958.92,81196.67,80958.92,81183.46,80900.44,80952.29,80785.5,80805.98,80533.37,80600.67,80165.9,80347.24,80223.84,80317.87,80523.09,80332.9,242.86,194.94,47.92,83.32,75.12,96.78,95.72,-1.44,214.46,39.82,45.78,7.34,613.4,0.76,0.01,127.78,81179.48,80533.37,79887.26,1.6,100.31,81196.67,79985.53,0.02,1.48,53.86,0.92,1,0,0,0,0,0.28,0.28,0.29,0.28,0.02,0.0,0.0,0.0,1,1,0.81,0.72,0.23,0.41
81183.15,81248.1,81123.86,81192.67,81001.36,81032.41,80845.2,80876.29,80592.73,80657.05,80191.76,80380.39,80230.44,80335.19,80524.93,80341.46,259.56,207.86,51.69,83.47,75.26,94.74,95.56,-6.63,178.04,42.25,45.48,6.83,597.03,0.74,0.01,127.52,81251.96,80592.73,79933.5,1.64,95.5,81248.1,79985.53,0.07,1.49,54.95,0.92,1,1,0,0,0,0.01,0.01,0.15,0.01,0.07,0.07,0.0,0.0,1,1,0.74,0.66,0.26,0.42
81183.26,81288.89,81162.24,81214.85,81102.86,81093.23,80896.6,80937.85,80651.71,80710.17,80215.64,80413.12,80237.07,80352.61,80527.13,80350.15,271.45,220.58,50.87,83.84,75.62,94.12,95.21,-9.58,143.94,44.6,44.53,6.35,513.95,0.64,0.01,127.46,81311.95,80651.71,79991.46,1.64,92.65,81288.89,79985.53,0.09,1.51,55.03,0.92,1,0,0,0,0,0.03,0.03,0.16,0.04,0.09,0.03,0.0,0.01,1,1,0.7,0.63,0.29,0.42
81212.08,81287.76,81083.85,81192.41,81148.26,81126.29,80949.3,80984.13,80710.13,80756.1,80242.1,80443.68,80243.36,80369.24,80529.21,80358.53,275.89,231.64,44.25,81.82,74.48,90.32,93.06,-12.84,107.56,45.71,39.65,9.87,526.99,0.65,0.01,132.92,81344.1,80710.13,80076.17,1.57,88.04,81288.89,79985.53,0.12,1.49,52.84,0.92,1,1,0,0,0,-0.03,0.03,0.25,0.02,0.09,0.13,0.0,0.0,1,1,0.6,0.54,0.29,0.4
81192.25,81208.09,81123.51,81200.37,81196.75,81150.98,81002.28,81023.45,80765.96,80798.41,80269.49,80473.35,80250.54,80385.69,80531.65,80366.91,276.86,240.69,36.17,81.99,74.62,88.6,91.01,-11.78,88.15,46.74,37.8,9.41,529.83,0.66,0.01,129.47,81365.19,80765.96,80166.73,1.48,86.25,81288.89,80013.6,0.11,1.46,49.96,0.92,1,1,0,0,0,0.01,0.01,0.1,0.01,0.01,0.08,0.0,0.0,1,1,0.54,0.5,0.28,0.38
81202.33,81220.1,81054.75,81138.47,81187.75,81146.81,81044.1,81044.36,80812.61,80830.8,80291.14,80499.43,80256.77,80400.6,80533.48,80374.58,269.52,246.45,23.07,76.17,71.38,84.58,87.83,-21.65,65.1,46.79,34.42,12.28,418.17,0.52,0.01,132.03,81374.11,80812.61,80251.11,1.39,79.02,81288.89,80162.29,0.19,1.2,46.43,0.91,1,0,0,0,1,-0.08,0.08,0.2,0.08,0.02,0.1,0.0,0.0,1,1,0.4,0.38,0.25,0.36
81140.12,81219.22,81110.85,81211.5,81191.52,81168.37,81096.44,81074.75,80854.79,80867.05,80311.3,80527.36,80263.64,80416.66,80536.08,80382.91,266.53,250.47,16.06,78.14,72.84,84.94,86.04,-11.76,68.96,46.83,32.38,11.55,523.45,0.65,0.01,130.34,81402.9,80854.79,80306.68,1.36,82.54,81288.89,80277.05,0.1,1.15,45.11,0.9,1,0,0,0,0,0.09,0.09,0.13,0.09,0.01,0.04,0.0,0.0,1,1,0.44,0.43,0.21,0.35
81213.47,81380.01,81198.43,81336.94,81215.94,81224.56,81159.4,81122.42,80900.96,80911.81,80334.1,80559.11,80272.0,80434.88,80539.39,80392.4,271.15,254.6,16.55,81.04,75.13,86.95,85.49,-5.75,96.28,47.54,37.82,10.44,629.6,0.78,0.02,134.0,81448.19,80900.96,80353.74,1.35,89.84,81380.01,80411.57,0.05,1.14,45.03,0.9,1,0,0,0,0,0.15,0.15,0.22,0.15,0.05,0.02,0.0,0.0,1,1,0.54,0.53,0.14,0.35
81339.84,81421.04,81233.59,81376.2,81252.7,81275.11,81200.48,81168.56,80943.03,80956.03,80358.79,80591.15,80280.39,80453.52,80543.01,80402.19,274.82,258.65,16.17,81.85,75.81,92.21,88.03,-5.87,100.27,48.34,36.27,9.42,410.79,0.51,0.02,137.82,81500.47,80943.03,80385.59,1.38,88.85,81421.04,80516.02,0.06,1.06,46.04,0.91,1,0,0,0,0,0.05,0.05,0.23,0.04,0.06,0.13,0.0,0.0,1,1,0.54,0.52,0.14,0.35
81374.63,81427.18,81310.41,81387.51,81290.12,81312.58,81243.44,81208.37,80983.8,80997.13,80382.86,80622.38,80289.07,80472.02,80546.62,80412.0,275.46,262.01,13.45,82.09,76.0,94.38,91.18,-5.24,107.74,49.11,34.37,8.85,429.59,0.53,0.02,136.32,81546.02,80983.8,80421.58,1.39,85.9,81427.18,80537.43,0.05,1.04,46.53,0.91,1,0,0,0,0,0.01,0.01,0.14,0.02,0.05,0.08,0.0,0.0,1,1,0.5,0.48,0.11,0.36
81679.65,81749.34,81592.93,81623.84,81387.2,81416.33,81287.48,81283.91,81036.49,81056.81,80423.15,80661.65,80299.32,80494.83,80550.85,80424.06,291.67,267.94,23.73,86.17,79.62,92.42,93.0,-11.63,211.43,50.68,43.64,7.35,440.38,0.54,0.02,152.42,81630.36,81036.49,80442.62,1.47,99.45,81749.34,80537.43,0.15,1.33,49.14,0.91,1,0,0,0,0,0.29,0.29,0.19,0.07,0.09,0.04,0.36,0.0,1,1,0.72,0.7,0.18,0.38
81632.53,81699.28,81600.16,81662.02,81477.3,81498.23,81334.41,81352.66,81089.81,81114.45,80462.04,80700.88,80311.38,80517.94,80555.07,80436.37,304.1,275.17,28.93,86.7,80.13,91.59,92.8,-8.35,171.25,52.15,41.56,7.0,469.35,0.58,0.02,148.62,81706.81,81089.81,80472.8,1.52,96.37,81749.34,80593.99,0.11,1.31,51.12,0.91,1,0,0,0,0,0.05,0.05,0.12,0.04,0.05,0.04,0.01,0.0,1,1,0.71,0.68,0.23,0.39
81662.33,81722.7,81567.48,81602.04,81530.32,81532.83,81373.13,81398.0,81134.86,81160.89,80500.82,80736.22,80322.64,80539.41,80559.15,80447.97,305.59,281.26,24.33,81.44,76.96,87.3,90.44,-18.13,131.52,53.1,38.47,8.04,387.19,0.48,0.02,149.09,81763.2,81134.86,80506.53,1.55,87.18,81749.34,80630.59,0.18,1.19,52.29,0.92,1,0,0,0,1,-0.07,0.07,0.19,0.07,0.07,0.04,0.0,0.0,1,1,0.58,0.54,0.24,0.4
81603.51,81660.68,81517.31,81519.93,81559.07,81528.53,81405.88,81420.17,81177.59,81195.08,80536.79,80766.96,80334.14,80558.82,80562.75,80458.64,296.72,284.35,12.37,74.77,72.82,81.5,86.8,-29.02,88.93,53.35,35.82,9.9,327.52,0.4,0.02,148.68,81788.39,81177.59,80566.78,1.5,78.02,81749.34,80630.59,0.28,1.09,50.38,0.9,1,0,0,0,0,-0.1,0.1,0.18,0.1,0.07,0.0,0.0,0.0,1,1,0.42,0.4,0.23,0.39
81522.31,81601.82,81493.03,81593.07,81600.18,81550.04,81445.15,81451.61,81223.72,81232.99,80575.48,80799.35,80346.59,80579.3,80566.47,80469.93,292.22,285.92,6.3,76.61,74.12,76.78,81.86,-22.5,73.46,53.29,33.91,10.56,392.7,0.48,0.02,145.83,81813.36,81223.72,80634.07,1.45,81.32,81749.34,80656.79,0.19,1.15,48.31,0.89,1,0,0,0,0,0.09,0.09,0.13,0.09,0.01,0.04,0.0,0.0,1,1,0.45,0.44,0.22,0.37
81600.41,81606.99,81479.14,81496.46,81574.7,81532.18,81480.95,81459.76,81262.52,81258.08,80610.17,80826.69,80357.5,80597.46,80569.52,80480.14,277.66,284.27,-6.61,69.41,69.51,70.69,76.32,-36.41,50.49,53.06,31.77,10.58,357.99,0.44,0.03,144.55,81815.56,81262.52,80709.49,1.36,71.15,81749.34,80670.22,0.31,1.01,44.26,0.85,1,0,0,0,1,-0.12,0.12,0.16,0.13,0.01,0.02,0.01,0.0,1,1,0.29,0.29,0.18,0.35
81497.13,81703.03,81497.13,81696.74,81581.65,81587.04,81529.48,81502.85,81312.96,81299.86,80648.94,80860.81,80369.63,80619.23,80573.73,80492.25,279.07,283.23,-4.16,74.71,73.15,77.84,75.1,-7.57,77.12,53.23,33.23,9.53,485.24,0.6,0.03,148.98,81830.04,81312.96,80795.87,1.27,87.11,81749.34,80670.22,0.06,1.26,41.39,0.85,1,0,0,0,0,0.25,0.25,0.25,0.24,0.01,0.0,0.0,0.0,1,1,0.47,0.49,0.16,0.33
81694.94,81749.93,81692.4,81724.5,81606.14,81632.86,81568.23,81543.15,81363.82,81340.3,80687.99,80894.68,80380.23,80641.12,80578.03,80504.51,279.21,282.43,-3.22,75.35,73.61,84.12,77.55,-3.66,96.85,53.56,34.62,9.26,387.56,0.48,0.03,142.44,81830.24,81363.82,80897.39,1.15,88.67,81749.93,80703.16,0.03,1.25,37.71,0.87,1,0,0,0,0,0.03,0.03,0.07,0.04,0.03,0.0,0.0,0.0,1,1,0.44,0.47,0.15,0.29
81725.73,81800.17,81720.78,81767.09,81655.57,81677.6,81607.32,81583.87,81403.9,81380.95,80727.44,80928.89,80392.84,80663.41,80582.55,80517.07,279.53,281.85,-2.32,76.34,74.31,94.78,85.58,-4.44,102.52,54.04,35.8,8.88,390.89,0.48,0.03,137.94,81864.23,81403.9,80943.57,1.13,89.45,81800.17,80936.8,0.04,1.02,37.18,0.87,1,0,0,0,0,0.05,0.05,0.1,0.05,0.04,0.01,0.0,0.0,1,1,0.45,0.47,0.14,0.29
81767.55,81903.27,81746.41,81866.33,81710.22,81740.51,81655.2,81635.22,81449.32,81427.17,80768.51,80965.65,80406.98,80687.23,80587.6,80530.5,284.51,282.38,2.13,78.5,75.89,95.75,91.55,-4.66,127.94,54.8,38.21,8.16,478.82,0.59,0.03,139.29,81903.9,81449.32,80994.74,1.12,95.87,81903.27,80958.92,0.05,1.11,36.74,0.87,1,0,0,0,0,0.12,0.12,0.19,0.12,0.05,0.03,0.0,0.0,1,1,0.51,0.54,0.14,0.29
81866.06,81908.43,81820.41,81854.91,81781.91,81778.64,81678.31,81675.17,81482.89,81467.91,80807.83,81000.53,80422.15,80710.36,80592.8,80543.67,284.26,282.76,1.51,77.62,75.33,94.45,94.99,-7.54,128.94,55.53,36.71,7.78,231.07,0.28,0.03,135.63,81952.89,81482.89,81012.9,1.15,89.58,81908.43,81054.75,0.07,0.98,38.34,0.88,1,0,0,0,0,-0.01,0.01,0.11,0.01,0.05,0.04,0.0,0.0,1,1,0.46,0.48,0.16,0.3
81857.43,81872.97,81463.65,81574.17,81757.4,81710.49,81669.52,81656.8,81501.97,81478.03,80840.72,81023.02,80433.93,80727.46,80596.59,80553.93,258.43,277.89,-19.46,59.89,63.28,79.42,89.87,-49.53,6.53,52.53,29.79,22.74,-87.85,-0.11,0.03,155.18,81953.92,81501.97,81050.02,1.11,57.99,81908.43,81054.75,0.41,0.64,35.06,0.8,1,0,0,0,0,-0.34,0.34,0.5,0.35,0.02,0.14,0.0,0.0,1,1,0.09,0.12,0.16,0.28
81573.29,81597.18,81162.9,81439.01,81700.3,81619.99,81653.22,81617.2,81513.18,81474.31,80870.37,81039.34,80454.27,80741.55,80599.81,80562.73,224.47,267.21,-42.74,53.55,58.55,59.99,77.96,-62.96,-149.32,49.61,24.51,30.98,-163.03,-0.2,0.03,175.12,81946.84,81513.18,81079.51,1.06,41.45,81908.43,81054.75,0.58,0.47,29.63,0.62,1,0,0,0,0,-0.17,0.17,0.53,0.16,0.03,0.34,0.0,0.0,1,1,-0.09,-0.04,0.18,0.27
81441.32,81542.78,81373.47,81472.6,81641.4,81570.86,81648.49,81590.91,81527.19,81474.15,80901.74,81056.33,80468.75,80756.03,80602.94,80571.79,197.98,253.36,-55.38,54.83,59.34,43.01,60.81,-58.46,-120.15,46.89,22.82,28.83,-47.33,-0.06,0.03,174.7,81935.88,81527.19,81118.49,1.0,43.32,81908.43,81054.75,0.53,0.51,23.98,0.46,1,0,0,0,0,0.04,0.04,0.21,0.04,0.09,0.08,0.0,0.0,1,1,-0.07,-0.0,0.19,0.26
81467.38,81527.24,81413.78,81496.78,81567.49,81546.17,81638.86,81573.8,81542.01,81476.31,80930.96,81073.6,80483.7,80770.7,80606.16,80580.99,176.9,238.07,-61.17,55.77,59.92,41.12,48.04,-55.22,-90.54,44.38,21.73,27.46,-96.29,-0.12,0.03,170.33,81922.76,81542.01,81161.25,0.93,44.06,81908.43,81054.75,0.51,0.54,18.39,0.31,1,0,0,0,0,0.03,0.03,0.14,0.04,0.04,0.07,0.0,0.01,1,1,-0.06,0.03,0.2,0.24
81496.12,81529.12,81339.66,81341.93,81464.9,81478.09,81623.41,81531.64,81552.18,81463.51,80957.97,81084.12,80499.43,80782.01,80608.66,80588.56,146.02,219.66,-73.64,48.74,54.68,36.78,40.3,-75.99,-112.34,42.44,20.02,28.38,-154.53,-0.19,0.03,171.69,81898.59,81552.18,81205.77,0.85,19.65,81908.43,81110.85,0.7,0.28,9.16,0.09,1,0,0,0,0,-0.19,0.19,0.23,0.19,0.04,0.0,0.0,0.0,-1,1,-0.26,-0.15,0.22,0.22
81337.5,81444.33,81312.42,81425.9,81435.24,81460.69,81596.32,81512.41,81562.9,81459.93,80985.74,81097.53,80514.22,80794.76,80611.96,80596.89,126.85,201.1,-74.24,52.26,56.83,34.69,37.53,-64.72,-99.12,40.79,18.9,27.95,-270.84,-0.33,0.03,168.85,81878.36,81562.9,81247.44,0.77,28.29,81908.43,81162.9,0.59,0.32,1.98,0.01,1,0,0,0,0,0.1,0.1,0.16,0.11,0.02,0.03,0.0,0.01,-1,1,-0.17,-0.04,0.23,0.2
81426.74,81492.24,81393.92,81468.29,81441.1,81463.23,81570.7,81504.39,81569.47,81460.72,81016.11,81112.06,80529.05,80808.1,80615.62,80605.57,113.77,183.63,-69.86,53.97,57.89,33.42,34.96,-59.04,-62.52,38.88,20.18,26.75,-256.21,-0.31,0.03,163.81,81871.0,81569.47,81267.93,0.74,33.22,81908.43,81162.9,0.54,0.37,-2.94,0.01,-1,0,0,0,0,0.05,0.05,0.12,0.05,0.03,0.04,0.0,0.0,-1,1,-0.12,0.01,0.23,0.19
81465.11,81482.47,81303.02,81303.02,81407.18,81409.82,81524.29,81467.78,81565.81,81445.7,81041.52,81119.55,80538.99,80817.9,80618.59,80612.51,89.05,164.72,-75.67,46.9,52.6,31.68,33.26,-81.21,-90.4,37.61,18.61,28.61,-464.07,-0.57,0.03,164.93,81878.21,81565.81,81253.4,0.77,7.94,81908.43,81162.9,0.74,0.17,-9.8,0.13,-1,0,0,0,0,-0.2,0.2,0.22,0.2,0.02,0.0,0.0,0.0,-1,1,-0.32,-0.18,0.24,0.2
81300.76,81313.73,81210.04,81211.02,81350.03,81343.56,81458.76,81421.1,81556.98,81423.35,81063.23,81123.14,80547.37,80825.68,80621.0,80618.46,61.32,144.04,-82.72,43.48,49.94,22.07,29.06,-93.55,-119.91,36.91,17.75,31.43,-655.31,-0.8,0.03,160.56,81897.72,81556.98,81216.25,0.84,-0.77,81908.43,81162.9,0.86,0.06,-17.69,0.36,-1,0,0,0,0,-0.11,0.11,0.13,0.11,0.02,0.0,0.0,0.0,-1,1,-0.42,-0.26,0.21,0.21
81211.3,81278.93,81135.91,81278.93,81337.43,81322.01,81401.16,81395.25,81539.74,81409.6,81086.74,81129.25,80556.97,80834.66,80624.09,80625.03,44.32,124.09,-79.78,46.57,51.83,14.59,22.78,-81.49,-108.63,36.61,16.61,32.73,-575.98,-0.7,0.03,159.3,81899.57,81539.74,81179.9,0.88,13.76,81908.43,81135.91,0.77,0.18,-20.6,0.44,-1,0,0,0,0,0.08,0.08,0.18,0.08,0.0,0.09,0.0,0.0,-1,1,-0.32,-0.16,0.14,0.23
81276.35,81367.56,81276.35,81321.81,81316.61,81321.95,81375.93,81381.89,81522.73,81401.24,81113.06,81136.8,80564.09,80844.3,80627.23,80631.97,33.91,106.06,-72.15,48.49,53.01,16.34,17.67,-75.94,-68.45,35.57,20.01,31.35,-252.36,-0.31,0.03,154.44,81889.92,81522.73,81155.53,0.9,22.64,81908.43,81135.91,0.72,0.23,-21.78,0.47,-1,0,0,0,0,0.05,0.05,0.11,0.06,0.06,0.0,0.0,0.0,-1,1,-0.25,-0.1,0.12,0.23
81320.52,81417.05,81319.04,81356.76,81294.31,81333.55,81367.7,81377.32,81510.46,81397.0,81139.49,81145.43,80573.15,80854.45,80630.53,80639.18,28.16,90.48,-62.32,50.06,53.97,23.72,18.22,-71.41,-46.3,34.21,21.43,29.89,-82.25,-0.1,0.03,150.41,81882.59,81510.46,81138.33,0.91,29.35,81908.43,81135.91,0.68,0.27,-22.9,0.5,-1,0,0,0,0,0.04,0.04,0.12,0.04,0.07,0.0,0.0,0.0,-1,1,-0.19,-0.05,0.12,0.23
81360.8,81416.17,81197.66,81274.15,81288.53,81313.75,81347.86,81358.57,81498.17,81385.3,81164.5,81150.47,80582.21,80862.76,80633.37,80645.5,16.74,75.73,-58.99,46.45,51.36,23.52,21.19,-82.11,-75.41,33.58,19.28,32.47,-198.45,-0.24,0.03,155.27,81884.21,81498.17,81112.13,0.95,20.98,81908.43,81135.91,0.78,0.17,-26.13,0.61,-1,0,0,0,1,-0.1,0.1,0.27,0.11,0.07,0.09,0.0,0.0,-1,1,-0.27,-0.14,0.11,0.24
81272.25,81372.35,81238.89,81363.11,81318.95,81330.2,81334.49,81359.39,81486.68,81383.19,81190.08,81158.81,80591.45,80872.67,80636.65,80652.64,14.7,63.52,-48.82,50.59,53.88,25.77,24.34,-69.17,-50.96,33.01,18.08,30.46,-133.67,-0.16,0.03,153.72,81874.42,81486.68,81098.93,0.95,34.07,81908.43,81135.91,0.67,0.28,-26.56,0.62,-1,0,0,1,0,0.11,0.11,0.16,0.11,0.01,0.04,0.0,0.0,-1,1,-0.15,-0.02,0.09,0.24
81349.28,81410.57,81230.44,81323.63,81327.89,81328.01,81332.66,81352.89,81478.03,81377.52,81212.45,81165.28,80601.12,80881.6,80640.94,80659.31,9.79,52.78,-42.99,48.79,52.61,29.81,26.36,-59.3,-43.43,32.13,18.34,27.94,-18.3,-0.02,0.03,155.6,81872.17,81478.03,81083.9,0.97,30.41,81908.43,81135.91,0.72,0.23,-28.74,0.71,-1,0,0,0,0,-0.05,0.05,0.22,0.03,0.08,0.11,0.0,0.02,-1,1,-0.19,-0.07,0.09,0.25
81324.08,81514.0,81324.08,81505.04,81364.54,81387.02,81340.58,81380.55,81468.45,81389.66,81235.19,81178.6,80614.14,80893.94,80645.49,80667.73,20.3,46.28,-25.98,56.46,57.45,54.08,36.55,-9.28,85.9,30.46,21.44,25.54,79.14,0.1,0.03,158.09,81849.97,81468.45,81086.93,0.94,54.8,81908.43,81135.91,0.49,0.45,-24.9,0.57,-1,0,0,0,0,0.22,0.22,0.23,0.22,0.01,0.0,0.0,0.0,-1,1,0.04,0.14,0.11,0.24
81507.62,81520.94,81292.55,81420.39,81377.26,81398.14,81335.79,81387.8,81453.24,81392.59,81255.33,81188.08,80624.63,80904.37,80648.66,80675.22,21.54,41.33,-19.79,52.5,54.71,67.92,50.6,-27.65,55.0,29.11,19.29,24.36,-47.9,-0.06,0.03,163.11,81816.54,81453.24,81089.95,0.89,45.48,81908.43,81135.91,0.6,0.35,-21.54,0.47,-1,0,0,0,0,-0.1,0.1,0.28,0.11,0.02,0.16,0.0,0.0,-1,1,-0.04,0.03,0.1,0.23
81418.01,81435.29,81286.45,81399.76,81402.39,81398.68,81345.46,81389.97,81434.88,81393.27,81272.63,81196.38,80635.78,80914.18,80651.36,80682.43,20.63,37.19,-16.56,51.56,54.05,76.72,66.24,-32.9,24.86,27.9,18.03,23.03,96.74,0.12,0.03,162.09,81768.8,81434.88,81100.95,0.82,44.74,81908.43,81135.91,0.62,0.32,-17.35,0.36,-1,0,0,0,0,-0.03,0.03,0.18,0.02,0.02,0.14,0.0,0.0,-1,1,-0.04,0.01,0.1,0.21
81401.3,81464.46,81381.31,81447.87,81419.34,81415.08,81369.14,81400.5,81413.95,81398.47,81290.14,81206.25,80649.13,80924.75,80654.52,80690.04,23.52,34.46,-10.94,53.66,55.37,73.49,72.71,-18.98,89.95,26.52,18.67,22.16,236.85,0.29,0.03,156.45,81683.32,81413.95,81144.59,0.66,56.3,81908.43,81135.91,0.57,0.38,-10.35,0.2,-1,0,0,0,0,0.06,0.06,0.1,0.06,0.02,0.02,0.0,0.0,1,1,0.04,0.06,0.09,0.17
81449.08,81551.06,81426.7,81533.16,81461.24,81454.44,81394.57,81424.62,81397.87,81411.3,81309.4,81219.07,80661.8,80936.79,80657.96,80698.43,32.32,34.03,-1.71,57.2,57.63,81.27,77.16,-4.31,148.77,24.75,21.61,20.88,254.23,0.31,0.02,154.16,81586.21,81397.87,81209.52,0.46,85.92,81872.97,81135.91,0.42,0.49,-1.68,0.01,-1,0,0,0,0,0.1,0.1,0.15,0.1,0.02,0.03,0.0,0.0,1,1,0.17,0.15,0.1,0.12
81540.68,81661.7,81501.62,81661.7,81492.58,81523.53,81428.56,81467.72,81402.24,81435.15,81330.72,81236.42,80675.58,80951.15,80662.79,80708.02,49.1,37.04,12.05,61.92,60.78,92.24,82.33,0.0,206.06,23.91,25.13,19.34,339.89,0.42,0.02,154.58,81609.86,81402.24,81194.63,0.51,112.49,81661.7,81135.91,0.0,0.64,4.87,0.07,1,0,0,0,0,0.16,0.16,0.2,0.15,0.0,0.05,0.01,0.0,1,1,0.32,0.28,0.14,0.13
81660.36,81678.41,81618.92,81640.4,81536.58,81562.48,81456.92,81499.12,81412.31,81454.69,81349.51,81252.27,80689.96,80964.8,80668.4,80717.29,59.99,41.63,18.35,60.72,60.0,96.23,89.91,-7.01,172.47,23.25,25.21,18.78,283.64,0.35,0.02,147.79,81644.2,81412.31,81180.43,0.57,99.18,81678.41,81135.91,0.05,0.62,8.85,0.19,1,0,0,0,0,-0.03,0.03,0.07,0.02,0.02,0.03,0.0,0.0,1,1,0.28,0.23,0.16,0.15
81639.27,81685.65,81631.67,81657.53,81588.13,81594.17,81495.26,81527.92,81421.56,81474.01,81369.36,81268.16,80705.28,80978.52,80673.81,80726.65,69.2,47.15,22.05,61.37,60.43,95.96,94.81,-5.12,145.72,22.68,24.89,18.27,383.38,0.47,0.02,141.09,81675.98,81421.56,81167.14,0.62,96.37,81685.65,81135.91,0.03,0.64,13.31,0.36,1,0,0,0,0,0.02,0.02,0.07,0.02,0.03,0.01,0.0,0.0,1,1,0.29,0.23,0.15,0.16
