datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,hour,day_of_week,month
2024-01-02 14:35:00,47853.5,47889.3,47831.1,47832.5,91.68,32.89,25.65,22.15,-102.21,0.6,-102.81,38.8,48082.12,47889.6,47955.07,47776.2,47954.28,48132.35,58.2,21.0,35.8,1.4,14,1,1
2024-01-02 14:55:00,47836.6,47881.9,47689.8,47754.4,98.85,28.37,26.0,24.12,-105.61,-2.24,-103.37,40.15,48069.26,47888.26,47922.75,47737.52,47935.24,48132.94,192.1,82.2,45.3,64.6,14,1,1
2024-01-02 15:15:00,47757.2,47777.6,47697.6,47710.6,97.51,26.2,20.58,24.07,-110.57,-5.76,-104.81,41.41,48055.2,47886.49,47897.6,47719.72,47913.84,48107.96,80.0,46.6,20.4,13.0,15,1,1
2024-01-03 09:15:00,47796.3,47798.8,47511.1,47555.5,111.09,20.27,13.6,20.06,-125.57,-16.61,-108.96,43.43,48035.6,47883.2,47872.16,47649.28,47879.72,48110.14,287.7,240.8,2.5,44.4,9,2,1
2024-01-03 09:35:00,47548.4,47567.4,47481.4,47537.2,109.3,19.7,9.62,14.6,-137.35,-22.71,-114.64,45.41,48016.06,47879.76,47841.76,47622.23,47847.1,48071.96,86.0,11.2,19.0,55.8,9,2,1
2024-01-03 09:55:00,47539.5,47631.6,47515.8,47577.4,109.76,24.68,14.27,12.5,-141.81,-21.73,-120.07,46.05,47998.86,47876.74,47814.05,47595.9,47821.41,48046.92,115.8,37.9,54.2,23.7,9,2,1
2024-01-03 10:15:00,47576.1,47654.2,47532.9,47646.8,110.59,32.47,23.35,15.75,-138.14,-14.46,-123.69,46.26,47985.05,47874.46,47797.96,47577.64,47804.78,48031.92,121.3,70.7,7.4,43.2,10,2,1
2024-01-03 10:35:00,47654.1,47675.6,47607.6,47637.8,107.55,32.01,31.7,23.1,-134.42,-8.59,-125.83,46.09,47971.44,47872.1,47784.42,47570.42,47788.88,48007.33,68.0,16.3,21.5,30.2,10,2,1
2024-01-03 10:55:00,47635.9,47690.1,47632.4,47669.9,103.99,35.53,39.23,31.43,-127.41,-1.26,-126.15,45.66,47959.61,47870.1,47772.71,47568.9,47777.54,47986.18,57.7,34.0,20.2,3.5,10,2,1
2024-01-03 11:15:00,47670.9,47698.9,47641.7,47667.1,100.64,35.36,42.07,37.67,-120.69,4.37,-125.06,45.11,47948.14,47868.08,47762.98,47567.36,47767.02,47966.69,57.2,3.8,28.0,25.4,11,2,1
2024-01-03 11:35:00,47667.7,47784.9,47660.1,47762.6,102.37,45.12,52.85,44.72,-106.43,14.9,-121.33,43.18,47940.86,47867.02,47757.42,47562.18,47766.6,47971.02,124.8,94.9,22.3,7.6,11,2,1
2024-01-03 11:55:00,47764.1,47765.1,47654.2,47686.8,102.98,39.96,54.94,49.95,-100.09,16.99,-117.08,41.45,47930.9,47865.23,47747.5,47552.93,47759.0,47965.08,110.9,77.3,1.0,32.6,11,2,1
2024-01-03 12:15:00,47689.9,47693.5,47555.4,47606.6,105.49,35.36,50.0,52.6,-100.38,13.36,-113.74,40.77,47918.18,47862.66,47734.84,47531.74,47744.49,47957.24,138.1,83.3,3.6,51.2,12,2,1
