datetime,open,high,low,close,atr_14,rsi_14,STOCHk_14_3_3,STOCHd_14_3_3,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,adx_14,ema_50,ema_200,sma_20,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,price_range,body_size,upper_wick,lower_wick,cci_20,hour,day_of_week,month
2022-08-29 09:15:00,43544.5,43977.4,43510.4,43960.5,295.51,35.01,32.39,37.74,-18.89,-82.3,63.41,17.66,44631.44,43800.66,44816.32,44033.4,44674.97,45316.54,467.0,416.0,16.9,34.1,-357.39,9,0,8
2022-08-29 10:00:00,43965.4,44012.9,43801.2,43844.9,289.52,33.37,29.91,33.82,-81.65,-116.05,34.4,19.7,44600.59,43801.1,44771.3,43975.12,44595.92,45216.7,211.7,120.5,47.5,43.7,-248.19,10,0,8
2022-08-29 10:45:00,43839.9,43884.3,43726.8,43811.2,280.09,32.88,22.41,28.24,-132.58,-133.59,1.0,21.71,44569.64,43801.2,44709.74,43929.51,44521.18,45112.85,157.5,28.7,44.4,84.4,-204.73,10,0,8
2022-08-29 11:30:00,43801.6,43884.3,43801.6,43831.9,265.99,33.52,20.31,24.21,-169.32,-136.26,-33.06,23.57,44540.7,43801.51,44649.98,43904.46,44455.53,45006.6,82.7,30.3,52.4,0.0,-157.21,11,0,8
2022-08-29 12:15:00,43834.5,43957.0,43779.6,43827.4,259.66,33.45,20.35,21.02,-196.54,-130.78,-65.76,24.96,44512.73,43801.76,44596.54,43863.33,44395.71,44928.1,177.4,7.1,122.5,47.8,-126.45,12,0,8
2022-08-29 13:00:00,43827.9,43902.9,43794.4,43881.2,248.87,35.29,21.93,20.86,-211.33,-116.46,-94.87,26.24,44487.96,43802.56,44535.4,43844.36,44346.71,44849.06,108.5,53.3,21.7,33.5,-106.72,13,0,8
2022-08-29 13:45:00,43866.0,43922.2,43818.2,43841.8,238.52,34.54,22.55,21.61,-223.65,-103.02,-120.63,27.33,44462.62,43802.94,44469.54,43824.31,44298.62,44772.94,104.0,24.2,56.2,23.6,-92.83,13,0,8
2022-08-29 14:30:00,43841.8,43887.7,43763.9,43808.0,230.33,33.87,22.5,22.33,-233.45,-90.26,-143.19,28.47,44436.96,43803.0,44403.04,43799.18,44251.9,44704.62,123.8,33.8,45.9,44.1,-86.72,14,0,8
2022-08-29 15:15:00,43798.1,43907.0,43797.7,43901.8,221.68,37.49,23.35,22.8,-230.99,-70.24,-160.75,29.41,44415.96,43803.98,44349.26,43788.14,44218.56,44648.98,109.3,103.7,5.2,0.4,-70.73,15,0,8
2022-08-30 09:15:00,44080.7,44408.1,44080.7,44363.9,242.01,51.57,36.43,27.43,-189.56,-23.05,-166.51,27.88,44413.92,43809.55,44339.73,43746.52,44232.4,44718.26,327.4,283.2,44.2,0.0,-7.36,9,1,8
