open,high,low,close,volume,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
45962.8,45982.2,45944.4,45957.6,0,1695030600,45981.76,46033.38,46054.54,46106.99,46134.88,46091.4,45983.5,46013.52,46044.61,46086.71,46101.28,46041.39,-34.88,-22.8,-12.09,30.93,34.65,15.51,13.52,-78.24,-176.87,24.92,10.25,33.75,-149.8,-0.32,-0.01,43.85,46149.53,46054.54,45959.55,0.41,-1.02,-5.6,0.46,-1,-0.02,0.02,0.08,0.01,0.04,0.03,-1,-1,-0.21,-0.19,0.13,0.11
45961.2,45977.9,45932.9,45950.7,0,1695030900,45969.08,46017.43,46047.76,46101.97,46133.04,46091.17,45972.57,46002.1,46035.67,46081.37,46098.29,46040.49,-37.97,-25.83,-12.14,30.14,34.05,21.77,17.22,-81.2,-156.3,27.1,9.5,33.15,-159.5,-0.35,-0.01,43.93,46151.66,46047.76,45943.86,0.45,3.29,-6.58,0.53,-1,-0.02,0.02,0.1,0.02,0.04,0.04,-1,-1,-0.21,-0.18,0.13,0.12
45493.7,45706.4,45454.2,45657.6,0,1695181500,45896.38,45972.53,46026.68,46090.74,46128.11,46089.52,45867.58,45939.46,45999.66,46064.75,46089.57,46036.68,-63.33,-33.33,-30.0,13.93,19.22,23.41,20.23,-70.34,-407.56,31.23,5.08,62.57,-449.0,-0.97,-0.01,76.26,46224.84,46026.68,45828.53,0.86,-43.13,-11.66,0.46,-1,-0.64,0.64,0.55,0.36,0.11,0.09,-1,-1,-0.8,-0.74,0.26,0.22
45660.4,45690.9,45632.1,45677.4,0,1695181800,45841.58,45931.59,46007.48,46080.17,46123.48,46087.93,45804.18,45891.82,45968.97,46049.56,46081.41,46033.1,-80.9,-42.84,-38.06,17.17,21.64,27.0,24.06,-67.45,-246.37,35.07,4.8,59.07,-409.4,-0.89,-0.01,75.01,46256.38,46007.48,45758.59,1.08,-16.31,-16.1,0.56,-1,0.04,0.04,0.13,0.04,0.03,0.06,-1,-1,-0.72,-0.63,0.32,0.28
45672.8,45693.8,45657.1,45680.2,0,1695182100,45784.7,45892.22,45987.22,46069.71,46119.32,46086.32,45762.86,45853.34,45941.47,46035.08,46073.46,46029.59,-93.52,-52.98,-40.54,17.64,21.99,31.72,27.38,-67.04,-186.14,38.57,4.91,56.92,-393.7,-0.85,-0.02,72.28,46270.96,45987.22,45703.47,1.23,-4.1,-19.54,0.63,-1,0.01,0.01,0.08,0.02,0.03,0.03,-1,-1,-0.67,-0.57,0.34,0.32
45687.6,45713.8,45668.3,45688.1,0,1695182400,45730.8,45856.28,45967.46,46059.19,46115.16,46085.0,45737.94,45823.3,45917.34,46021.47,46065.83,46026.19,-101.71,-62.73,-38.99,19.04,23.0,33.45,30.73,-65.15,-146.16,41.39,6.71,54.29,-359.4,-0.78,-0.02,70.36,46275.68,45967.46,45659.24,1.34,4.68,-22.3,0.7,-1,0.02,0.02,0.1,0.0,0.06,0.04,-1,-1,-0.61,-0.5,0.34,0.34
45684.9,45723.0,45671.4,45715.1,0,1695182700,45683.68,45826.38,45950.44,46049.25,46111.15,46083.83,45730.33,45803.62,45898.08,46009.46,46058.88,46023.1,-104.82,-71.15,-33.67,23.82,26.42,35.85,33.67,-60.27,-116.87,43.8,7.31,51.4,-299.0,-0.65,-0.02,69.02,46274.51,45950.44,45626.36,1.41,13.69,-24.51,0.76,-1,0.06,0.06,0.11,0.07,0.02,0.03,-1,-1,-0.51,-0.4,0.33,0.36
45714.6,45745.1,45674.2,45698.6,0,1695183000,45691.88,45794.13,45932.28,46038.72,46106.98,46082.61,45719.75,45784.53,45879.08,45997.27,46051.75,46019.87,-107.37,-78.39,-28.98,22.93,25.69,37.59,35.63,-61.79,-97.62,45.53,9.05,47.63,-322.5,-0.7,-0.03,69.16,46269.8,45932.28,45594.77,1.47,15.38,-26.35,0.81,-1,-0.04,0.04,0.16,0.04,0.07,0.05,-1,-1,-0.51,-0.39,0.31,0.38
45704.1,45705.8,45661.6,45682.1,0,1695183300,45692.82,45767.2,45912.37,46028.55,46102.33,46081.21,45707.2,45765.91,45860.32,45984.91,46044.43,46016.51,-109.47,-84.61,-24.86,22.04,24.96,38.09,37.18,-63.67,-92.36,47.19,8.63,46.74,-269.3,-0.59,-0.03,67.37,46259.43,45912.37,45565.3,1.51,16.83,-27.59,0.84,-1,-0.04,0.04,0.1,0.05,0.0,0.04,-1,-1,-0.5,-0.39,0.29,0.39
45682.2,45710.8,45671.6,45696.1,0,1695183600,45696.0,45740.35,45894.36,46018.93,46097.71,46079.91,45703.5,45753.21,45844.68,45973.58,46037.53,46013.32,-108.75,-89.43,-19.31,24.7,26.8,38.4,38.03,-59.34,-77.62,48.62,8.81,44.73,-268.5,-0.58,-0.03,65.36,46247.02,45894.36,45541.69,1.54,21.89,-28.4,0.86,-1,0.03,0.03,0.09,0.03,0.03,0.02,-1,-1,-0.43,-0.32,0.25,0.39
45693.1,45725.2,45686.4,45693.8,0,1695183900,45697.14,45713.97,45873.68,46009.68,46092.81,46078.62,45700.27,45742.41,45830.31,45962.61,46030.73,46010.14,-107.12,-92.97,-14.15,24.56,26.69,39.18,38.56,-59.45,-65.98,49.57,10.04,42.78,-263.8,-0.57,-0.03,63.46,46222.42,45873.68,45524.93,1.52,24.21,-27.91,0.85,-1,-0.01,0.01,0.08,0.0,0.07,0.01,-1,-1,-0.39,-0.3,0.18,0.39
45694.5,45705.9,45603.9,45629.6,0,1695184200,45680.04,45681.86,45849.64,45998.75,46087.13,46076.83,45676.71,45721.9,45811.2,45949.55,46022.78,46006.35,-109.75,-96.33,-13.42,20.8,23.75,37.05,38.21,-70.06,-78.61,50.89,8.94,46.97,-321.1,-0.7,-0.03,66.22,46196.12,45849.64,45503.17,1.51,18.24,-27.66,0.85,-1,-0.14,0.14,0.22,0.14,0.02,0.06,-1,-1,-0.48,-0.4,0.05,0.39
45625.9,45635.2,45555.0,45566.4,0,1695184500,45653.6,45672.74,45822.64,45987.51,46080.7,46074.71,45639.94,45693.63,45787.88,45934.52,46013.75,46001.98,-115.6,-100.18,-15.42,17.9,21.33,30.58,35.6,-78.75,-93.35,52.32,8.18,48.17,-91.2,-0.2,-0.03,67.22,46168.99,45822.64,45476.28,1.51,13.01,-27.65,0.85,-1,-0.14,0.14,0.18,0.13,0.02,0.03,-1,-1,-0.56,-0.48,0.1,0.39
45564.9,45591.9,45557.0,45564.6,0,1695184800,45630.1,45661.46,45796.52,45976.94,46074.41,46072.72,45614.83,45670.17,45766.62,45920.02,46004.85,45997.62,-119.01,-103.95,-15.06,17.82,21.26,24.03,30.55,-79.09,-92.03,53.66,7.86,46.32,-112.8,-0.25,-0.04,64.91,46137.99,45796.52,45455.06,1.49,16.04,-27.16,0.84,-1,-0.0,0.0,0.08,0.0,0.06,0.02,-1,-1,-0.51,-0.44,0.12,0.38
45567.9,45588.6,45558.6,45576.4,0,1695185100,45606.16,45651.08,45771.65,45965.75,46068.08,46070.95,45602.02,45653.12,45748.5,45906.54,45996.37,45993.43,-119.39,-107.04,-12.35,20.22,22.88,21.83,25.48,-76.67,-85.88,54.89,7.59,44.73,-103.8,-0.23,-0.04,62.41,46100.93,45771.65,45442.37,1.44,20.35,-25.93,0.82,-1,0.03,0.03,0.07,0.02,0.03,0.02,-1,-1,-0.43,-0.38,0.13,0.37
45578.2,45588.6,45562.9,45577.1,0,1695185400,45582.82,45639.98,45748.13,45954.86,46061.64,46069.2,45593.71,45639.3,45732.18,45893.62,45988.07,45989.29,-118.26,-109.28,-8.98,20.37,22.98,28.83,24.9,-57.75,-82.15,56.04,7.36,43.35,-111.0,-0.24,-0.04,59.79,46062.08,45748.13,45434.18,1.37,22.76,-24.35,0.8,-1,0.0,0.0,0.06,0.0,0.02,0.03,-1,-1,-0.37,-0.34,0.14,0.35
45575.9,45581.3,45526.1,45539.1,0,1695185700,45564.72,45622.38,45724.38,45943.1,46054.86,46067.59,45575.51,45621.08,45713.79,45879.72,45979.17,45984.81,-119.07,-111.24,-7.83,18.37,21.42,23.84,24.83,-94.06,-94.32,57.29,6.87,44.9,-176.0,-0.38,-0.04,59.46,46025.87,45724.38,45422.89,1.32,19.27,-23.14,0.78,-1,-0.08,0.08,0.12,0.08,0.01,0.03,-1,-1,-0.41,-0.38,0.14,0.34
45539.4,45563.9,45524.4,45556.9,0,1695186000,45562.82,45608.21,45701.17,45931.91,46048.09,46066.04,45569.31,45609.41,45698.85,45867.06,45970.81,45980.55,-116.92,-112.38,-4.54,22.22,23.96,20.97,24.55,-85.27,-97.16,58.45,6.54,42.92,-141.7,-0.31,-0.04,58.04,45978.2,45701.17,45424.14,1.21,23.96,-20.84,0.75,-1,0.04,0.04,0.09,0.04,0.02,0.03,-1,-1,-0.32,-0.31,0.13,0.31
45555.4,45568.3,45536.4,45536.4,0,1695186300,45557.18,45593.64,45680.42,45920.08,46041.36,46064.07,45558.34,45596.14,45683.38,45854.09,45962.21,45976.13,-115.54,-113.01,-2.53,20.99,23.05,8.7,17.84,-94.56,-95.33,59.38,6.83,41.18,-145.7,-0.32,-0.04,56.17,45941.05,45680.42,45419.79,1.14,22.37,-19.25,0.73,-1,-0.04,0.04,0.07,0.04,0.03,0.0,-1,-1,-0.32,-0.32,0.13,0.29
45533.8,45583.4,45533.8,45565.7,0,1695186600,45555.04,45580.6,45660.48,45909.25,46034.78,46062.06,45560.79,45590.6,45672.17,45842.78,45954.36,45972.05,-110.81,-112.57,1.76,27.19,27.16,12.96,14.21,-81.29,-79.08,59.75,8.33,38.56,-130.4,-0.29,-0.04,55.7,45890.3,45660.48,45430.65,1.01,29.38,-16.4,0.68,-1,0.06,0.06,0.11,0.07,0.04,0.0,-1,-1,-0.21,-0.23,0.1,0.26
45565.9,45578.4,45547.1,45547.4,0,1695186900,45549.1,45565.96,45639.96,45898.56,46028.0,46060.05,45556.33,45582.75,45660.29,45831.2,45946.3,45967.82,-107.29,-111.51,4.22,25.83,26.25,11.52,11.06,-89.58,-75.9,60.08,7.99,36.97,-146.4,-0.32,-0.04,53.96,45829.8,45639.96,45450.13,0.83,25.62,-13.32,0.66,-1,-0.04,0.04,0.07,0.04,0.03,0.0,-1,-1,-0.2,-0.25,0.06,0.21
45545.4,45550.1,45513.3,45539.8,0,1695187200,45549.24,45556.98,45619.42,45887.65,46020.63,46058.05,45550.82,45574.94,45648.81,45819.77,45938.25,45963.57,-103.93,-110.0,6.07,25.26,25.86,13.88,12.79,-87.49,-94.34,60.64,7.59,39.7,-89.8,-0.2,-0.04,52.73,45749.97,45619.42,45488.87,0.57,19.51,-9.85,0.76,-1,-0.02,0.02,0.08,0.01,0.01,0.06,-1,-1,-0.17,-0.24,0.03,0.15
45540.1,45544.6,45521.1,45543.7,0,1695187500,45546.6,45554.71,45613.72,45876.66,46013.56,46056.05,45548.45,45569.26,45638.8,45808.95,45930.44,45959.39,-99.79,-107.95,8.16,26.16,26.44,12.42,12.61,-85.65,-83.75,61.16,7.34,38.39,-22.7,-0.05,-0.04,50.64,45747.03,45613.72,45480.42,0.58,23.73,-10.33,0.8,-1,0.01,0.01,0.05,0.01,0.0,0.04,-1,-1,-0.15,-0.21,0.03,0.15
45541.6,45545.4,45450.4,45455.7,0,1695187800,45530.46,45543.82,45602.64,45863.8,46006.11,46053.5,45517.53,45548.61,45621.36,45795.09,45921.04,45954.38,-102.43,-106.85,4.42,20.26,22.33,9.59,11.97,-98.07,-125.52,62.08,6.41,42.93,-108.9,-0.24,-0.04,53.81,45749.14,45602.64,45456.14,0.64,-0.15,-11.58,0.83,-1,-0.19,0.19,0.21,0.19,0.01,0.01,-1,-1,-0.32,-0.36,0.08,0.16
45454.8,45467.3,45401.7,45424.0,0,1695188100,45502.12,45528.58,45589.83,45850.04,45998.15,46050.81,45486.35,45525.96,45602.57,45780.54,45911.19,45949.1,-105.87,-106.65,0.79,18.63,21.09,7.87,9.96,-92.67,-163.22,63.16,5.86,45.61,-152.4,-0.33,-0.04,54.65,45751.03,45589.83,45428.63,0.71,-1.44,-12.91,0.85,-1,-0.07,0.07,0.14,0.07,0.03,0.05,-1,-1,-0.36,-0.39,0.11,0.18
45420.6,45440.1,45416.9,45431.8,0,1695188400,45479.0,45514.05,45577.02,45836.46,45990.68,46048.17,45468.17,45508.84,45586.3,45766.87,45901.7,45943.95,-106.73,-106.67,-0.06,20.33,22.2,7.38,8.28,-87.11,-154.69,64.16,5.68,44.17,-145.3,-0.32,-0.04,52.41,45745.51,45577.02,45408.52,0.74,6.91,-13.61,0.87,-1,0.02,0.02,0.05,0.02,0.02,0.01,-1,-1,-0.32,-0.34,0.12,0.19
45434.7,45449.3,45423.7,45442.2,0,1695188700,45459.48,45504.36,45563.37,45823.08,45983.56,46045.51,45459.51,45496.72,45572.58,45754.13,45892.6,45938.96,-105.36,-106.41,1.05,22.65,23.71,13.84,9.7,-78.71,-137.22,64.76,6.77,42.57,-96.9,-0.21,-0.03,50.49,45729.1,45563.37,45397.64,0.73,13.44,-13.36,0.86,-1,0.02,0.02,0.06,0.02,0.02,0.02,-1,-1,-0.27,-0.29,0.13,0.19
45442.2,45458.0,45406.9,45450.3,0,1695189000,45440.8,45493.7,45550.96,45809.3,45976.98,46042.88,45456.44,45488.28,45560.93,45742.22,45883.84,45934.1,-102.43,-105.61,3.18,24.49,24.91,20.06,13.76,-74.0,-127.34,65.42,6.28,41.87,-106.6,-0.23,-0.03,50.54,45711.43,45550.96,45390.48,0.7,18.64,-12.84,0.85,-1,0.02,0.02,0.11,0.02,0.02,0.08,-1,-1,-0.22,-0.24,0.13,0.18
45452.1,45453.1,45424.4,45437.4,0,1695189300,45437.14,45483.8,45538.72,45795.97,45970.2,46040.04,45450.09,45479.03,45549.17,45730.26,45875.0,45929.15,-100.01,-104.49,4.48,23.53,24.27,22.13,18.68,-80.9,-114.12,66.02,6.02,40.12,-99.0,-0.22,-0.03,48.98,45694.58,45538.72,45382.86,0.68,17.5,-12.39,0.84,-1,-0.03,0.03,0.06,0.03,0.0,0.03,-1,-1,-0.22,-0.25,0.13,0.18
45435.3,45448.4,45415.2,45423.3,0,1695189600,45437.0,45469.56,45525.08,45782.92,45962.96,46037.25,45441.16,45468.9,45537.18,45718.23,45866.06,45924.12,-98.09,-103.21,5.12,22.49,23.58,19.0,20.4,-88.11,-108.54,66.64,5.72,39.5,-142.4,-0.31,-0.03,47.85,45670.88,45525.08,45379.28,0.64,15.1,-11.55,0.84,-1,-0.03,0.03,0.07,0.03,0.03,0.02,-1,-1,-0.22,-0.25,0.11,0.16
45425.1,45425.8,45381.8,45416.4,0,1695189900,45433.92,45456.46,45511.21,45769.09,45956.01,46034.49,45432.91,45459.35,45525.68,45706.39,45857.16,45919.07,-96.02,-101.77,5.75,21.98,23.24,16.05,19.06,-82.84,-114.73,67.41,5.34,41.91,-131.0,-0.29,-0.03,47.57,45642.2,45511.21,45380.22,0.58,13.81,-10.44,0.85,-1,-0.02,0.02,0.1,0.02,0.0,0.08,-1,-1,-0.21,-0.24,0.1,0.15
45422.3,45425.1,45406.6,45409.9,0,1695190200,45427.46,45443.47,45500.22,45755.57,45948.92,46031.64,45425.24,45450.36,45514.65,45694.76,45848.3,45914.0,-93.82,-100.18,6.36,21.48,22.92,14.33,16.46,-86.06,-96.5,68.12,5.19,40.69,-129.9,-0.29,-0.03,45.5,45626.42,45500.22,45374.03,0.55,14.21,-10.02,0.84,-1,-0.01,0.01,0.04,0.03,0.01,0.01,-1,-1,-0.2,-0.23,0.08,0.14
45412.1,45429.9,45400.6,45416.7,0,1695190500,45420.74,45430.77,45492.74,45742.32,45941.54,46028.91,45422.39,45444.24,45505.32,45683.86,45839.75,45909.05,-90.49,-98.24,7.75,23.43,24.09,16.14,15.51,-82.69,-84.97,68.82,4.94,39.74,-127.0,-0.28,-0.03,44.34,45620.1,45492.74,45365.38,0.56,20.15,-10.17,0.85,-1,0.01,0.01,0.06,0.01,0.03,0.03,-1,-1,-0.17,-0.19,0.03,0.14
45415.6,45418.0,45368.4,45377.5,0,1695190800,45408.76,45422.95,45483.38,45728.64,45933.92,46026.2,45407.43,45432.11,45493.15,45671.84,45830.6,45903.77,-89.98,-96.59,6.61,20.31,22.06,11.86,14.11,-95.67,-104.24,69.64,4.55,41.73,-78.2,-0.17,-0.03,44.72,45615.64,45483.38,45351.13,0.58,9.97,-10.68,0.87,-1,-0.09,0.09,0.11,0.08,0.01,0.02,-1,-1,-0.23,-0.25,0.04,0.15
45374.9,45397.9,45372.1,45379.3,0,1695191100,45399.96,45418.48,45473.53,45714.51,45926.25,46023.78,45398.05,45422.5,45482.31,45660.37,45821.66,45898.55,-88.4,-94.95,6.55,20.83,22.38,9.21,12.4,-94.0,-99.91,70.4,4.36,39.96,-44.7,-0.1,-0.03,43.37,45605.97,45473.53,45341.09,0.58,14.43,-10.7,0.87,-1,0.0,0.0,0.06,0.01,0.04,0.01,-1,-1,-0.21,-0.23,0.05,0.15
45378.4,45384.5,45359.9,45370.4,0,1695191400,45390.76,45412.34,45463.2,45700.26,45918.28,46021.41,45388.83,45413.03,45471.65,45649.0,45812.73,45893.29,-86.87,-93.34,6.46,20.13,21.92,5.33,8.8,-94.34,-104.51,71.18,4.18,40.36,-61.4,-0.14,-0.03,42.03,45593.94,45463.2,45332.45,0.58,14.51,-10.54,0.86,-1,-0.02,0.02,0.05,0.02,0.01,0.02,-1,-1,-0.2,-0.22,0.06,0.15
45370.7,45410.3,45363.1,45392.6,0,1695191700,45387.3,45407.38,45455.87,45687.0,45910.92,46018.9,45390.09,45409.32,45464.12,45638.95,45804.41,45888.31,-82.92,-91.25,8.34,26.75,25.9,9.76,8.1,-82.37,-80.21,70.65,8.19,37.15,-49.6,-0.11,-0.03,42.39,45585.19,45455.87,45326.55,0.57,25.54,-10.35,0.85,-1,0.05,0.05,0.1,0.05,0.04,0.02,-1,-1,-0.14,-0.16,0.06,0.15
45394.1,45431.1,45384.6,45403.8,0,1695192000,45384.72,45402.73,45448.22,45673.84,45903.36,46016.26,45394.66,45408.31,45458.38,45629.72,45796.47,45883.49,-77.97,-88.6,10.62,29.91,27.86,21.39,12.16,-59.12,-55.78,69.27,11.03,34.26,-46.5,-0.1,-0.03,42.69,45570.65,45448.22,45325.78,0.54,31.86,-9.49,0.8,-1,0.02,0.02,0.1,0.02,0.06,0.02,-1,-1,-0.1,-0.12,0.05,0.14
45402.7,45405.9,45383.0,45400.9,0,1695192300,45389.4,45399.08,45441.44,45660.25,45895.96,46013.62,45396.74,45406.97,45452.9,45620.75,45788.64,45878.69,-73.45,-85.57,12.12,29.56,27.66,33.43,21.53,-58.21,-66.41,68.01,10.6,33.18,-36.5,-0.08,-0.03,41.27,45558.49,45441.44,45324.39,0.52,32.68,-8.78,0.75,-1,-0.01,0.01,0.05,0.0,0.01,0.04,-1,-1,-0.09,-0.11,0.04,0.13
45401.2,45404.6,45383.3,45403.9,0,1695192600,45394.32,45397.14,45433.35,45647.2,45888.66,46010.89,45399.13,45406.41,45448.23,45612.25,45781.02,45873.96,-68.82,-82.22,13.4,30.48,28.21,42.51,32.44,-55.15,-63.78,66.83,10.19,31.91,-19.4,-0.04,-0.03,39.85,45536.46,45433.35,45330.24,0.45,35.72,-7.35,0.68,-1,0.01,0.01,0.05,0.01,0.0,0.04,-1,-1,-0.06,-0.1,0.04,0.12
45402.3,45415.6,45366.1,45370.7,0,1695192900,45394.38,45392.57,45424.52,45632.47,45881.07,46007.9,45389.65,45399.92,45440.85,45602.77,45772.9,45868.95,-67.06,-79.19,12.12,26.37,25.91,32.55,36.16,-88.99,-84.21,66.0,9.3,32.16,-45.7,-0.1,-0.02,40.54,45516.73,45424.52,45332.3,0.41,20.82,-6.45,0.65,-1,-0.07,0.07,0.11,0.07,0.03,0.01,-1,-1,-0.12,-0.15,0.04,0.1
45374.7,45400.1,45368.1,45392.4,0,1695193200,45394.34,45390.82,45417.14,45618.11,45873.67,46005.21,45390.57,45398.55,45436.24,45594.52,45765.36,45864.21,-63.19,-75.99,12.8,32.75,29.84,30.24,35.1,-65.13,-75.06,65.22,8.77,30.32,-17.5,-0.04,-0.02,39.93,45493.53,45417.14,45340.76,0.34,33.8,-5.09,0.59,-1,0.05,0.05,0.07,0.04,0.02,0.01,-1,-1,-0.05,-0.1,0.03,0.09
45394.6,45439.4,45385.1,45428.9,0,1695193500,45399.36,45392.04,45411.4,45604.56,45866.44,46002.6,45403.34,45404.07,45435.54,45588.03,45758.7,45859.88,-56.52,-72.1,15.57,41.87,35.86,41.28,34.69,-22.03,17.15,62.7,14.79,27.45,12.2,0.03,-0.02,40.95,45461.67,45411.4,45361.14,0.22,67.4,-2.92,0.45,-1,0.08,0.08,0.12,0.08,0.02,0.02,-1,-1,0.04,-0.01,0.04,0.06
45431.1,45435.9,45408.4,45409.6,0,1695193800,45401.1,45395.25,45409.1,45591.01,45859.09,45999.86,45405.43,45405.07,45433.07,45581.03,45751.79,45855.4,-52.2,-68.12,15.92,38.87,34.23,58.45,43.33,-37.48,33.14,60.36,14.07,26.1,32.1,0.07,-0.02,39.99,45455.08,45409.1,45363.12,0.2,50.54,-2.25,0.32,-1,-0.04,0.04,0.06,0.05,0.01,0.0,-1,-1,0.0,-0.05,0.04,0.05
45411.7,45432.2,45393.9,45417.1,0,1695194100,45403.74,45399.03,45408.76,45577.88,45851.8,45997.1,45409.32,45407.26,45431.55,45574.6,45745.16,45851.04,-47.61,-64.02,16.4,40.65,35.43,70.81,56.85,-28.05,24.09,58.52,13.1,26.91,37.8,0.08,-0.02,39.87,45454.38,45408.76,45363.13,0.2,59.14,-1.9,0.23,-1,0.02,0.02,0.08,0.01,0.03,0.04,-1,-1,0.02,-0.03,0.04,0.05
45419.8,45458.1,45407.4,45440.4,0,1695194400,45417.68,45406.03,45409.18,45565.74,45844.82,45994.27,45419.68,45413.29,45432.39,45569.34,45739.12,45846.95,-41.62,-59.54,17.92,45.92,39.05,72.15,67.14,-18.02,102.59,55.73,16.49,24.51,70.0,0.15,-0.02,40.65,45455.82,45409.18,45362.55,0.21,83.47,-1.08,0.07,-1,0.05,0.05,0.11,0.05,0.04,0.03,1,-1,0.07,0.02,0.04,0.05
45450.1,45450.1,45419.3,45429.1,0,1695194700,45425.02,45409.68,45408.53,45554.04,45837.62,45991.37,45422.82,45416.16,45432.08,45563.84,45732.99,45842.8,-37.35,-55.1,17.75,43.89,37.97,74.8,72.59,-29.53,95.74,53.15,15.58,23.16,36.5,0.08,-0.02,39.94,45453.64,45408.53,45363.42,0.2,72.8,-0.27,0.0,-1,-0.02,0.02,0.07,0.05,0.0,0.02,1,-1,0.05,-0.01,0.04,0.05
45425.8,45425.8,45328.8,45350.1,0,1695195000,45409.26,45404.31,45403.52,45540.62,45829.67,45988.09,45398.58,45404.15,45424.27,45555.46,45725.4,45837.89,-39.89,-52.06,12.17,32.9,31.54,56.31,67.75,-83.53,-136.67,52.53,13.06,34.02,-53.7,-0.12,-0.01,44.25,45451.15,45403.52,45355.89,0.21,-6.08,-0.45,0.01,-1,-0.17,0.17,0.21,0.17,0.0,0.05,1,-1,-0.12,-0.16,0.06,0.05
45350.6,45360.9,45328.1,45357.0,0,1695195300,45398.74,45399.92,45399.5,45528.73,45821.84,45984.85,45384.72,45395.58,45417.86,45547.68,45718.11,45833.11,-40.87,-49.82,8.95,34.45,32.59,36.39,55.83,-77.77,-181.73,51.97,12.35,32.3,-43.9,-0.1,-0.01,43.44,45448.56,45399.5,45350.44,0.22,6.68,-0.58,0.02,-1,0.02,0.02,0.07,0.01,0.01,0.05,-1,-1,-0.09,-0.13,0.07,0.06
45361.1,45377.4,45350.9,45350.9,0,1695195600,45385.5,45394.62,45395.88,45516.45,45813.82,45981.54,45373.45,45387.45,45411.49,45539.96,45710.84,45828.31,-41.65,-48.19,6.53,33.71,32.13,18.75,37.15,-82.46,-128.54,50.82,14.59,30.85,-53.0,-0.12,-0.01,42.23,45447.97,45395.88,45343.79,0.23,6.83,-0.9,0.04,-1,-0.01,0.01,0.06,0.02,0.04,0.0,-1,-1,-0.1,-0.13,0.08,0.06
45353.6,45357.6,45329.5,45357.6,0,1695195900,45368.94,45393.31,45392.94,45504.45,45805.72,45978.42,45368.16,45382.03,45406.35,45532.81,45703.84,45823.63,-41.26,-46.8,5.54,35.35,33.21,20.82,25.32,-77.31,-144.21,50.11,13.88,33.06,-13.1,-0.03,-0.01,41.22,45446.68,45392.94,45339.2,0.24,17.12,-1.12,0.06,-1,0.01,0.01,0.06,0.01,0.0,0.05,-1,-1,-0.08,-0.11,0.08,0.06
45357.9,45360.8,45335.2,45345.3,0,1695196200,45352.18,45388.6,45389.71,45492.35,45797.16,45975.23,45360.54,45375.35,45400.54,45525.46,45696.74,45818.87,-41.47,-45.73,4.27,33.7,32.22,17.82,19.13,-86.77,-131.03,49.32,13.82,31.55,-47.1,-0.1,-0.01,40.1,45446.65,45389.71,45332.77,0.25,11.0,-1.53,0.1,-1,-0.03,0.03,0.06,0.03,0.01,0.02,-1,-1,-0.1,-0.12,0.09,0.06
45343.1,45358.4,45324.6,45355.1,0,1695196500,45353.18,45381.22,45386.63,45486.3,45788.52,45971.55,45358.73,45371.67,45396.21,45518.77,45689.98,45814.25,-40.37,-44.66,4.29,36.25,33.87,19.59,19.41,-77.15,-120.81,48.77,12.98,31.54,-73.8,-0.16,-0.01,39.65,45444.06,45386.63,45329.2,0.25,22.55,-1.6,0.1,-1,0.02,0.02,0.07,0.03,0.01,0.04,-1,-1,-0.07,-0.09,0.08,0.06
45355.4,45373.4,45310.1,45360.3,0,1695196800,45353.84,45376.29,45385.77,45479.95,45780.06,45967.7,45359.25,45369.6,45392.79,45512.56,45683.45,45809.74,-38.64,-43.46,4.82,37.62,34.75,23.33,20.25,-66.08,-100.84,47.65,14.15,28.09,-49.3,-0.11,-0.01,41.34,45444.23,45385.77,45327.31,0.26,28.22,-2.12,0.18,-1,0.01,0.01,0.14,0.01,0.03,0.1,-1,-1,-0.06,-0.07,0.08,0.07
45359.2,45371.8,45333.7,45336.2,0,1695197100,45350.9,45368.2,45383.62,45473.07,45771.39,45963.82,45351.57,45363.53,45387.4,45505.64,45676.57,45805.02,-38.76,-42.52,3.75,33.98,32.63,24.8,22.57,-82.36,-90.84,46.6,13.21,26.23,-80.9,-0.18,-0.01,41.11,45445.92,45383.62,45321.31,0.27,11.95,-2.93,0.29,-1,-0.05,0.05,0.08,0.05,0.03,0.01,-1,-1,-0.1,-0.11,0.08,0.07
45336.5,45351.9,45324.5,45334.4,0,1695197400,45346.26,45357.6,45381.81,45466.0,45762.59,45960.09,45345.85,45358.23,45382.35,45498.93,45669.8,45800.34,-38.56,-41.73,3.16,33.71,32.47,22.66,23.6,-83.58,-104.91,45.83,12.57,26.59,-106.0,-0.23,-0.01,40.13,45447.53,45381.81,45316.1,0.29,13.92,-3.84,0.46,-1,-0.0,0.0,0.06,0.0,0.03,0.02,-1,-1,-0.1,-0.11,0.06,0.07
