datetime_readable,open,high,low,close,volume,datetime_epoch,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-07-25 10:39:00,56746.95,56752.85,56723.4,56733.75,0,1753420140,56778.01,56769.65,56808.19,56804.25,56872.09,56855.94,56960.14,56934.66,57023.44,56977.36,57000.2,56997.36,-62.38,-51.42,-10.96,24.04,29.29,3.65,5.46,-96.01,-151.81,35.39,7.98,35.54,-147.4,-0.26,-0.01,39.42,57027.16,56872.09,56717.01,0.55,5.4,57014.75,56723.4,0.5,0.02,-13.19,0.96,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,-1,-1,-0.24,-0.21,0.08,0.14
2025-07-25 10:41:00,56732.5,56737.9,56710.15,56735.1,0,1753420260,56759.29,56758.13,56794.58,56791.68,56859.02,56844.43,56953.27,56926.83,57020.67,56972.56,56998.92,56994.75,-64.24,-53.98,-10.25,24.4,29.51,6.87,5.0,-89.19,-147.53,37.53,7.57,36.17,-136.2,-0.24,-0.01,38.59,57014.04,56859.02,56704.0,0.55,10.03,57014.75,56710.15,0.49,0.04,-13.18,0.96,-1,1,0,0,0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,-1,-1,-0.22,-0.19,0.08,0.14
2025-07-25 10:43:00,56734.2,56774.9,56732.7,56774.15,0,1753420380,56752.65,56763.47,56785.48,56788.49,56848.5,56837.73,56947.83,56920.85,57018.1,56968.63,56997.73,56992.55,-61.84,-55.55,-6.29,34.07,35.42,16.6,9.04,-64.99,-80.75,37.82,13.79,33.36,-90.9,-0.16,-0.01,38.84,56996.39,56848.5,56700.61,0.52,24.86,56991.85,56710.15,0.38,0.11,-12.41,0.94,-1,0,0,0,0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,-1,-1,-0.13,-0.11,0.07,0.13
2025-07-25 10:45:00,56773.8,56773.8,56750.5,56751.45,0,1753420500,56748.45,56759.46,56777.62,56781.76,56837.43,56829.52,56941.99,56914.2,57014.94,56964.33,56996.48,56990.15,-61.07,-56.66,-4.41,31.54,33.7,23.24,15.57,-76.09,-69.98,38.08,13.17,31.87,-78.7,-0.14,-0.01,37.76,56979.47,56837.43,56695.39,0.5,19.73,56982.65,56710.15,0.41,0.07,-11.84,0.92,-1,0,0,0,0,-0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,-1,-1,-0.15,-0.14,0.06,0.13
2025-07-25 10:47:00,56753.25,56755.9,56734.55,56747.35,0,1753420620,56748.36,56755.43,56771.84,56775.5,56826.36,56821.69,56936.06,56907.66,57011.66,56960.03,56995.21,56987.74,-60.1,-57.35,-2.75,31.09,33.39,26.82,22.22,-78.47,-77.21,38.61,12.62,33.66,-57.7,-0.1,-0.01,36.59,56959.98,56826.36,56692.73,0.47,20.44,56982.65,56710.15,0.41,0.07,-11.05,0.91,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.0,0.02,0.0,0.0,-1,-1,-0.14,-0.13,0.06,0.12
2025-07-25 10:49:00,56747.6,56761.5,56723.7,56758.6,0,1753420740,56753.33,56756.48,56765.67,56772.43,56816.93,56815.68,56930.44,56901.81,57008.49,56956.05,56993.91,56985.46,-57.75,-57.43,-0.33,33.87,35.1,24.91,24.99,-70.7,-64.94,39.28,11.7,33.29,-61.75,-0.11,-0.01,36.67,56941.44,56816.93,56692.42,0.44,26.58,56982.65,56710.15,0.39,0.09,-10.11,0.88,-1,0,0,0,0,0.02,0.02,0.07,0.02,0.01,0.04,0.0,0.0,-1,-1,-0.1,-0.1,0.05,0.11
2025-07-25 10:51:00,56758.4,56758.4,56728.3,56737.3,0,1753420860,56753.77,56750.09,56756.53,56766.04,56807.7,56808.22,56924.55,56895.36,57004.94,56951.71,56992.4,56982.99,-56.96,-57.33,0.38,31.3,33.39,22.81,24.85,-82.4,-67.73,39.9,11.0,31.3,-91.4,-0.16,-0.01,36.22,56926.94,56807.7,56688.45,0.42,20.48,56982.65,56710.15,0.43,0.05,-9.59,0.86,-1,0,0,0,0,-0.04,0.04,0.05,0.04,0.0,0.02,0.0,0.0,-1,-1,-0.12,-0.12,0.04,0.11
2025-07-25 10:53:00,56735.8,56738.9,56715.2,56715.8,0,1753420980,56742.1,56738.66,56747.38,56756.91,56796.4,56799.42,56918.19,56888.32,57000.73,56947.04,56990.78,56980.33,-57.4,-57.35,-0.05,28.91,31.76,16.99,21.57,-95.93,-94.88,40.71,10.47,32.45,-91.55,-0.16,-0.01,35.32,56905.03,56796.4,56687.76,0.38,12.91,56940.95,56710.15,0.4,0.01,-8.78,0.87,-1,0,0,0,0,-0.04,0.04,0.04,0.04,0.01,0.0,0.0,0.0,-1,-1,-0.14,-0.15,0.03,0.1
2025-07-25 10:55:00,56714.35,56717.2,56710.05,56712.8,0,1753421100,56734.37,56730.04,56741.41,56748.89,56788.34,56791.17,56913.03,56881.44,56996.53,56942.4,56989.03,56977.67,-57.33,-57.34,0.01,28.58,31.53,7.88,15.89,-98.02,-109.63,41.55,10.31,33.06,-59.65,-0.11,-0.01,33.31,56896.69,56788.34,56679.99,0.38,15.14,56892.95,56710.05,0.32,0.0,-8.76,0.87,-1,0,0,0,0,-0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.0,-1,-1,-0.13,-0.14,0.03,0.1
2025-07-25 10:57:00,56713.8,56729.45,56711.1,56728.65,0,1753421220,56730.63,56729.58,56739.5,56745.21,56781.22,56785.21,56908.24,56875.45,56992.7,56938.17,56987.34,56975.19,-55.36,-56.95,1.59,32.91,34.14,6.48,10.45,-86.61,-82.51,41.66,12.6,31.71,-19.15,-0.03,-0.01,32.24,56885.5,56781.22,56676.93,0.37,24.8,56882.9,56710.05,0.27,0.03,-8.3,0.84,-1,0,0,0,0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,-1,-1,-0.09,-0.1,0.03,0.09
2025-07-25 10:59:00,56727.15,56769.4,56716.15,56754.3,0,1753421340,56729.77,56737.82,56741.55,56746.86,56774.87,56782.27,56904.78,56870.7,56989.47,56934.53,56985.77,56972.99,-51.14,-55.79,4.65,39.31,38.14,17.33,10.57,-63.37,-6.06,39.96,19.64,28.14,20.55,0.04,-0.01,33.74,56869.01,56774.87,56680.73,0.33,39.07,56882.9,56710.05,0.23,0.08,-7.11,0.76,-1,0,0,0,0,0.05,0.05,0.09,0.05,0.03,0.02,0.0,0.0,-1,-1,-0.04,-0.05,0.03,0.09
2025-07-25 11:01:00,56754.75,56755.55,56707.1,56725.7,0,1753421460,56727.45,56733.78,56740.61,56743.01,56767.59,56776.88,56901.47,56865.01,56986.44,56930.4,56984.12,56970.53,-49.53,-54.53,5.0,35.27,35.6,22.25,15.35,-83.28,-59.26,38.62,17.69,27.2,-9.4,-0.02,-0.01,34.79,56852.88,56767.59,56682.3,0.3,25.44,56875.5,56707.1,0.26,0.03,-6.29,0.72,-1,0,0,0,1,-0.05,0.05,0.09,0.05,0.0,0.03,0.0,0.0,-1,-1,-0.07,-0.09,0.04,0.08
2025-07-25 11:03:00,56727.45,56739.0,56721.95,56729.85,0,1753421580,56730.26,56732.47,56736.18,56740.62,56760.83,56772.4,56897.39,56859.71,56983.34,56926.42,56982.4,56968.14,-47.38,-53.1,5.73,36.29,36.25,28.97,22.85,-66.45,-44.45,37.37,17.04,26.21,-44.3,-0.08,-0.01,33.53,56834.84,56760.83,56686.82,0.26,29.07,56864.45,56707.1,0.24,0.04,-5.29,0.68,-1,0,0,0,0,0.01,0.01,0.03,0.0,0.02,0.01,0.0,0.0,-1,-1,-0.05,-0.07,0.03,0.07
2025-07-25 11:05:00,56730.35,56755.2,56724.2,56755.2,0,1753421700,56738.74,56740.05,56736.56,56743.27,56757.09,56770.76,56893.42,56855.61,56980.37,56923.03,56980.77,56966.02,-43.12,-51.11,7.98,42.3,40.1,40.41,30.54,-29.06,40.51,35.53,19.38,24.47,3.75,0.01,-0.01,33.35,56823.92,56757.09,56690.25,0.24,48.59,56848.95,56707.1,0.17,0.08,-4.27,0.54,-1,0,0,0,0,0.04,0.04,0.05,0.04,0.0,0.01,0.0,0.0,-1,-1,-0.0,-0.03,0.03,0.06
2025-07-25 11:07:00,56755.2,56755.2,56723.3,56736.35,0,1753421820,56740.28,56738.81,56735.46,56742.01,56753.65,56767.49,56886.92,56850.93,56976.6,56919.34,56979.02,56963.73,-40.81,-49.05,8.24,39.33,38.29,49.21,39.53,-56.86,1.94,33.85,18.05,22.99,-11.0,-0.02,-0.01,33.24,56817.25,56753.65,56690.05,0.22,36.4,56848.95,56707.1,0.2,0.05,-3.81,0.48,-1,0,0,0,0,-0.03,0.03,0.06,0.03,0.0,0.02,0.0,0.0,-1,-1,-0.03,-0.05,0.03,0.06
2025-07-25 11:09:00,56738.5,56745.15,56694.5,56694.7,0,1753421940,56728.36,56724.11,56729.06,56733.41,56747.37,56760.55,56878.89,56844.81,56972.57,56914.89,56977.12,56961.06,-41.85,-47.61,5.76,33.7,34.67,38.11,42.58,-99.75,-131.61,33.17,16.16,26.54,-63.9,-0.11,-0.01,34.49,56808.13,56747.37,56686.6,0.21,6.66,56848.95,56694.5,0.27,0.0,-3.6,0.47,-1,0,0,0,0,-0.07,0.07,0.09,0.08,0.01,0.0,0.0,0.0,-1,-1,-0.09,-0.12,0.03,0.05
2025-07-25 11:11:00,56693.85,56693.85,56649.25,56660.8,0,1753422060,56715.38,56703.01,56721.42,56720.21,56738.97,56751.05,56870.65,56837.59,56968.12,56909.86,56975.03,56958.07,-44.89,-47.06,2.17,29.95,32.08,17.55,34.96,-90.73,-258.16,33.57,14.67,33.26,-76.5,-0.13,-0.01,35.27,56798.86,56738.97,56679.09,0.21,-15.27,56830.85,56649.25,0.3,0.02,-3.55,0.47,-1,0,0,0,0,-0.06,0.06,0.08,0.06,0.0,0.02,0.0,0.0,-1,-1,-0.14,-0.16,0.05,0.05
2025-07-25 11:13:00,56660.85,56664.45,56644.0,56657.75,0,1753422180,56700.96,56687.92,56715.61,56708.85,56731.49,56742.17,56862.93,56830.54,56963.57,56904.86,56972.91,56955.08,-47.01,-47.05,0.05,29.63,31.86,6.83,20.83,-89.04,-219.9,34.05,14.05,32.94,-58.05,-0.1,-0.01,34.21,56792.7,56731.49,56670.28,0.22,-10.24,56818.35,56644.0,0.28,0.02,-3.63,0.47,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,-1,-1,-0.13,-0.15,0.06,0.06
2025-07-25 11:15:00,56659.55,56659.55,56626.85,56627.15,0,1753422300,56675.35,56667.66,56707.04,56694.0,56724.23,56731.21,56853.58,56822.56,56958.69,56899.37,56970.66,56951.82,-50.57,-47.76,-2.81,26.56,29.67,6.82,10.4,-99.79,-190.3,34.81,13.08,34.27,-85.65,-0.15,-0.01,34.1,56797.56,56724.23,56650.89,0.26,-16.19,56774.9,56626.85,0.26,0.0,-4.48,0.5,-1,0,0,0,0,-0.05,0.05,0.06,0.06,0.0,0.0,0.0,0.0,-1,-1,-0.17,-0.18,0.08,0.07
2025-07-25 11:17:00,56629.7,56650.65,56628.45,56636.55,0,1753422420,56655.39,56657.29,56697.84,56683.55,56718.66,56722.2,56843.74,56815.27,56953.98,56894.16,56968.35,56948.68,-52.03,-48.61,-3.42,28.99,31.19,5.99,6.55,-93.2,-139.85,35.52,12.43,32.55,-92.1,-0.16,-0.01,33.35,56800.4,56718.66,56636.93,0.29,-0.23,56774.9,56626.85,0.24,0.02,-5.36,0.57,-1,0,0,0,0,0.02,0.02,0.04,0.01,0.02,0.0,0.0,0.0,-1,-1,-0.14,-0.15,0.09,0.07
2025-07-25 11:19:00,56636.55,56685.75,56633.2,56671.8,0,1753422540,56650.81,56662.13,56689.58,56681.42,56715.57,56717.4,56835.45,56809.64,56949.46,56889.76,56966.32,56945.93,-49.78,-48.84,-0.93,37.36,36.61,12.85,8.55,-68.47,-72.56,34.6,18.3,29.03,-82.5,-0.15,-0.01,34.72,56799.45,56715.57,56631.69,0.3,23.91,56774.9,56626.85,0.18,0.08,-5.79,0.63,-1,0,0,0,0,0.06,0.06,0.09,0.06,0.02,0.01,0.0,0.0,-1,-1,-0.08,-0.08,0.08,0.08
2025-07-25 11:21:00,56671.5,56687.0,56665.75,56683.7,0,1753422660,56655.39,56669.32,56685.38,56681.83,56713.0,56714.19,56828.83,56804.7,56945.24,56885.68,56964.37,56943.32,-46.49,-48.37,1.88,39.94,38.33,26.07,14.97,-60.12,-36.95,33.7,17.74,27.72,-42.0,-0.07,-0.01,33.76,56797.47,56713.0,56628.52,0.3,32.66,56774.9,56626.85,0.16,0.1,-5.94,0.66,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.05,-0.05,0.08,0.08
2025-07-25 11:23:00,56684.4,56695.25,56663.15,56694.6,0,1753422780,56662.76,56677.75,56681.86,56684.15,56709.02,56712.32,56822.63,56800.38,56940.84,56881.89,56962.53,56940.84,-42.52,-47.2,4.68,42.28,39.9,39.65,26.19,-52.47,-22.76,32.51,18.29,25.83,-35.25,-0.06,-0.01,33.64,56788.97,56709.02,56629.07,0.28,40.98,56773.8,56626.85,0.14,0.12,-5.23,0.57,-1,0,1,0,0,0.02,0.02,0.06,0.02,0.0,0.04,0.0,0.0,-1,-1,-0.03,-0.03,0.07,0.07
2025-07-25 11:25:00,56695.1,56696.55,56655.5,56671.4,0,1753422900,56671.61,56675.63,56673.48,56681.83,56705.02,56708.43,56815.79,56795.33,56936.74,56877.73,56960.67,56938.16,-40.77,-45.92,5.14,38.81,37.75,39.55,35.09,-68.75,-35.55,31.64,16.72,25.22,-83.8,-0.15,-0.01,34.17,56784.08,56705.02,56625.95,0.28,28.74,56769.4,56626.85,0.17,0.08,-5.1,0.55,-1,0,0,0,1,-0.04,0.04,0.07,0.04,0.0,0.03,0.0,0.0,-1,-1,-0.06,-0.07,0.06,0.07
2025-07-25 11:27:00,56674.9,56697.7,56673.75,56689.9,0,1753423020,56682.28,56680.39,56668.84,56683.3,56702.14,56706.66,56809.86,56791.19,56932.78,56874.01,56958.98,56935.69,-37.46,-44.23,6.76,42.84,40.44,42.59,40.6,-51.01,-3.61,30.77,16.03,23.81,-46.45,-0.08,-0.01,33.6,56778.99,56702.14,56625.3,0.27,42.03,56769.4,56626.85,0.14,0.11,-4.65,0.49,-1,0,0,0,0,0.03,0.03,0.04,0.03,0.01,0.0,0.01,0.0,-1,-1,-0.02,-0.03,0.04,0.07
2025-07-25 11:29:00,56689.8,56719.75,56685.7,56711.0,0,1753423140,56690.12,56690.59,56670.46,56688.34,56699.76,56707.07,56803.62,56788.05,56929.14,56870.78,56957.33,56933.45,-32.76,-41.93,9.17,47.11,43.36,48.6,43.58,-34.44,44.09,29.01,19.55,22.09,16.3,0.03,-0.01,33.64,56772.3,56699.76,56627.23,0.26,57.74,56769.4,56626.85,0.1,0.15,-3.63,0.33,-1,0,0,0,0,0.04,0.04,0.06,0.04,0.02,0.01,0.0,0.0,-1,-1,0.02,0.01,0.05,0.07
2025-07-25 11:31:00,56711.85,56778.8,56706.85,56721.8,0,1753423260,56697.74,56700.99,56676.56,56694.42,56698.99,56708.48,56798.31,56785.45,56925.67,56867.83,56955.65,56931.35,-27.84,-39.12,11.27,49.2,44.82,59.01,50.07,-37.51,113.61,28.36,28.38,18.96,61.0,0.11,-0.01,36.37,56770.22,56698.99,56627.76,0.25,66.01,56778.8,56626.85,0.1,0.17,-2.72,0.19,-1,0,0,0,0,0.02,0.02,0.13,0.02,0.1,0.01,0.0,0.0,-1,-1,0.04,0.02,0.05,0.06
2025-07-25 11:33:00,56720.8,56724.3,56659.7,56684.15,0,1753423380,56695.65,56695.38,56679.2,56692.55,56697.41,56706.16,56792.02,56781.48,56921.76,56864.19,56953.8,56928.89,-26.68,-36.63,9.95,42.84,40.96,55.25,54.29,-62.29,16.48,26.4,24.97,25.46,26.4,0.05,-0.01,38.39,56768.48,56697.41,56626.33,0.25,40.67,56778.8,56626.85,0.17,0.1,-2.67,0.19,-1,0,0,0,0,-0.07,0.07,0.11,0.06,0.01,0.04,0.0,0.0,-1,-1,-0.02,-0.04,0.05,0.06
2025-07-25 11:35:00,56685.5,56690.75,56664.3,56671.6,0,1753423500,56695.69,56687.45,56683.65,56688.74,56695.35,56702.87,56784.79,56777.17,56917.64,56860.38,56951.89,56926.33,-26.46,-34.59,8.14,40.94,39.76,43.22,52.49,-70.55,-11.47,24.58,23.72,24.18,44.45,0.08,-0.01,37.54,56766.91,56695.35,56623.79,0.25,33.41,56778.8,56626.85,0.19,0.08,-2.8,0.2,-1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.01,0.0,0.0,1,-1,-0.04,-0.06,0.04,0.06
2025-07-25 11:37:00,56671.6,56675.75,56651.05,56651.05,0,1753423620,56687.92,56675.32,56685.1,56681.89,56691.47,56697.93,56778.31,56772.22,56913.07,56856.23,56949.99,56923.59,-27.62,-33.2,5.58,37.97,37.86,27.7,42.05,-84.07,-57.48,23.28,22.57,25.6,14.5,0.03,-0.01,36.62,56763.79,56691.47,56619.14,0.26,22.06,56778.8,56626.85,0.23,0.04,-2.9,0.21,-1,0,0,0,0,-0.04,0.04,0.04,0.04,0.01,0.0,0.0,0.0,-1,-1,-0.07,-0.08,0.04,0.07
2025-07-25 11:39:00,56651.35,56662.3,56631.35,56636.15,0,1753423740,56672.95,56662.26,56681.54,56673.57,56685.56,56692.05,56771.37,56766.89,56908.18,56851.87,56947.87,56920.73,-29.41,-32.44,3.03,35.93,36.53,17.17,29.36,-93.88,-98.62,22.59,21.2,27.92,-35.65,-0.06,-0.01,36.21,56755.66,56685.56,56615.46,0.25,14.76,56778.8,56626.85,0.25,0.02,-2.7,0.2,-1,0,0,0,0,-0.03,0.03,0.05,0.03,0.02,0.01,0.0,0.0,-1,-1,-0.09,-0.1,0.05,0.06
2025-07-25 11:41:00,56636.85,56663.95,56630.2,56663.75,0,1753423860,56661.34,56662.76,56679.54,56671.79,56682.46,56689.35,56764.72,56762.84,56903.43,56848.15,56945.85,56918.17,-28.28,-31.61,3.33,42.12,40.59,15.44,20.1,-75.72,-66.68,21.9,20.1,26.05,-19.95,-0.04,-0.01,36.04,56750.64,56682.46,56614.28,0.24,36.28,56778.8,56626.85,0.2,0.07,-2.38,0.16,-1,0,0,0,0,0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.03,-0.05,0.05,0.06
2025-07-25 11:43:00,56663.75,56673.05,56656.65,56664.6,0,1753423980,56657.43,56663.37,56676.54,56670.48,56679.2,56687.0,56758.32,56758.99,56898.85,56844.51,56944.01,56915.65,-27.0,-30.69,3.69,42.31,40.71,18.15,16.92,-75.96,-37.53,20.93,21.3,25.17,-30.0,-0.05,-0.01,34.64,56744.17,56679.2,56614.23,0.23,38.76,56778.8,56626.85,0.2,0.07,-1.89,0.11,-1,1,0,0,0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.0,-1,-1,-0.03,-0.04,0.05,0.06
2025-07-25 11:45:00,56663.7,56666.1,56623.85,56626.1,0,1753424100,56648.33,56650.95,56672.01,56662.41,56672.74,56681.2,56751.38,56753.78,56894.24,56840.19,56942.06,56912.77,-28.76,-30.3,1.54,36.6,37.07,16.59,16.73,-98.55,-131.29,20.92,19.47,29.67,-45.3,-0.08,-0.01,35.18,56731.59,56672.74,56613.9,0.21,10.37,56778.8,56623.85,0.27,0.0,-1.44,0.08,-1,0,0,0,0,-0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,-1,-1,-0.08,-0.1,0.05,0.05
2025-07-25 11:47:00,56625.1,56630.35,56567.25,56572.85,0,1753424220,56632.69,56624.92,56660.3,56646.13,56664.57,56670.88,56743.46,56746.68,56889.02,56834.9,56940.0,56909.39,-34.06,-31.05,-3.0,30.48,32.81,9.38,14.71,-97.35,-217.72,22.04,17.11,36.95,-117.05,-0.21,-0.01,37.17,56730.77,56664.57,56598.37,0.23,-19.28,56778.8,56567.25,0.36,0.01,-1.87,0.11,-1,0,0,0,0,-0.09,0.09,0.11,0.09,0.01,0.01,0.0,0.0,-1,-1,-0.16,-0.17,0.08,0.06
2025-07-25 11:49:00,56572.85,56602.05,56572.45,56594.5,0,1753424340,56624.36,56614.78,56648.65,56636.74,56659.56,56663.6,56736.41,56740.71,56883.95,56830.14,56938.08,56906.25,-36.09,-32.06,-4.03,35.22,35.96,5.66,10.54,-87.12,-165.9,23.09,16.13,34.82,-116.5,-0.21,-0.01,36.63,56730.85,56659.56,56588.27,0.25,4.37,56778.8,56567.25,0.33,0.05,-2.39,0.15,-1,0,0,0,0,0.04,0.04,0.05,0.04,0.01,0.0,0.0,0.0,-1,-1,-0.11,-0.12,0.08,0.06
2025-07-25 11:51:00,56592.55,56592.55,56568.05,56572.75,0,1753424460,56606.16,56600.77,56633.75,56625.11,56655.16,56654.95,56729.42,56734.13,56878.96,56825.04,56935.95,56902.93,-39.01,-33.45,-5.56,32.8,34.27,6.04,7.03,-97.4,-149.7,24.14,15.28,33.86,-149.05,-0.26,-0.01,35.91,56735.85,56655.16,56574.46,0.28,-1.06,56778.8,56567.25,0.36,0.01,-3.61,0.27,-1,0,0,0,0,-0.04,0.04,0.04,0.03,0.0,0.01,0.0,0.0,-1,-1,-0.15,-0.15,0.07,0.07
2025-07-25 11:53:00,56572.5,56612.4,56560.4,56598.45,0,1753424580,56592.93,56600.0,56625.18,56620.26,56652.19,56649.57,56722.56,56728.81,56874.17,56820.55,56933.97,56899.91,-38.81,-34.52,-4.28,38.21,37.89,10.97,7.56,-82.58,-102.97,24.33,17.57,30.47,-85.7,-0.15,-0.01,37.06,56736.56,56652.19,56567.82,0.3,18.15,56778.8,56560.4,0.32,0.07,-4.38,0.36,-1,0,0,1,0,0.05,0.05,0.09,0.05,0.02,0.02,0.0,0.0,-1,-1,-0.09,-0.09,0.07,0.08
2025-07-25 11:55:00,56598.45,56603.9,56587.8,56588.95,0,1753424700,56585.5,56596.31,56616.92,56614.57,56650.28,56643.8,56716.86,56723.32,56869.42,56815.97,56932.0,56896.81,-38.96,-35.41,-3.55,37.02,37.09,11.03,9.35,-86.93,-83.03,24.51,17.0,29.48,-82.65,-0.15,-0.01,35.56,56738.47,56650.28,56562.09,0.31,15.23,56778.8,56560.4,0.34,0.05,-5.68,0.55,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.0,0.0,0.0,-1,-1,-0.11,-0.1,0.06,0.08
2025-07-25 11:57:00,56589.15,56596.3,56548.7,56556.5,0,1753424820,56582.23,56583.04,56607.46,56604.01,56646.28,56635.48,56710.56,56716.78,56864.32,56810.83,56930.04,56893.42,-41.22,-36.57,-4.65,33.23,34.5,11.29,11.1,-96.61,-105.95,25.48,15.42,34.4,-94.55,-0.17,-0.01,36.42,56743.41,56646.28,56549.15,0.34,3.79,56778.8,56548.7,0.39,0.01,-7.24,0.74,-1,0,0,0,0,-0.06,0.06,0.08,0.06,0.01,0.01,0.0,0.0,-1,-1,-0.16,-0.14,0.07,0.09
2025-07-25 11:59:00,56556.85,56574.1,56544.55,56548.05,0,1753424940,56572.94,56571.38,56598.65,56593.83,56640.09,56627.16,56703.9,56710.16,56859.12,56805.62,56928.04,56889.99,-43.2,-37.9,-5.3,32.3,33.86,6.14,9.49,-98.05,-108.47,26.46,14.51,33.2,-88.1,-0.16,-0.01,35.93,56745.36,56640.09,56534.82,0.37,6.28,56778.8,56544.55,0.41,0.01,-8.24,0.81,-1,0,0,0,0,-0.01,0.01,0.05,0.02,0.03,0.01,0.0,0.0,-1,-1,-0.16,-0.14,0.07,0.1
2025-07-25 12:01:00,56548.05,56560.2,56531.55,56545.3,0,1753425060,56567.45,56562.69,56586.8,56585.01,56633.17,56619.36,56697.38,56703.7,56853.8,56800.47,56926.08,56886.56,-44.48,-39.21,-5.27,31.99,33.64,4.66,7.36,-91.36,-110.7,27.61,13.67,33.91,-118.45,-0.21,-0.01,35.41,56744.11,56633.17,56522.24,0.39,10.39,56778.8,56531.55,0.41,0.02,-8.9,0.86,-1,1,0,0,0,-0.0,0.0,0.05,0.0,0.02,0.02,0.0,0.0,-1,-1,-0.16,-0.13,0.07,0.1
2025-07-25 12:03:00,56546.6,56557.75,56531.1,56557.3,0,1753425180,56559.22,56560.89,56576.08,56579.97,56626.31,56613.45,56691.23,56697.96,56848.69,56795.65,56924.13,56883.28,-44.02,-40.18,-3.84,34.95,35.52,9.57,6.79,-81.89,-97.09,28.68,12.92,32.14,-107.3,-0.19,-0.01,34.78,56738.18,56626.31,56514.44,0.4,19.16,56778.8,56531.1,0.39,0.05,-9.02,0.86,-1,0,0,0,0,0.02,0.02,0.05,0.02,0.0,0.03,0.0,0.0,-1,-1,-0.12,-0.1,0.05,0.1
2025-07-25 12:05:00,56556.55,56572.45,56556.2,56558.55,0,1753425300,56553.14,56560.11,56569.32,56576.08,56620.66,56608.22,56685.8,56692.49,56843.59,56790.96,56922.21,56880.05,-43.05,-40.75,-2.3,35.27,35.72,15.36,9.86,-80.66,-67.07,29.0,15.61,31.03,-67.55,-0.12,-0.01,33.46,56734.24,56620.66,56507.09,0.4,22.65,56778.8,56531.1,0.39,0.05,-9.27,0.89,-1,0,0,0,0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,-1,-1,-0.11,-0.09,0.03,0.1
2025-07-25 12:07:00,56558.25,56558.95,56532.35,56535.25,0,1753425420,56548.89,56551.82,56565.56,56568.65,56612.93,56601.27,56680.4,56686.32,56838.02,56785.9,56920.13,56876.62,-43.66,-41.33,-2.33,32.13,33.68,13.46,12.8,-97.08,-99.72,29.79,14.71,34.41,-37.6,-0.07,-0.01,32.97,56727.65,56612.93,56498.21,0.41,16.14,56778.8,56531.1,0.43,0.01,-9.4,0.89,-1,0,0,0,0,-0.04,0.04,0.05,0.04,0.0,0.01,0.0,0.0,-1,-1,-0.14,-0.12,0.04,0.1
2025-07-25 12:09:00,56535.0,56543.15,56526.35,56536.4,0,1753425540,56546.56,56546.68,56559.75,56562.79,56604.2,56595.09,56674.72,56680.44,56832.58,56780.95,56918.08,56873.23,-43.55,-41.78,-1.78,32.45,33.88,9.7,12.84,-93.15,-103.94,30.64,14.16,34.46,-58.1,-0.1,-0.01,31.81,56714.22,56604.2,56494.19,0.39,19.19,56778.8,56526.35,0.43,0.02,-8.94,0.88,-1,1,0,0,0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.0,-1,-1,-0.12,-0.1,0.04,0.1
2025-07-25 12:11:00,56534.25,56558.2,56534.25,56540.8,0,1753425660,56545.66,56544.72,56556.56,56558.79,56595.15,56589.92,56668.96,56674.97,56827.12,56776.2,56915.95,56869.93,-42.62,-41.95,-0.68,33.74,34.65,6.7,9.96,-89.66,-75.19,30.73,16.82,32.57,-31.95,-0.06,-0.01,31.25,56694.22,56595.15,56496.09,0.35,22.57,56724.3,56526.35,0.32,0.03,-7.99,0.87,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.03,0.0,0.0,0.0,-1,-1,-0.1,-0.09,0.04,0.09
