,open,high,low,close,volume,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
51,25555.0,25567.8,25551.75,25567.2,0,25556.55,25556.93,25549.7,25551.12,25546.34,25536.62,25476.42,25505.95,25487.33,25498.69,25508.27,25511.68,20.87,22.63,-1.76,65.48,62.9,78.32,72.89,-1.45,111.8,29.9,26.96,12.9,10.1,0.04,0.0,20.33,25568.47,25546.34,25524.2,0.17,97.14,25567.8,25495.2,0.0,0.28,1.15,0.36,1,0,0,0,0,0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,1,1,0.08,0.12,0.04,0.04
52,25566.75,25576.7,25539.65,25539.65,0,25555.51,25551.17,25548.52,25549.04,25547.41,25536.91,25479.03,25507.27,25486.86,25499.51,25508.41,25511.96,18.61,21.83,-3.22,54.16,55.77,64.55,72.35,-73.73,14.18,29.29,23.64,15.33,-11.9,-0.05,0.0,21.52,25565.72,25547.41,25529.1,0.14,28.81,25576.7,25502.35,0.15,0.15,0.61,0.15,1,0,0,0,0,-0.11,0.11,0.15,0.11,0.04,0.0,0.0,0.0,1,1,-0.03,0.01,0.04,0.04
53,25542.3,25550.5,25538.35,25545.9,0,25552.33,25549.41,25548.32,25548.47,25548.12,25537.76,25481.64,25508.78,25486.63,25500.42,25508.64,25512.3,17.13,20.89,-3.76,56.02,56.93,54.51,65.79,-61.29,-52.3,28.62,22.66,15.13,-1.95,-0.01,0.01,20.85,25564.98,25548.12,25531.26,0.13,43.42,25576.7,25526.45,0.12,0.08,0.34,0.05,1,0,0,0,0,0.02,0.02,0.05,0.01,0.02,0.02,0.01,0.0,1,1,-0.01,0.03,0.04,0.03
54,25545.95,25552.45,25535.4,25547.2,0,25550.93,25548.67,25548.26,25548.24,25548.21,25538.66,25484.64,25510.29,25486.64,25501.35,25508.86,25512.65,15.87,19.89,-4.01,56.42,57.18,35.42,51.49,-58.71,-43.76,27.75,21.32,15.26,-0.65,-0.0,0.01,20.58,25565.03,25548.21,25531.39,0.13,46.99,25576.7,25526.45,0.12,0.08,0.28,0.04,1,1,0,0,0,0.01,0.01,0.07,0.0,0.02,0.04,0.0,0.0,1,1,-0.0,0.03,0.04,0.03
55,25550.5,25551.3,25504.1,25512.9,0,25542.57,25536.75,25545.96,25541.81,25546.82,25536.21,25486.93,25510.39,25486.21,25501.58,25508.99,25512.65,11.97,18.3,-6.33,44.94,49.36,30.71,40.21,-87.88,-197.47,26.61,18.12,22.92,-23.0,-0.09,0.01,22.48,25569.48,25546.82,25524.17,0.18,-24.88,25576.7,25504.1,0.25,0.03,-0.34,0.03,-1,0,0,0,1,-0.13,0.13,0.19,0.15,0.0,0.03,0.01,0.0,-1,1,-0.13,-0.09,0.06,0.05
56,25512.6,25515.85,25484.85,25507.05,0,25530.54,25526.85,25543.54,25535.49,25544.92,25533.43,25489.17,25510.26,25485.92,25501.69,25509.09,25512.59,8.31,16.31,-7.99,43.32,48.18,25.86,30.66,-75.83,-247.21,26.41,16.38,26.68,-24.1,-0.09,0.01,23.09,25573.46,25544.92,25516.38,0.22,-16.35,25576.7,25484.85,0.27,0.09,-0.94,0.14,-1,0,0,0,0,-0.02,0.02,0.12,0.02,0.01,0.09,0.0,0.0,-1,1,-0.15,-0.1,0.08,0.06
57,25505.6,25516.65,25501.3,25508.2,0,25524.25,25520.63,25539.88,25530.53,25543.18,25531.03,25491.17,25510.18,25485.56,25501.82,25509.13,25512.55,5.44,14.13,-8.69,43.75,48.44,20.57,25.71,-74.58,-153.87,26.18,15.84,25.38,-36.65,-0.14,0.01,22.54,25575.91,25543.18,25510.45,0.26,-3.43,25576.7,25484.85,0.27,0.09,-1.49,0.28,-1,0,0,0,0,0.0,0.0,0.06,0.01,0.03,0.02,0.0,0.01,-1,1,-0.14,-0.09,0.09,0.07
58,25508.4,25521.4,25507.25,25514.4,0,25517.95,25518.56,25535.14,25527.6,25541.76,25529.45,25493.39,25510.35,25485.3,25502.07,25509.27,25512.57,3.63,12.03,-8.4,46.11,49.83,27.25,24.56,-67.83,-100.79,25.63,16.66,24.21,-47.4,-0.19,0.01,21.94,25576.82,25541.76,25506.71,0.27,10.97,25576.7,25484.85,0.24,0.12,-1.91,0.39,-1,0,0,0,0,0.02,0.02,0.06,0.02,0.03,0.0,0.0,0.0,-1,1,-0.11,-0.06,0.09,0.07
59,25513.6,25517.8,25501.05,25508.45,0,25510.2,25515.19,25530.56,25524.12,25539.55,25527.45,25495.29,25510.27,25485.05,25502.19,25509.34,25512.53,1.69,9.96,-8.27,44.19,48.51,27.76,25.2,-74.31,-99.25,25.41,15.73,24.92,-45.75,-0.18,0.01,21.57,25577.06,25539.55,25502.04,0.29,8.55,25576.7,25484.85,0.27,0.09,-2.21,0.46,-1,0,0,0,0,-0.02,0.02,0.07,0.02,0.02,0.03,0.0,0.0,-1,1,-0.12,-0.07,0.09,0.08
60,25508.3,25510.3,25502.45,25505.95,0,25508.81,25512.11,25525.69,25520.81,25537.19,25525.4,25497.11,25510.1,25484.84,25502.27,25509.42,25512.46,-0.05,7.96,-8.01,43.37,47.95,26.95,27.32,-77.03,-92.2,25.21,15.3,24.24,-48.75,-0.19,0.01,20.59,25576.87,25537.19,25497.52,0.31,10.63,25576.7,25484.85,0.28,0.08,-2.48,0.52,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,-1,1,-0.12,-0.08,0.09,0.08
61,25505.5,25508.6,25500.9,25503.95,0,25508.19,25509.39,25519.36,25517.75,25534.54,25523.36,25498.77,25509.86,25484.68,25502.3,25509.53,25512.38,-1.57,6.06,-7.62,42.69,47.49,23.15,25.95,-79.21,-82.73,25.1,14.88,24.13,-63.25,-0.25,0.01,19.67,25575.62,25534.54,25493.45,0.32,12.78,25576.7,25484.85,0.29,0.07,-2.64,0.55,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,-1,1,-0.12,-0.08,0.07,0.08
62,25503.8,25504.9,25486.45,25489.9,0,25504.53,25502.89,25514.39,25512.68,25531.45,25520.17,25500.43,25509.08,25484.32,25502.05,25509.5,25512.15,-3.86,4.07,-7.93,38.16,44.34,16.42,22.17,-94.5,-100.66,25.7,13.88,27.77,-49.75,-0.19,0.01,19.58,25576.07,25531.45,25486.84,0.35,3.43,25576.7,25484.85,0.34,0.02,-3.01,0.6,-1,0,0,0,0,-0.06,0.06,0.07,0.05,0.0,0.01,0.0,0.0,-1,1,-0.16,-0.12,0.07,0.09
63,25489.35,25505.95,25489.3,25504.5,0,25502.55,25503.43,25510.25,25511.2,25529.28,25518.68,25502.42,25508.9,25484.28,25502.1,25509.56,25512.08,-4.45,2.37,-6.82,44.73,48.09,15.9,18.49,-78.61,-74.18,26.15,13.41,26.07,-41.4,-0.16,0.01,19.37,25574.71,25529.28,25483.86,0.36,22.72,25576.7,25484.85,0.28,0.08,-3.14,0.63,-1,0,0,1,0,0.06,0.06,0.07,0.06,0.01,0.0,0.0,0.0,-1,1,-0.1,-0.06,0.06,0.09
64,25504.5,25515.45,25498.45,25511.65,0,25503.19,25506.17,25506.7,25511.28,25527.48,25518.01,25504.63,25509.01,25484.21,25502.29,25509.69,25512.07,-4.29,1.04,-5.33,47.66,49.83,18.69,17.0,-70.82,-40.18,25.75,16.1,24.42,-35.55,-0.14,0.01,19.2,25572.68,25527.48,25482.27,0.35,32.5,25576.7,25484.85,0.25,0.11,-3.09,0.62,-1,0,0,0,0,0.03,0.03,0.07,0.03,0.01,0.02,0.0,0.0,-1,1,-0.06,-0.02,0.03,0.09
65,25511.15,25514.6,25505.75,25511.85,0,25504.37,25508.06,25506.59,25511.38,25526.27,25517.42,25507.04,25509.12,25484.09,25502.48,25509.79,25512.07,-4.1,0.01,-4.11,47.74,49.88,26.66,20.41,-70.6,-24.04,25.38,15.55,23.58,-1.05,-0.0,0.0,18.46,25571.79,25526.27,25480.75,0.36,34.16,25576.7,25484.85,0.25,0.11,-3.18,0.65,-1,1,0,0,0,0.0,0.0,0.03,0.0,0.01,0.02,0.0,0.0,-1,-1,-0.06,-0.02,0.03,0.09
66,25510.6,25512.95,25505.05,25506.45,0,25504.87,25507.53,25506.53,25510.49,25525.04,25516.38,25509.2,25509.01,25484.02,25502.56,25509.85,25512.01,-4.34,-0.86,-3.48,45.63,48.53,30.18,25.17,-68.05,-28.63,25.07,15.05,23.11,-0.6,-0.0,0.0,17.71,25571.29,25525.04,25478.78,0.36,29.91,25576.7,25484.85,0.28,0.08,-3.39,0.71,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.07,-0.04,0.03,0.09
67,25506.45,25538.55,25505.6,25518.4,0,25510.57,25511.15,25507.55,25511.92,25523.72,25516.57,25511.33,25509.38,25484.26,25502.87,25509.93,25512.08,-3.52,-1.39,-2.13,50.82,51.58,36.99,31.27,-50.37,77.71,23.73,22.89,20.22,10.2,0.04,0.0,18.8,25569.14,25523.72,25478.29,0.36,44.15,25576.7,25484.85,0.23,0.13,-3.17,0.65,-1,0,0,0,0,0.05,0.05,0.13,0.05,0.08,0.0,0.0,0.0,-1,-1,-0.02,0.01,0.03,0.09
68,25518.55,25526.9,25512.75,25520.6,0,25513.79,25514.3,25508.17,25513.5,25521.66,25516.95,25513.61,25509.82,25484.55,25503.22,25510.01,25512.16,-2.66,-1.64,-1.01,51.74,52.13,45.13,37.43,-46.2,119.02,22.47,21.64,19.11,6.2,0.02,0.0,18.46,25563.58,25521.66,25479.73,0.33,48.74,25576.7,25484.85,0.22,0.14,-2.62,0.52,-1,0,0,0,0,0.01,0.01,0.06,0.01,0.02,0.02,0.0,0.0,-1,-1,-0.0,0.01,0.03,0.08
69,25519.65,25521.9,25512.1,25517.35,0,25514.93,25515.32,25509.06,25514.2,25519.81,25516.99,25515.35,25510.12,25484.8,25503.5,25510.07,25512.21,-2.22,-1.76,-0.46,50.25,51.23,54.65,45.59,-39.48,98.74,21.26,20.79,18.62,8.9,0.03,0.0,17.85,25559.01,25519.81,25480.62,0.31,46.86,25576.7,25484.85,0.23,0.13,-2.16,0.41,-1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,-1,-1,-0.01,0.0,0.04,0.08
70,25516.8,25519.55,25510.05,25512.2,0,25515.0,25514.28,25509.68,25513.84,25517.69,25516.53,25516.47,25510.2,25485.0,25503.68,25510.06,25512.21,-2.26,-1.86,-0.4,47.9,49.8,54.58,51.45,-50.58,50.79,19.97,19.97,18.74,6.25,0.02,0.0,17.25,25553.55,25517.69,25481.82,0.28,42.35,25576.7,25484.85,0.25,0.11,-1.72,0.31,-1,0,0,0,0,-0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.02,-0.02,0.04,0.07
71,25512.0,25512.95,25496.6,25500.0,0,25513.71,25509.52,25509.29,25511.32,25514.33,25514.96,25517.02,25509.8,25485.08,25503.6,25509.95,25512.09,-3.23,-2.13,-1.1,42.8,46.56,45.32,51.52,-73.99,-69.48,19.31,18.62,23.06,-3.95,-0.02,0.0,17.19,25542.85,25514.33,25485.81,0.22,24.88,25576.7,25484.85,0.3,0.06,-1.19,0.23,-1,0,0,0,0,-0.05,0.05,0.06,0.05,0.0,0.01,0.0,0.0,-1,-1,-0.06,-0.06,0.04,0.06
72,25498.9,25506.8,25496.9,25504.0,0,25510.83,25507.68,25510.7,25509.99,25512.54,25513.92,25517.91,25509.57,25485.26,25503.61,25509.85,25512.01,-3.64,-2.44,-1.21,44.87,47.73,36.37,45.42,-66.31,-67.18,18.69,17.83,22.08,14.1,0.06,0.0,16.66,25538.89,25512.54,25486.2,0.21,33.78,25552.45,25484.85,0.19,0.08,-0.94,0.17,-1,0,0,0,0,0.02,0.02,0.04,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.03,-0.04,0.03,0.05
73,25504.0,25508.95,25500.2,25507.55,0,25508.22,25507.64,25511.0,25509.55,25510.63,25513.31,25519.19,25509.49,25485.6,25503.69,25509.8,25511.97,-3.64,-2.68,-0.96,46.72,48.78,33.4,38.36,-59.5,-29.55,17.92,18.09,21.22,3.05,0.01,0.0,16.1,25532.11,25510.63,25489.14,0.17,42.84,25552.45,25484.85,0.18,0.09,-0.48,0.07,-1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,-1,-1,-0.01,-0.02,0.03,0.04
74,25506.9,25509.95,25479.75,25500.7,0,25504.89,25505.32,25509.91,25507.94,25508.3,25512.11,25520.29,25509.15,25485.83,25503.63,25509.69,25511.86,-4.14,-2.97,-1.17,43.68,46.88,36.6,35.46,-64.37,-107.71,18.52,15.81,27.08,-10.95,-0.04,0.0,17.11,25522.16,25508.3,25494.44,0.11,22.58,25551.3,25479.75,0.2,0.08,-0.05,0.0,-1,0,0,0,0,-0.03,0.03,0.12,0.02,0.01,0.08,0.0,0.0,-1,-1,-0.03,-0.04,0.03,0.03
75,25499.35,25505.65,25493.9,25501.8,0,25502.81,25504.15,25508.9,25506.82,25507.75,25511.13,25521.47,25508.86,25486.08,25503.59,25509.66,25511.76,-4.4,-3.26,-1.15,44.31,47.23,37.88,35.96,-62.5,-65.41,19.07,15.01,25.72,-10.05,-0.04,0.0,16.72,25521.72,25507.75,25493.78,0.11,28.71,25538.55,25479.75,0.14,0.09,-0.07,0.0,-1,0,0,0,0,0.0,0.0,0.05,0.01,0.02,0.02,0.0,0.01,-1,-1,-0.02,-0.04,0.03,0.03
76,25501.2,25505.15,25497.2,25503.85,0,25503.58,25504.05,25508.64,25506.28,25507.59,25510.43,25521.13,25508.66,25486.25,25503.6,25509.49,25511.68,-4.39,-3.48,-0.91,45.52,47.89,38.04,37.51,-59.01,-60.79,19.59,14.48,24.82,-2.6,-0.01,0.0,16.1,25521.66,25507.59,25493.52,0.11,36.72,25538.55,25479.75,0.14,0.09,-0.14,0.01,-1,0,0,0,0,0.01,0.01,0.03,0.01,0.01,0.02,0.0,0.0,-1,-1,-0.01,-0.03,0.03,0.03
77,25503.35,25525.1,25495.6,25517.1,0,25506.2,25508.4,25508.51,25508.25,25508.03,25511.07,25522.17,25508.99,25486.48,25503.87,25509.29,25511.73,-3.28,-3.44,0.17,52.71,51.99,47.34,41.08,-36.48,41.92,18.31,21.05,21.75,-1.3,-0.01,0.0,17.05,25522.7,25508.03,25493.36,0.12,80.9,25538.55,25479.75,0.08,0.15,0.01,0.0,1,0,0,0,0,0.05,0.05,0.12,0.05,0.03,0.03,0.0,0.0,-1,-1,0.04,0.02,0.03,0.03
78,25516.65,25573.15,25515.5,25569.5,0,25518.59,25528.77,25513.4,25519.39,25510.79,25516.63,25524.85,25511.37,25487.41,25505.17,25509.27,25512.31,1.82,-2.39,4.21,69.73,63.82,66.87,50.75,-3.91,289.34,19.32,33.91,17.26,48.9,0.19,0.0,19.95,25541.32,25510.79,25480.25,0.24,146.14,25573.15,25479.75,0.01,0.35,0.99,0.14,1,0,0,0,0,0.21,0.21,0.23,0.21,0.01,0.0,0.0,0.0,1,-1,0.23,0.21,0.08,0.06
79,25568.8,25587.5,25559.1,25570.5,0,25532.55,25542.68,25518.72,25528.68,25513.89,25521.76,25527.01,25513.69,25488.36,25506.46,25509.22,25512.89,5.86,-0.74,6.6,69.95,63.99,81.28,65.16,-15.78,257.58,20.74,35.55,15.56,53.15,0.21,0.0,20.56,25553.96,25513.89,25473.82,0.31,120.63,25587.5,25479.75,0.07,0.35,1.8,0.27,1,1,0,0,0,0.0,0.0,0.11,0.01,0.07,0.04,0.0,0.0,1,-1,0.22,0.19,0.11,0.08
80,25570.45,25574.85,25507.5,25512.5,0,25534.69,25532.62,25518.75,25525.74,25514.22,25520.88,25527.96,25513.64,25488.63,25506.58,25508.86,25512.88,4.34,0.28,4.07,47.96,49.26,70.24,72.79,-69.61,59.05,19.32,28.39,27.85,0.3,0.0,0.0,23.9,25554.13,25514.22,25474.3,0.31,47.85,25587.5,25479.75,0.29,0.13,1.66,0.23,1,0,0,0,0,-0.23,0.23,0.26,0.23,0.02,0.02,0.0,0.0,1,-1,-0.01,-0.03,0.11,0.08
81,25511.75,25512.1,25493.95,25509.65,0,25535.85,25524.96,25519.72,25522.81,25514.5,25519.81,25528.21,25513.48,25488.75,25506.64,25508.51,25512.85,2.87,0.8,2.08,47.17,48.68,47.46,66.32,-72.25,-49.63,18.39,26.79,30.4,9.65,0.04,0.0,23.52,25554.2,25514.5,25474.8,0.31,43.89,25587.5,25479.75,0.31,0.12,1.43,0.17,1,0,0,0,0,-0.01,0.01,0.07,0.01,0.0,0.06,0.0,0.0,1,-1,-0.02,-0.04,0.11,0.08
82,25510.2,25513.35,25480.0,25499.45,0,25532.32,25516.46,25519.26,25518.56,25514.98,25517.87,25527.83,25512.93,25488.8,25506.5,25508.06,25512.72,0.88,0.81,0.06,44.38,46.62,25.48,47.72,-81.72,-73.16,18.03,24.16,31.52,-4.55,-0.02,0.0,24.22,25553.7,25514.98,25476.26,0.3,29.95,25587.5,25479.75,0.35,0.08,0.83,0.06,1,0,0,0,0,-0.04,0.04,0.13,0.04,0.01,0.08,0.0,0.0,1,-1,-0.06,-0.07,0.11,0.08
83,25499.05,25509.15,25497.75,25506.95,0,25519.81,25513.29,25519.2,25516.45,25515.1,25516.83,25527.34,25512.7,25488.97,25506.51,25507.79,25512.66,-0.1,0.63,-0.73,46.87,48.31,23.76,32.23,-74.76,-40.12,17.68,23.31,30.42,-0.6,-0.0,0.0,23.3,25553.71,25515.1,25476.5,0.3,39.44,25587.5,25479.75,0.32,0.11,0.55,0.03,1,0,0,0,0,0.03,0.03,0.04,0.03,0.01,0.01,0.0,0.0,1,-1,-0.03,-0.04,0.11,0.08
84,25506.0,25508.55,25493.6,25506.6,0,25507.03,25511.06,25519.79,25514.66,25514.85,25515.86,25526.56,25512.46,25489.14,25506.51,25507.48,25512.6,-0.89,0.32,-1.22,46.77,48.24,22.82,24.02,-75.08,-42.98,17.52,22.22,30.29,5.9,0.02,0.0,22.71,25553.61,25514.85,25476.09,0.3,39.36,25587.5,25479.75,0.32,0.11,0.37,0.01,1,1,0,0,0,-0.0,0.0,0.06,0.0,0.01,0.05,0.0,0.0,-1,-1,-0.03,-0.04,0.11,0.08
85,25505.25,25505.8,25490.15,25492.1,0,25502.95,25504.74,25518.82,25510.56,25513.86,25513.6,25525.59,25511.66,25489.07,25506.22,25507.18,25512.39,-2.66,-0.27,-2.39,42.5,45.2,20.54,22.37,-88.54,-67.8,17.5,21.04,29.8,-9.7,-0.04,0.0,22.26,25553.86,25513.86,25473.86,0.31,22.8,25587.5,25479.75,0.37,0.05,0.0,0.0,1,0,0,0,0,-0.06,0.06,0.06,0.05,0.0,0.01,0.0,0.01,-1,-1,-0.09,-0.08,0.11,0.08
86,25491.75,25495.15,25483.7,25484.5,0,25497.92,25497.99,25516.88,25505.82,25512.76,25510.82,25524.38,25510.59,25488.92,25505.79,25506.87,25512.12,-4.62,-1.14,-3.48,40.42,43.68,13.6,18.98,-95.59,-93.34,17.73,20.24,30.81,-19.35,-0.08,0.0,21.49,25554.68,25512.76,25470.85,0.33,16.28,25587.5,25479.75,0.4,0.02,-0.54,0.02,-1,0,0,0,0,-0.03,0.03,0.04,0.03,0.01,0.0,0.0,0.0,-1,-1,-0.11,-0.1,0.12,0.08
87,25483.5,25485.6,25465.7,25477.65,0,25493.56,25491.21,25512.94,25500.7,25510.73,25507.66,25523.07,25509.3,25488.78,25505.24,25506.6,25511.77,-6.65,-2.24,-4.41,38.58,42.34,8.56,14.23,-90.19,-121.1,18.57,18.9,34.78,-39.45,-0.15,0.0,21.37,25555.23,25510.73,25466.23,0.35,12.83,25587.5,25465.7,0.43,0.05,-0.95,0.06,-1,0,0,0,0,-0.03,0.03,0.08,0.02,0.01,0.05,0.0,0.0,-1,-1,-0.13,-0.12,0.13,0.09
88,25477.95,25478.0,25453.55,25453.6,0,25482.89,25478.67,25501.35,25492.14,25507.38,25502.52,25521.29,25507.12,25488.37,25504.21,25506.21,25511.19,-10.08,-3.81,-6.27,32.93,38.03,4.75,8.97,-99.96,-152.83,19.74,17.37,35.98,-115.9,-0.45,0.0,21.59,25558.06,25507.38,25456.7,0.4,-3.06,25587.5,25453.55,0.53,0.0,-1.61,0.13,-1,0,0,0,0,-0.09,0.09,0.1,0.1,0.0,0.0,0.0,0.0,-1,-1,-0.21,-0.19,0.12,0.1
89,25453.55,25453.55,25407.9,25426.3,0,25466.83,25461.22,25486.93,25480.17,25502.82,25495.26,25518.76,25503.95,25487.71,25502.67,25505.71,25510.35,-14.84,-6.02,-8.82,27.93,33.92,6.7,6.67,-89.76,-205.91,21.91,14.94,44.93,-144.2,-0.56,0.0,23.32,25564.31,25502.82,25441.34,0.48,-12.23,25587.5,25407.9,0.63,0.07,-2.61,0.24,-1,0,0,0,0,-0.11,0.11,0.18,0.11,0.0,0.07,0.0,0.0,-1,-1,-0.3,-0.27,0.11,0.12
90,25425.55,25425.55,25384.35,25401.9,0,25448.79,25441.44,25475.87,25465.94,25497.31,25486.37,25515.74,25499.95,25486.84,25500.67,25504.99,25509.27,-20.34,-8.88,-11.46,24.37,30.79,6.31,5.92,-91.36,-195.95,24.33,13.12,46.29,-110.6,-0.43,0.0,24.65,25572.66,25497.31,25421.96,0.59,-13.31,25587.5,25384.35,0.73,0.07,-3.9,0.36,-1,0,0,0,0,-0.1,0.1,0.16,0.09,0.0,0.07,0.0,0.0,-1,-1,-0.37,-0.33,0.15,0.15
91,25401.5,25415.15,25398.65,25405.6,0,25433.01,25429.5,25465.46,25454.97,25492.59,25478.67,25512.71,25496.25,25485.99,25498.79,25504.29,25508.24,-24.12,-11.93,-12.19,25.91,31.79,9.78,7.6,-89.54,-145.29,26.58,12.48,44.03,-104.05,-0.41,0.0,24.07,25577.85,25492.59,25407.33,0.67,-1.01,25587.5,25384.35,0.72,0.08,-5.17,0.49,-1,0,0,0,0,0.01,0.01,0.06,0.02,0.04,0.01,0.0,0.0,-1,-1,-0.34,-0.29,0.16,0.17
92,25408.7,25448.6,25395.95,25397.85,0,25417.05,25418.95,25455.3,25444.58,25487.28,25470.98,25509.63,25492.39,25485.03,25496.79,25503.51,25507.14,-27.43,-15.03,-12.4,24.77,30.81,8.58,8.22,-93.35,-108.01,26.9,19.83,37.68,-101.6,-0.4,0.0,26.11,25581.76,25487.28,25392.8,0.74,2.67,25587.5,25384.35,0.75,0.05,-6.34,0.6,-1,0,0,0,1,-0.03,0.03,0.21,0.04,0.16,0.01,0.01,0.0,-1,-1,-0.35,-0.29,0.17,0.19
93,25397.1,25416.55,25393.3,25408.25,0,25407.98,25415.38,25445.44,25437.98,25482.32,25465.0,25506.84,25489.09,25484.27,25495.04,25502.84,25506.16,-28.88,-17.8,-11.08,29.27,33.69,9.88,9.42,-87.45,-101.97,27.26,18.56,36.0,-98.7,-0.39,-0.0,25.9,25582.29,25482.32,25382.34,0.78,12.96,25587.5,25384.35,0.71,0.09,-7.15,0.68,-1,0,0,0,0,0.04,0.04,0.09,0.04,0.03,0.01,0.0,0.0,-1,-1,-0.29,-0.22,0.17,0.2
94,25407.8,25420.95,25401.45,25408.85,0,25404.49,25413.2,25435.66,25432.68,25477.72,25459.65,25504.06,25485.94,25483.58,25493.33,25502.2,25505.19,-29.63,-20.16,-9.47,29.53,33.86,12.73,10.4,-81.01,-79.98,27.38,18.78,34.03,-97.75,-0.38,-0.0,25.45,25582.24,25477.72,25373.21,0.82,17.05,25587.5,25384.35,0.7,0.1,-7.91,0.76,-1,1,0,0,0,0.0,0.0,0.08,0.0,0.05,0.02,0.0,0.0,-1,-1,-0.27,-0.2,0.15,0.21
95,25410.6,25420.0,25397.85,25399.45,0,25404.0,25408.62,25426.4,25426.64,25472.61,25453.92,25501.33,25482.55,25482.83,25491.47,25501.52,25504.14,-30.64,-22.26,-8.38,27.8,32.51,14.41,12.34,-88.29,-75.29,27.59,17.6,32.91,-92.65,-0.36,-0.0,25.21,25581.82,25472.61,25363.4,0.86,16.51,25587.5,25384.35,0.74,0.06,-8.65,0.83,-1,0,0,0,1,-0.04,0.04,0.09,0.04,0.04,0.01,0.01,0.0,-1,-1,-0.29,-0.21,0.13,0.22
96,25400.25,25415.85,25397.7,25415.6,0,25406.0,25410.95,25419.5,25424.63,25468.2,25450.27,25499.02,25479.93,25482.14,25489.97,25501.0,25503.26,-29.79,-23.77,-6.02,34.88,37.03,18.58,15.24,-74.96,-60.09,27.78,16.68,31.23,-68.9,-0.27,-0.0,24.71,25579.12,25468.2,25357.27,0.87,26.29,25587.5,25384.35,0.68,0.12,-8.97,0.87,-1,0,0,0,0,0.06,0.06,0.07,0.06,0.0,0.01,0.0,0.0,-1,-1,-0.21,-0.14,0.1,0.22
97,25416.35,25424.35,25396.05,25397.95,0,25406.02,25406.61,25411.53,25419.78,25462.24,25445.29,25496.08,25476.71,25481.32,25488.15,25500.39,25502.21,-30.19,-25.05,-5.14,31.27,34.39,15.9,16.3,-89.05,-59.79,27.48,17.76,28.7,-79.7,-0.31,-0.0,24.96,25574.8,25462.24,25349.67,0.88,21.44,25587.5,25384.35,0.75,0.05,-9.2,0.89,-1,0,0,0,1,-0.07,0.07,0.11,0.07,0.03,0.01,0.0,0.0,-1,-1,-0.25,-0.19,0.07,0.23
98,25399.5,25418.45,25395.95,25414.85,0,25407.34,25409.36,25407.66,25418.88,25454.5,25442.39,25493.14,25474.28,25480.84,25486.7,25499.86,25501.34,-28.82,-25.8,-3.01,37.89,38.78,20.37,18.28,-74.89,-47.62,27.2,16.61,26.87,-38.75,-0.15,-0.0,24.79,25557.36,25454.5,25351.65,0.81,30.72,25587.5,25384.35,0.68,0.12,-8.19,0.84,-1,0,0,0,0,0.07,0.07,0.09,0.06,0.01,0.01,0.01,0.0,-1,-1,-0.16,-0.11,0.04,0.21
99,25415.35,25415.35,25392.55,25398.65,0,25405.3,25405.79,25404.89,25415.2,25445.91,25438.22,25490.03,25471.32,25480.38,25484.95,25499.23,25500.32,-28.7,-26.38,-2.32,34.46,36.33,16.32,17.53,-87.09,-61.95,27.08,15.51,26.08,-27.65,-0.11,-0.0,24.64,25536.56,25445.91,25355.26,0.71,23.93,25574.85,25384.35,0.69,0.06,-7.15,0.83,-1,0,0,0,1,-0.06,0.06,0.09,0.07,0.0,0.02,0.0,0.0,-1,-1,-0.19,-0.16,0.03,0.18
100,25398.0,25402.8,25388.65,25397.4,0,25404.89,25402.99,25404.44,25411.97,25440.16,25434.34,25486.89,25468.42,25480.03,25483.22,25498.57,25499.29,-28.39,-26.79,-1.6,34.21,36.15,16.97,17.89,-87.11,-83.18,27.11,14.85,26.14,-4.5,-0.02,-0.0,23.9,25527.73,25440.16,25352.59,0.69,25.59,25513.35,25384.35,0.46,0.05,-6.79,0.8,-1,1,0,0,0,-0.0,0.0,0.06,0.0,0.02,0.03,0.0,0.0,-1,-1,-0.17,-0.15,0.03,0.18
