datetime,open,high,low,close,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,resistance_level,support_level,resistance_distance,support_distance,trend_slope,trend_strength,trend_direction,doji,hammer,bullish_engulfing,bearish_engulfing,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,gap_up,gap_down,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20,signal
2025-01-20 11:23:00,23311.8,23318.35,23297.2,23315.85,23313.39,23309.34,23292.12,23298.02,23279.36,23283.92,23252.44,23259.63,23232.3,23240.4,23209.23,23230.4,16.94,13.11,3.83,66.58,64.93,74.63,82.51,-27.14,92.21,32.93,35.23,19.15,47.35,0.2,0.01,15.21,23323.18,23279.36,23235.54,0.38,91.63,23337.55,23246.7,0.09,0.3,3.01,0.63,1,0,0,0,0,0.02,0.02,0.09,0.02,0.01,0.06,0.0,0.0,1,1,0.16,0.14,0.11,0.1,1
2025-01-20 11:25:00,23316.05,23324.1,23314.05,23323.8,23320.57,23314.16,23296.62,23302.71,23282.63,23287.72,23254.56,23262.15,23233.59,23242.06,23210.26,23231.33,18.01,14.09,3.92,68.69,66.51,74.13,76.71,-17.2,102.61,32.94,36.29,18.23,45.05,0.19,0.01,14.84,23329.37,23282.63,23235.89,0.4,94.04,23337.55,23246.7,0.06,0.33,3.31,0.67,1,0,0,0,0,0.03,0.03,0.04,0.03,0.0,0.01,0.0,0.0,1,1,0.18,0.15,0.11,0.1,1
2025-01-20 11:27:00,23323.5,23331.3,23318.85,23325.75,23320.27,23318.02,23301.88,23306.9,23286.41,23291.34,23256.77,23264.64,23234.79,23243.71,23211.33,23232.27,18.81,15.03,3.77,69.2,66.89,80.3,76.35,-14.76,96.23,33.26,37.6,17.12,52.55,0.23,0.01,14.67,23334.25,23286.41,23238.57,0.41,91.12,23337.55,23250.15,0.05,0.32,3.42,0.68,1,0,0,0,0,0.01,0.01,0.05,0.01,0.02,0.02,0.0,0.0,1,1,0.17,0.15,0.11,0.11,1
2025-01-20 11:29:00,23326.15,23339.8,23322.95,23336.1,23322.49,23324.05,23308.68,23312.21,23290.04,23295.6,23259.44,23267.45,23236.04,23245.54,23212.44,23233.31,20.04,16.04,4.01,71.84,68.87,87.85,80.76,-4.5,99.44,33.9,38.64,15.73,68.0,0.29,0.01,14.83,23341.27,23290.04,23238.82,0.44,94.96,23339.8,23257.6,0.02,0.34,3.76,0.72,1,0,0,0,0,0.04,0.04,0.07,0.04,0.02,0.01,0.0,0.0,1,1,0.2,0.17,0.11,0.11,1
2025-01-20 11:31:00,23334.95,23354.25,23334.95,23352.1,23330.72,23333.4,23317.79,23319.46,23294.13,23300.98,23262.52,23270.76,23237.39,23247.65,23213.58,23234.49,22.06,17.24,4.82,75.35,71.63,92.84,87.0,-2.22,118.68,34.99,41.94,14.3,91.1,0.39,0.01,15.15,23351.14,23294.13,23237.12,0.49,100.84,23354.25,23257.6,0.01,0.4,4.34,0.77,1,0,0,0,0,0.07,0.07,0.08,0.07,0.01,0.0,0.0,0.0,1,1,0.25,0.22,0.1,0.13,0
2025-01-20 11:33:00,23352.2,23354.45,23343.4,23348.0,23337.15,23338.27,23325.27,23324.65,23298.26,23305.46,23265.36,23273.79,23238.65,23249.64,23214.66,23235.62,23.06,18.4,4.65,72.84,69.96,95.54,92.07,-6.66,109.29,36.0,39.8,13.54,74.8,0.32,0.01,14.86,23358.23,23298.26,23238.29,0.51,91.47,23354.45,23257.6,0.03,0.39,4.66,0.8,1,0,0,0,0,-0.02,0.02,0.05,0.02,0.01,0.02,0.0,0.0,1,1,0.21,0.18,0.08,0.13,0
2025-01-20 11:35:00,23349.25,23352.85,23344.95,23352.3,23342.85,23342.94,23331.71,23329.68,23302.76,23309.92,23268.11,23276.87,23239.93,23251.67,23215.79,23236.78,23.92,19.51,4.41,73.83,70.71,96.3,94.89,-2.22,103.73,36.95,38.24,13.01,64.4,0.28,0.01,14.36,23364.74,23302.76,23240.78,0.53,89.97,23354.45,23257.6,0.01,0.41,4.86,0.82,1,0,0,0,0,0.02,0.02,0.03,0.01,0.0,0.02,0.01,0.0,1,1,0.21,0.18,0.06,0.14,0
2025-01-20 11:37:00,23352.2,23367.95,23351.55,23361.45,23349.99,23349.11,23335.13,23335.45,23307.2,23314.83,23270.67,23280.19,23241.39,23253.85,23216.94,23238.02,25.05,20.62,4.44,75.83,72.26,95.08,95.64,-5.89,120.77,38.32,42.59,11.96,34.2,0.15,0.01,14.5,23372.55,23307.2,23241.84,0.56,91.51,23367.95,23257.6,0.03,0.44,5.22,0.85,1,0,0,0,0,0.04,0.04,0.07,0.04,0.03,0.0,0.0,0.0,1,1,0.23,0.2,0.07,0.14,0
2025-01-20 11:39:00,23362.15,23368.5,23361.55,23364.3,23355.63,23354.18,23339.06,23340.7,23311.53,23319.54,23273.46,23283.49,23242.77,23256.03,23218.07,23239.28,25.88,21.67,4.21,76.44,72.74,96.0,95.79,-3.88,122.55,39.61,41.33,11.53,39.3,0.17,0.01,13.97,23379.89,23311.53,23243.18,0.59,88.6,23368.5,23257.6,0.02,0.46,5.57,0.88,1,0,0,0,0,0.01,0.01,0.03,0.01,0.02,0.0,0.0,0.0,1,1,0.23,0.19,0.08,0.15,2
2025-01-20 11:41:00,23365.8,23367.3,23358.8,23363.15,23357.84,23357.17,23344.28,23344.78,23315.83,23323.69,23276.46,23286.61,23244.13,23258.16,23219.2,23240.51,26.15,22.56,3.58,75.61,72.22,94.89,95.32,-5.56,103.46,40.5,39.49,12.46,52.2,0.22,0.01,13.58,23385.8,23315.83,23245.87,0.6,83.82,23368.5,23257.6,0.02,0.45,5.77,0.9,1,0,0,0,0,-0.0,0.0,0.04,0.01,0.01,0.02,0.01,0.0,1,1,0.2,0.17,0.08,0.15,2
2025-01-20 11:43:00,23363.45,23374.45,23362.6,23372.1,23362.66,23362.14,23349.9,23349.75,23321.01,23328.3,23279.43,23289.96,23245.53,23260.41,23220.39,23241.82,26.77,23.41,3.36,77.63,73.75,95.96,95.62,-2.68,110.54,41.57,40.8,11.67,56.25,0.24,0.01,13.46,23391.53,23321.01,23250.49,0.6,86.22,23374.45,23257.6,0.01,0.49,5.82,0.91,1,0,0,0,0,0.04,0.04,0.05,0.04,0.01,0.0,0.0,0.0,1,1,0.22,0.19,0.07,0.16,2
2025-01-20 11:45:00,23372.0,23376.5,23356.25,23357.25,23363.65,23360.51,23353.25,23351.11,23324.94,23331.06,23282.09,23292.6,23246.79,23262.33,23221.51,23242.97,25.77,23.88,1.89,67.62,67.28,89.16,93.34,-24.27,76.88,41.85,36.57,13.72,33.45,0.14,0.01,13.94,23394.34,23324.94,23255.54,0.6,73.28,23376.5,23257.6,0.08,0.43,5.67,0.89,1,0,0,0,0,-0.06,0.06,0.09,0.06,0.02,0.0,0.0,0.0,1,1,0.14,0.11,0.06,0.15,0
2025-01-20 11:47:00,23357.3,23359.35,23354.35,23357.7,23362.9,23359.58,23356.44,23352.31,23329.16,23333.6,23284.81,23295.16,23248.04,23264.22,23222.56,23244.11,24.73,24.05,0.68,67.76,67.37,83.11,89.41,-23.71,47.57,41.89,35.58,14.37,31.95,0.14,0.01,13.3,23395.68,23329.16,23262.64,0.57,71.45,23376.5,23257.6,0.08,0.43,5.32,0.85,1,1,0,0,0,0.0,0.0,0.02,0.0,0.01,0.01,0.0,0.0,1,1,0.12,0.1,0.04,0.15,0
2025-01-20 11:49:00,23357.95,23360.4,23350.25,23352.1,23360.46,23357.08,23358.04,23352.27,23333.36,23335.36,23287.64,23297.39,23249.19,23265.96,23223.61,23245.18,23.18,23.87,-0.69,64.16,65.0,73.75,82.01,-30.77,29.99,41.47,33.61,15.81,16.0,0.07,0.01,13.08,23394.3,23333.36,23272.42,0.52,65.37,23376.5,23257.6,0.1,0.4,4.69,0.79,1,0,0,0,1,-0.02,0.02,0.04,0.03,0.01,0.01,0.0,0.0,1,1,0.08,0.07,0.03,0.13,0
2025-01-20 11:51:00,23352.4,23354.05,23346.35,23350.85,23358.0,23355.01,23357.92,23352.01,23337.86,23336.84,23290.23,23299.49,23250.47,23267.64,23224.6,23246.23,21.61,23.42,-1.81,63.35,64.47,68.15,75.0,-41.07,-0.78,40.65,32.16,17.32,-1.25,-0.01,0.01,12.69,23389.3,23337.86,23286.41,0.44,62.63,23376.5,23260.35,0.11,0.39,3.8,0.72,1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.02,0.0,0.0,1,1,0.06,0.06,0.03,0.11,0
2025-01-20 11:53:00,23350.7,23359.25,23348.2,23357.7,23355.12,23355.9,23358.89,23353.05,23342.08,23338.82,23292.83,23301.77,23251.74,23269.42,23225.66,23247.34,20.67,22.87,-2.2,65.89,66.06,65.18,69.03,-32.61,14.99,40.19,33.09,16.23,9.7,0.04,0.01,12.58,23384.72,23342.08,23299.44,0.37,68.32,23376.5,23272.2,0.08,0.37,3.06,0.68,1,0,0,1,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,1,1,0.07,0.08,0.03,0.09,0
2025-01-20 11:55:00,23357.8,23362.15,23353.1,23354.85,23354.64,23355.55,23359.14,23353.37,23345.43,23340.35,23295.26,23303.85,23253.04,23271.11,23226.65,23248.41,19.48,22.19,-2.71,63.9,64.79,61.96,65.1,-40.43,14.01,39.92,33.04,15.38,2.55,0.01,0.01,12.33,23380.34,23345.43,23310.52,0.3,63.5,23376.5,23286.85,0.09,0.29,2.38,0.62,1,0,0,0,0,-0.01,0.01,0.04,0.01,0.02,0.01,0.0,0.0,1,1,0.04,0.06,0.03,0.08,0
2025-01-20 11:57:00,23354.95,23360.45,23351.75,23360.0,23355.1,23357.04,23359.0,23354.58,23347.06,23342.22,23297.61,23306.05,23254.41,23272.87,23227.59,23249.52,18.73,21.5,-2.77,65.9,66.03,62.42,63.19,-39.71,5.13,39.51,31.33,15.39,-1.45,-0.01,0.01,12.07,23381.48,23347.06,23312.65,0.29,68.79,23376.5,23297.2,0.07,0.27,2.31,0.6,1,0,0,0,0,0.02,0.02,0.04,0.02,0.0,0.01,0.0,0.0,1,1,0.06,0.08,0.03,0.08,2
2025-01-20 11:59:00,23360.1,23360.1,23348.25,23355.55,23355.79,23356.54,23358.12,23354.76,23348.59,23343.49,23299.79,23307.99,23255.63,23274.51,23228.55,23250.58,17.58,20.72,-3.14,62.67,63.99,52.19,58.86,-63.29,-40.32,38.69,29.13,16.38,-8.75,-0.04,0.01,12.05,23381.64,23348.59,23315.55,0.28,60.53,23376.5,23297.2,0.09,0.25,2.08,0.53,1,0,0,0,0,-0.02,0.02,0.05,0.02,0.0,0.03,0.0,0.0,1,1,0.03,0.05,0.03,0.07,0
2025-01-20 12:01:00,23356.5,23358.8,23352.3,23354.95,23356.61,23356.01,23357.3,23354.79,23350.79,23344.58,23302.08,23309.83,23256.81,23276.1,23229.53,23251.62,16.43,19.86,-3.43,62.23,63.71,42.9,52.5,-68.3,-39.9,37.93,27.97,15.73,-8.2,-0.04,0.01,11.65,23379.03,23350.79,23322.55,0.24,57.36,23376.5,23297.2,0.09,0.25,1.58,0.41,1,0,0,0,0,-0.0,0.0,0.03,0.01,0.01,0.01,0.0,0.0,1,1,0.02,0.04,0.03,0.06,0
2025-01-20 12:03:00,23355.0,23355.7,23342.5,23346.65,23354.4,23352.89,23354.76,23353.31,23352.33,23344.78,23304.06,23311.28,23258.12,23277.5,23230.48,23252.56,14.67,18.82,-4.15,56.3,59.92,26.87,40.65,-87.79,-141.03,36.04,25.73,20.42,-25.45,-0.11,0.01,11.76,23375.72,23352.33,23328.94,0.2,37.85,23376.5,23314.05,0.13,0.14,0.96,0.23,1,0,0,0,0,-0.04,0.04,0.06,0.04,0.0,0.02,0.0,0.0,1,1,-0.02,0.01,0.02,0.05,0
2025-01-20 12:05:00,23346.75,23348.25,23338.4,23343.95,23352.22,23349.91,23353.43,23351.61,23353.34,23344.7,23306.02,23312.56,23259.47,23278.82,23231.42,23253.47,12.92,17.64,-4.72,54.49,58.72,19.49,29.75,-85.43,-173.86,33.85,24.17,21.7,-13.3,-0.06,0.01,11.63,23373.2,23353.34,23333.48,0.17,26.36,23376.5,23318.85,0.14,0.11,0.39,0.05,1,0,0,0,0,-0.01,0.01,0.04,0.01,0.01,0.02,0.0,0.0,-1,1,-0.04,-0.0,0.02,0.04,1
2025-01-20 12:07:00,23344.7,23346.5,23334.2,23336.25,23347.47,23345.36,23351.28,23348.82,23353.86,23343.89,23307.79,23313.49,23260.76,23279.95,23232.33,23254.3,10.78,16.27,-5.49,49.57,55.41,10.54,18.97,-95.15,-189.9,31.48,22.35,22.64,-21.45,-0.09,0.01,11.68,23371.17,23353.86,23336.56,0.15,-0.9,23376.5,23322.95,0.17,0.06,-0.29,0.04,-1,0,0,0,0,-0.03,0.03,0.05,0.04,0.01,0.01,0.0,0.0,-1,1,-0.08,-0.03,0.03,0.04,1
2025-01-20 12:09:00,23336.35,23343.65,23333.6,23342.85,23344.93,23344.52,23350.36,23347.73,23354.2,23343.8,23309.71,23314.64,23262.24,23281.2,23233.32,23255.18,9.51,14.92,-5.41,53.45,57.56,13.66,14.56,-78.44,-137.3,29.34,20.97,21.6,-9.25,-0.04,0.01,11.56,23370.33,23354.2,23338.07,0.14,14.8,23376.5,23333.6,0.14,0.04,-0.72,0.27,-1,0,0,0,0,0.03,0.03,0.04,0.03,0.0,0.01,0.0,0.0,-1,1,-0.05,-0.0,0.03,0.04,1
2025-01-20 12:11:00,23343.55,23351.85,23343.55,23346.25,23343.19,23345.1,23349.9,23347.46,23353.91,23344.03,23311.53,23315.88,23263.7,23282.49,23234.37,23256.08,8.68,13.67,-4.99,55.35,58.64,18.63,14.28,-70.51,-49.71,27.96,24.93,20.38,-4.6,-0.02,0.01,11.38,23370.39,23353.91,23337.43,0.14,26.76,23376.5,23333.6,0.13,0.05,-0.87,0.37,-1,0,0,0,0,0.01,0.01,0.04,0.01,0.02,0.0,0.0,0.0,-1,1,-0.03,0.01,0.03,0.04,1
2025-01-20 12:13:00,23345.95,23347.5,23342.95,23342.95,23342.45,23344.38,23348.42,23346.64,23353.66,23343.93,23313.2,23316.94,23265.14,23283.68,23235.39,23256.95,7.66,12.47,-4.8,53.08,57.16,27.93,20.07,-67.25,-69.23,26.61,24.19,20.17,-14.75,-0.06,0.01,10.89,23370.64,23353.66,23336.68,0.15,18.47,23376.5,23333.6,0.14,0.04,-1.12,0.58,-1,0,0,0,0,-0.01,0.01,0.02,0.01,0.01,0.0,0.0,0.0,-1,1,-0.05,-0.0,0.03,0.04,1
2025-01-20 12:15:00,23343.7,23350.3,23342.65,23349.4,23343.54,23346.05,23347.88,23347.14,23353.51,23344.45,23315.03,23318.21,23266.63,23284.99,23236.38,23257.87,7.3,11.43,-4.14,56.81,59.27,39.19,28.59,-44.66,-26.61,25.63,24.82,19.13,-5.45,-0.02,0.01,10.66,23370.59,23353.51,23336.44,0.15,37.96,23376.5,23333.6,0.12,0.07,-1.2,0.66,-1,0,0,0,0,0.03,0.03,0.03,0.02,0.0,0.0,0.0,0.0,-1,1,-0.02,0.02,0.03,0.04,1
2025-01-20 12:17:00,23349.2,23351.55,23339.8,23342.35,23344.76,23344.82,23346.12,23346.27,23352.56,23344.25,23316.63,23319.16,23268.09,23286.12,23237.32,23258.71,6.36,10.42,-4.06,51.95,56.1,39.58,35.57,-69.35,-55.13,24.36,22.88,19.53,-17.65,-0.08,0.01,10.74,23369.88,23352.56,23335.23,0.15,20.54,23376.5,23333.6,0.15,0.04,-1.24,0.68,-1,0,0,0,0,-0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,1,-0.04,-0.01,0.03,0.04,1
2025-01-20 12:19:00,23342.1,23358.05,23340.6,23357.7,23347.73,23349.11,23346.33,23348.35,23352.23,23345.53,23318.39,23320.67,23269.6,23287.54,23238.32,23259.69,6.78,9.69,-2.91,59.98,60.89,56.8,45.19,-15.59,39.14,23.84,24.48,17.36,2.15,0.01,0.01,11.22,23368.88,23352.23,23335.57,0.14,66.43,23376.5,23333.6,0.08,0.1,-0.98,0.46,-1,0,0,1,0,0.07,0.07,0.07,0.07,0.0,0.01,0.0,0.0,-1,1,0.02,0.05,0.03,0.04,0
2025-01-20 12:21:00,23357.15,23371.8,23356.3,23370.35,23352.55,23356.19,23347.87,23352.35,23352.59,23347.89,23320.55,23322.62,23271.22,23289.18,23239.36,23260.79,8.05,9.36,-1.32,65.14,64.26,70.42,55.6,-3.8,174.9,24.44,30.65,15.69,15.4,0.07,0.01,11.52,23370.44,23352.59,23334.73,0.15,99.75,23376.5,23333.6,0.03,0.16,-0.55,0.12,-1,0,0,0,0,0.05,0.05,0.07,0.06,0.01,0.0,0.0,0.0,-1,1,0.08,0.1,0.04,0.04,2
2025-01-20 12:23:00,23368.7,23369.75,23361.4,23363.0,23356.56,23358.46,23349.5,23354.29,23352.13,23349.33,23322.58,23324.2,23272.81,23290.64,23240.3,23261.81,8.36,9.16,-0.81,60.27,61.05,85.86,71.03,-23.04,138.9,25.0,28.92,14.81,16.35,0.07,0.01,11.34,23368.36,23352.13,23335.9,0.14,83.48,23376.5,23333.6,0.06,0.13,-0.09,0.0,-1,0,0,0,0,-0.03,0.03,0.04,0.02,0.0,0.01,0.0,0.01,1,1,0.05,0.06,0.05,0.04,2
2025-01-20 12:25:00,23362.55,23363.35,23356.8,23361.55,23358.99,23359.49,23351.26,23355.61,23352.35,23350.5,23324.64,23325.67,23274.43,23292.05,23241.06,23262.8,8.39,9.01,-0.62,59.33,60.42,82.11,79.46,-26.83,93.1,24.89,27.69,17.17,17.6,0.08,0.01,11.0,23368.95,23352.35,23335.74,0.14,77.71,23371.8,23333.6,0.04,0.12,0.13,0.01,1,0,0,0,0,-0.01,0.01,0.03,0.0,0.0,0.02,0.0,0.0,1,1,0.04,0.05,0.05,0.04,2
2025-01-20 12:27:00,23362.15,23362.45,23348.6,23348.65,23360.25,23355.88,23352.5,23354.34,23351.89,23350.32,23326.61,23326.57,23275.88,23293.17,23241.85,23263.66,7.29,8.66,-1.37,51.6,55.14,63.18,77.05,-60.6,26.11,23.79,25.25,20.88,12.4,0.05,0.01,11.2,23368.39,23351.89,23335.4,0.14,40.16,23371.8,23333.6,0.1,0.06,0.16,0.01,1,0,0,0,0,-0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,1,1,-0.01,-0.01,0.04,0.04,0
2025-01-20 12:29:00,23349.4,23351.55,23333.45,23334.1,23355.53,23348.62,23351.63,23350.66,23351.0,23348.77,23328.02,23326.86,23277.21,23293.98,23242.58,23264.36,5.18,7.97,-2.78,44.56,49.97,38.09,61.12,-98.31,-90.16,22.85,22.45,27.83,-8.75,-0.04,0.01,11.69,23369.22,23351.0,23332.77,0.16,3.64,23371.8,23333.45,0.16,0.0,-0.09,0.0,-1,0,0,0,0,-0.06,0.06,0.08,0.07,0.01,0.0,0.0,0.0,1,1,-0.07,-0.06,0.05,0.04,1
2025-01-20 12:31:00,23334.4,23343.85,23329.4,23339.5,23349.36,23345.58,23350.96,23348.63,23350.43,23347.89,23329.41,23327.36,23278.6,23294.88,23243.28,23265.11,3.91,7.15,-3.25,47.43,51.74,21.64,40.97,-76.18,-95.48,22.3,20.51,27.84,-6.75,-0.03,0.01,11.89,23369.33,23350.43,23331.53,0.16,21.09,23371.8,23329.4,0.14,0.04,-0.26,0.03,-1,0,0,0,0,0.02,0.02,0.06,0.02,0.02,0.02,0.0,0.0,-1,1,-0.05,-0.04,0.05,0.04,0
2025-01-20 12:33:00,23339.75,23340.4,23326.45,23327.5,23342.26,23339.55,23349.41,23344.79,23348.92,23345.95,23330.65,23327.37,23279.84,23295.52,23243.94,23265.73,1.9,6.1,-4.2,42.2,47.8,9.28,23.0,-97.68,-130.71,22.03,18.81,27.29,-15.45,-0.07,0.01,12.04,23369.96,23348.92,23327.88,0.18,-0.9,23371.8,23326.45,0.19,0.0,-0.47,0.07,-1,0,0,0,1,-0.05,0.05,0.06,0.05,0.0,0.0,0.0,0.0,-1,1,-0.09,-0.08,0.06,0.05,1
2025-01-20 12:35:00,23327.45,23336.85,23326.75,23333.8,23336.71,23337.64,23347.85,23342.79,23347.86,23344.79,23332.08,23327.62,23280.82,23296.28,23244.6,23266.4,0.81,5.05,-4.23,45.59,49.9,14.11,15.01,-83.79,-113.89,21.77,17.67,25.64,-15.6,-0.07,0.01,11.9,23369.7,23347.86,23326.03,0.19,17.79,23371.8,23326.45,0.16,0.03,-0.6,0.1,-1,0,0,0,0,0.03,0.03,0.04,0.03,0.01,0.0,0.0,0.0,-1,1,-0.06,-0.05,0.06,0.05,1
2025-01-20 12:37:00,23334.7,23344.0,23331.55,23341.3,23335.24,23338.86,23347.74,23342.52,23346.93,23344.46,23333.45,23328.15,23281.9,23297.17,23245.26,23267.15,0.55,4.15,-3.6,49.4,52.3,17.09,13.49,-67.25,-62.89,20.71,20.63,23.73,-1.05,-0.0,0.01,11.94,23368.2,23346.93,23325.66,0.18,36.77,23371.8,23326.45,0.13,0.06,-0.5,0.07,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,1,-0.02,-0.01,0.06,0.05,0
2025-01-20 12:39:00,23342.4,23352.8,23341.5,23349.55,23338.33,23342.42,23346.93,23343.8,23346.63,23344.94,23334.89,23328.99,23283.26,23298.21,23245.97,23267.97,1.0,3.52,-2.52,53.27,54.8,33.3,21.5,-49.06,5.38,19.6,24.49,22.09,-8.15,-0.03,0.01,11.91,23367.57,23346.63,23325.69,0.18,56.97,23371.8,23326.45,0.1,0.1,-0.32,0.03,-1,0,0,0,0,0.04,0.04,0.05,0.03,0.01,0.0,0.0,0.0,-1,1,0.01,0.02,0.06,0.05,0
2025-01-20 12:41:00,23349.35,23352.05,23335.15,23337.05,23337.84,23340.63,23343.6,23342.57,23345.74,23344.19,23336.09,23329.31,23284.42,23298.98,23246.43,23268.66,0.34,2.88,-2.54,47.35,50.58,35.69,28.69,-76.63,-41.51,18.44,22.08,23.61,-33.3,-0.14,0.01,12.26,23366.71,23345.74,23324.76,0.18,29.3,23371.8,23326.45,0.15,0.05,-0.33,0.03,-1,0,0,0,0,-0.05,0.05,0.07,0.05,0.01,0.01,0.0,0.0,-1,1,-0.04,-0.03,0.05,0.05,1
2025-01-20 12:43:00,23337.1,23340.3,23334.45,23337.8,23339.9,23339.69,23341.08,23341.7,23345.29,23343.58,23337.47,23329.64,23285.66,23299.75,23246.84,23269.34,-0.12,2.28,-2.4,47.73,50.82,33.11,34.03,-74.97,-61.4,17.43,21.29,23.2,-25.2,-0.11,0.01,11.81,23366.54,23345.29,23324.04,0.18,32.37,23371.8,23326.45,0.15,0.05,-0.43,0.05,-1,0,0,0,0,0.0,0.0,0.03,0.0,0.01,0.01,0.0,0.0,-1,1,-0.03,-0.02,0.04,0.05,1
2025-01-20 12:45:00,23337.9,23345.9,23334.7,23336.4,23340.42,23338.59,23338.56,23340.74,23344.92,23342.9,23338.63,23329.91,23286.89,23300.47,23247.27,23270.01,-0.6,1.71,-2.3,47.06,50.35,23.45,30.75,-78.06,-46.61,16.44,23.25,21.62,-25.15,-0.11,0.01,11.76,23366.51,23344.92,23323.32,0.19,30.29,23371.8,23326.45,0.15,0.04,-0.58,0.09,-1,0,0,0,1,-0.01,0.01,0.05,0.01,0.03,0.01,0.0,0.0,-1,-1,-0.04,-0.03,0.03,0.05,1
2025-01-20 12:47:00,23336.15,23347.6,23335.95,23346.25,23341.41,23341.14,23338.32,23341.74,23345.42,23343.22,23340.09,23330.55,23288.32,23301.38,23247.8,23270.77,-0.17,1.33,-1.5,52.17,53.56,30.21,28.92,-56.34,-14.22,15.69,22.63,20.09,-2.4,-0.01,0.01,11.75,23366.65,23345.42,23324.18,0.18,51.97,23371.8,23326.45,0.11,0.08,-0.69,0.14,-1,0,0,1,0,0.04,0.04,0.05,0.04,0.01,0.0,0.0,0.0,-1,-1,0.0,0.01,0.03,0.05,0
2025-01-20 12:49:00,23345.95,23355.45,23344.25,23353.15,23342.13,23345.15,23340.23,23343.82,23345.93,23344.16,23341.79,23331.43,23289.64,23302.41,23248.4,23271.59,0.71,1.21,-0.49,55.42,55.67,42.42,32.03,-38.34,55.84,15.72,25.87,18.72,19.05,0.08,0.01,11.71,23367.39,23345.93,23324.47,0.18,66.82,23371.8,23326.45,0.08,0.11,-0.62,0.11,-1,0,0,0,0,0.03,0.03,0.05,0.03,0.01,0.01,0.0,0.0,-1,-1,0.03,0.04,0.03,0.05,2
2025-01-20 12:51:00,23353.05,23362.85,23346.1,23347.25,23344.17,23345.85,23341.0,23344.44,23345.98,23344.46,23343.51,23332.05,23291.15,23303.29,23249.1,23272.34,0.93,1.15,-0.22,52.16,53.49,53.9,42.18,-43.63,84.77,16.33,27.69,16.87,7.75,0.03,0.01,12.07,23367.44,23345.98,23324.52,0.18,52.96,23371.8,23326.45,0.11,0.09,-0.6,0.1,-1,0,0,0,0,-0.03,0.03,0.07,0.02,0.04,0.0,0.0,0.0,-1,-1,0.01,0.01,0.03,0.05,0
2025-01-20 12:53:00,23347.3,23349.3,23341.6,23343.5,23345.31,23345.06,23342.6,23344.27,23346.01,23344.37,23344.92,23332.5,23292.72,23304.09,23249.72,23273.05,0.78,1.08,-0.29,50.14,52.12,54.96,50.43,-53.16,31.29,16.36,26.39,18.81,16.0,0.07,0.01,11.76,23367.46,23346.01,23324.56,0.18,44.16,23371.8,23326.45,0.12,0.07,-0.68,0.14,-1,0,0,0,0,-0.02,0.02,0.03,0.02,0.01,0.01,0.0,0.0,-1,-1,-0.01,-0.0,0.03,0.05,0
2025-01-20 12:55:00,23343.45,23352.35,23342.8,23347.55,23347.54,23345.89,23343.98,23344.87,23345.92,23344.67,23346.11,23333.09,23294.3,23304.95,23250.36,23273.79,0.99,1.06,-0.07,52.29,53.47,53.73,54.19,-42.03,75.19,16.64,26.72,17.7,13.75,0.06,0.01,11.6,23367.32,23345.92,23324.51,0.18,53.82,23371.8,23326.45,0.1,0.09,-0.61,0.11,-1,0,0,1,0,0.02,0.02,0.04,0.02,0.02,0.0,0.0,0.0,1,-1,0.01,0.01,0.02,0.05,0
2025-01-20 12:57:00,23348.05,23349.8,23336.15,23337.65,23345.82,23343.15,23343.62,23343.55,23345.68,23344.0,23346.32,23333.27,23295.89,23305.6,23250.92,23274.43,0.34,0.92,-0.57,46.96,49.87,45.19,51.29,-69.23,-8.84,16.13,24.5,20.28,-3.65,-0.02,0.01,11.75,23367.34,23345.68,23324.02,0.19,31.46,23371.8,23326.45,0.15,0.05,-0.78,0.17,-1,0,0,0,1,-0.04,0.04,0.06,0.04,0.01,0.01,0.0,0.0,1,-1,-0.03,-0.03,0.03,0.05,1
2025-01-20 12:59:00,23338.05,23339.4,23331.6,23334.75,23342.14,23340.35,23342.14,23341.95,23344.53,23343.12,23346.52,23333.33,23297.36,23306.18,23251.5,23275.03,-0.39,0.65,-1.05,45.49,48.86,37.18,45.37,-77.2,-82.79,15.16,23.31,22.13,-14.8,-0.06,0.01,11.47,23365.95,23344.53,23323.11,0.18,27.17,23371.8,23326.45,0.16,0.04,-0.75,0.16,-1,0,0,0,0,-0.01,0.01,0.03,0.01,0.01,0.01,0.0,0.0,-1,-1,-0.04,-0.04,0.03,0.05,1
