datetime_readable,open,high,low,close,datetime_epoch,dist_sma_5,dist_sma_10,dist_sma_20,dist_sma_50,dist_sma_100,dist_sma_200,dist_ema_5,dist_ema_10,dist_ema_20,dist_ema_50,dist_ema_100,dist_ema_200,macd_pct,macd_signal_pct,macd_hist_pct,rsi_14,rsi_21,adx,di_plus,di_minus,atr_pct,atr,bb_width_pct,bb_position,trend_slope,trend_strength,trend_direction,price_change_pct,price_change_abs,hl_range_pct,body_size_pct,upper_shadow_pct,lower_shadow_pct,volatility_10,volatility_20
2025-12-09 12:55:00,25880.5,25881.0,25852.0,25863.85,1765265100,-0.05,-0.1,-0.03,0.07,-0.22,-0.61,-0.05,-0.06,-0.03,-0.04,-0.2,-0.41,0.04,0.04,-0.01,48.88,49.09,18.02,23.36,25.06,0.09,23.06,0.39,0.41,2.18,0.25,1,-0.06,0.06,0.11,0.06,0.0,0.05,0.06,0.1
2025-12-09 13:00:00,25864.2,25877.75,25855.5,25876.85,1765265400,-0.01,-0.04,0.01,0.13,-0.16,-0.56,-0.0,-0.01,0.02,0.01,-0.15,-0.36,0.04,0.04,-0.01,52.32,51.33,16.98,21.75,23.33,0.09,23.0,0.38,0.53,2.01,0.22,1,0.05,0.05,0.09,0.05,0.0,0.03,0.06,0.1
2025-12-09 13:05:00,25877.65,25889.0,25874.45,25880.45,1765265700,0.01,-0.02,0.02,0.15,-0.14,-0.54,0.01,0.0,0.03,0.02,-0.13,-0.34,0.03,0.04,-0.01,53.25,51.95,16.09,24.33,22.25,0.09,22.39,0.38,0.56,1.95,0.21,1,0.01,0.01,0.06,0.01,0.03,0.01,0.06,0.1
2025-12-09 13:10:00,25881.35,25883.2,25867.5,25875.55,1765266000,0.0,-0.02,0.0,0.14,-0.15,-0.56,-0.01,-0.01,0.01,0.0,-0.15,-0.36,0.03,0.04,-0.01,51.76,51.03,14.98,23.08,23.37,0.08,21.92,0.38,0.51,1.92,0.2,1,-0.02,0.02,0.06,0.02,0.01,0.03,0.04,0.1
2025-12-09 13:15:00,25877.0,25883.8,25870.6,25877.0,1765266300,0.01,-0.01,0.01,0.15,-0.14,-0.55,-0.0,-0.0,0.01,0.01,-0.14,-0.35,0.03,0.04,-0.01,52.19,51.29,13.93,22.26,22.34,0.08,21.29,0.38,0.52,1.84,0.18,1,0.01,0.01,0.05,0.0,0.03,0.02,0.03,0.1
2025-12-09 13:20:00,25878.55,25886.1,25864.35,25878.85,1765266600,0.0,0.01,0.0,0.16,-0.13,-0.54,0.0,0.0,0.02,0.02,-0.13,-0.34,0.03,0.03,-0.01,52.76,51.65,13.29,20.64,22.8,0.08,21.33,0.33,0.51,1.07,0.08,1,0.01,0.01,0.08,0.0,0.03,0.05,0.02,0.09
2025-12-09 13:25:00,25879.65,25890.45,25877.6,25889.1,1765266900,0.03,0.04,0.03,0.2,-0.08,-0.5,0.03,0.03,0.05,0.05,-0.09,-0.3,0.03,0.03,-0.01,55.92,53.62,12.43,21.22,21.79,0.08,20.72,0.26,0.61,0.31,0.01,1,0.04,0.04,0.05,0.04,0.01,0.01,0.03,0.07
2025-12-09 13:30:00,25890.45,25903.55,25876.9,25896.55,1765267200,0.05,0.06,0.05,0.22,-0.05,-0.47,0.04,0.05,0.07,0.08,-0.06,-0.26,0.03,0.03,-0.0,58.11,55.01,12.19,23.74,19.83,0.08,21.14,0.21,0.72,-0.2,0.01,-1,0.03,0.03,0.1,0.02,0.03,0.05,0.03,0.05
2025-12-09 13:35:00,25898.0,25902.3,25874.45,25898.8,1765267500,0.04,0.07,0.05,0.22,-0.03,-0.46,0.03,0.05,0.07,0.08,-0.05,-0.25,0.03,0.03,0.0,58.78,55.44,11.8,21.55,18.82,0.08,21.62,0.2,0.74,-0.37,0.03,-1,0.01,0.01,0.11,0.0,0.01,0.09,0.04,0.05
2025-12-09 13:40:00,25900.6,25907.4,25889.15,25889.85,1765267800,-0.0,0.03,0.01,0.18,-0.06,-0.49,-0.0,0.01,0.04,0.05,-0.08,-0.28,0.03,0.03,-0.0,55.03,53.33,11.73,21.94,17.67,0.08,21.38,0.19,0.56,-0.52,0.06,-1,-0.03,0.03,0.07,0.04,0.03,0.0,0.04,0.05
2025-12-09 13:45:00,25891.15,25895.65,25886.95,25894.2,1765268100,0.0,0.03,0.03,0.18,-0.03,-0.47,0.01,0.02,0.05,0.06,-0.07,-0.27,0.03,0.03,0.0,56.48,54.22,11.51,21.28,17.9,0.08,20.48,0.19,0.64,-0.36,0.03,-1,0.02,0.02,0.03,0.01,0.01,0.02,0.03,0.05
2025-12-09 13:50:00,25895.0,25896.65,25879.55,25893.3,1765268400,-0.0,0.02,0.02,0.17,-0.03,-0.47,0.0,0.02,0.04,0.06,-0.07,-0.27,0.03,0.03,-0.0,56.08,54.0,10.79,19.99,19.43,0.08,20.24,0.19,0.62,-0.2,0.01,-1,-0.0,0.0,0.07,0.01,0.01,0.05,0.03,0.05
2025-12-09 13:55:00,25894.4,25901.85,25891.35,25896.85,1765268700,0.01,0.03,0.04,0.17,-0.01,-0.45,0.01,0.02,0.05,0.07,-0.05,-0.25,0.03,0.03,0.0,57.37,54.77,10.45,21.13,18.69,0.08,19.54,0.2,0.68,-0.05,0.0,-1,0.01,0.01,0.04,0.01,0.02,0.01,0.03,0.05
2025-12-09 14:00:00,25899.8,25903.5,25877.25,25877.9,1765269000,-0.05,-0.04,-0.03,0.09,-0.08,-0.52,-0.04,-0.04,-0.02,-0.01,-0.12,-0.32,0.03,0.03,-0.0,49.06,50.06,10.2,19.15,21.97,0.08,20.02,0.16,0.31,0.34,0.04,1,-0.07,0.07,0.1,0.08,0.01,0.0,0.03,0.04
2025-12-09 14:05:00,25882.45,25892.8,25866.5,25890.8,1765269300,0.0,0.0,0.02,0.12,-0.02,-0.47,0.01,0.01,0.03,0.04,-0.07,-0.27,0.03,0.03,-0.0,53.95,52.95,10.56,17.39,23.7,0.08,20.47,0.15,0.66,0.72,0.19,1,0.05,0.05,0.1,0.03,0.01,0.06,0.03,0.04
2025-12-09 14:10:00,25892.15,25895.65,25880.1,25884.65,1765269600,-0.02,-0.03,0.0,0.09,-0.04,-0.49,-0.01,-0.01,0.0,0.02,-0.09,-0.29,0.02,0.03,-0.01,51.42,51.46,10.7,17.44,22.39,0.08,20.12,0.14,0.51,0.88,0.31,1,-0.02,0.02,0.06,0.03,0.01,0.02,0.02,0.04
2025-12-09 14:15:00,25886.1,25886.1,25851.25,25858.55,1765269900,-0.09,-0.11,-0.1,-0.02,-0.13,-0.59,-0.08,-0.09,-0.09,-0.08,-0.19,-0.38,0.01,0.03,-0.01,42.33,45.73,12.18,15.39,29.5,0.08,21.17,0.16,-0.1,0.33,0.03,1,-0.1,0.1,0.13,0.11,0.0,0.03,0.05,0.04
2025-12-09 14:20:00,25859.65,25859.85,25821.6,25824.55,1765270200,-0.17,-0.22,-0.22,-0.15,-0.26,-0.71,-0.14,-0.18,-0.2,-0.2,-0.32,-0.51,-0.01,0.02,-0.03,33.92,39.68,14.5,13.51,35.36,0.09,22.39,0.26,-0.35,-0.52,0.03,-1,-0.13,0.13,0.15,0.14,0.0,0.01,0.09,0.07
2025-12-09 14:25:00,25826.5,25834.55,25816.45,25820.8,1765270500,-0.14,-0.2,-0.22,-0.16,-0.26,-0.72,-0.1,-0.16,-0.19,-0.21,-0.32,-0.52,-0.02,0.01,-0.03,33.13,39.08,16.8,12.72,34.95,0.09,22.08,0.32,-0.17,-1.26,0.12,-1,-0.01,0.01,0.07,0.02,0.03,0.02,0.11,0.08
2025-12-09 14:30:00,25822.1,25823.25,25808.85,25817.9,1765270800,-0.09,-0.19,-0.22,-0.17,-0.26,-0.73,-0.08,-0.14,-0.19,-0.21,-0.33,-0.53,-0.04,0.0,-0.04,32.51,38.61,19.13,12.11,35.8,0.08,21.53,0.38,-0.07,-2.09,0.24,-1,-0.01,0.01,0.06,0.02,0.0,0.04,0.13,0.1
2025-12-09 14:35:00,25819.05,25827.5,25801.6,25825.85,1765271100,-0.01,-0.13,-0.18,-0.14,-0.23,-0.69,-0.03,-0.09,-0.14,-0.17,-0.29,-0.49,-0.04,-0.01,-0.04,36.07,40.67,21.48,11.09,35.14,0.08,21.85,0.41,0.07,-2.95,0.4,-1,0.03,0.03,0.1,0.03,0.01,0.07,0.13,0.11
2025-12-09 14:40:00,25827.15,25845.35,25824.0,25826.0,1765271400,0.01,-0.1,-0.17,-0.15,-0.22,-0.69,-0.02,-0.07,-0.13,-0.17,-0.29,-0.49,-0.05,-0.02,-0.03,36.14,40.71,22.36,16.16,32.68,0.08,21.81,0.44,0.12,-3.54,0.51,-1,0.0,0.0,0.08,0.0,0.07,0.01,0.13,0.11
2025-12-09 14:45:00,25826.8,25829.4,25816.75,25820.5,1765271700,-0.01,-0.09,-0.18,-0.17,-0.23,-0.7,-0.03,-0.08,-0.13,-0.18,-0.3,-0.5,-0.05,-0.02,-0.03,34.67,39.7,23.41,15.47,33.74,0.08,21.16,0.47,0.12,-4.08,0.6,-1,-0.02,0.02,0.05,0.02,0.01,0.01,0.12,0.12
2025-12-09 14:50:00,25820.85,25828.55,25813.45,25813.65,1765272000,-0.03,-0.1,-0.19,-0.19,-0.25,-0.72,-0.04,-0.09,-0.15,-0.2,-0.32,-0.52,-0.06,-0.03,-0.03,32.88,38.44,24.5,14.66,33.12,0.08,20.72,0.5,0.11,-4.7,0.7,-1,-0.03,0.03,0.06,0.03,0.03,0.0,0.11,0.13
2025-12-09 14:55:00,25815.0,25837.8,25811.55,25831.45,1765272300,0.03,-0.0,-0.12,-0.13,-0.18,-0.65,0.02,-0.01,-0.07,-0.12,-0.25,-0.45,-0.06,-0.04,-0.02,41.34,43.34,24.84,16.49,30.18,0.08,21.12,0.51,0.27,-4.96,0.75,-1,0.07,0.07,0.1,0.06,0.02,0.01,0.09,0.13
2025-12-09 15:00:00,25835.85,25855.6,25835.85,25840.05,1765272600,0.05,0.05,-0.08,-0.1,-0.14,-0.61,0.04,0.02,-0.03,-0.09,-0.21,-0.41,-0.05,-0.04,-0.01,44.96,45.53,24.04,21.12,27.74,0.08,21.33,0.51,0.35,-4.99,0.76,-1,0.03,0.03,0.08,0.02,0.06,0.0,0.05,0.13
2025-12-09 15:05:00,25842.0,25851.85,25833.25,25833.25,1765272900,0.02,0.03,-0.09,-0.12,-0.15,-0.63,0.01,-0.01,-0.05,-0.11,-0.23,-0.43,-0.05,-0.04,-0.01,42.72,44.11,23.41,19.79,26.87,0.08,21.14,0.51,0.32,-4.9,0.74,-1,-0.03,0.03,0.07,0.03,0.04,0.0,0.03,0.13
2025-12-09 15:10:00,25835.4,25848.8,25824.45,25835.35,1765273200,0.02,0.03,-0.07,-0.12,-0.14,-0.62,0.01,-0.0,-0.04,-0.1,-0.22,-0.42,-0.05,-0.04,-0.0,43.65,44.67,23.21,18.18,27.63,0.08,21.37,0.49,0.36,-4.58,0.69,-1,0.01,0.01,0.09,0.0,0.05,0.04,0.03,0.13
2025-12-09 15:15:00,25836.35,25841.15,25833.65,25836.0,1765273500,0.0,0.03,-0.06,-0.11,-0.13,-0.61,0.01,0.0,-0.03,-0.09,-0.21,-0.41,-0.04,-0.04,-0.0,43.95,44.85,23.02,17.7,26.9,0.08,20.38,0.47,0.38,-4.12,0.62,-1,0.0,0.0,0.03,0.0,0.02,0.01,0.03,0.12
2025-12-09 15:20:00,25836.5,25843.25,25832.1,25835.95,1765273800,-0.0,0.02,-0.05,-0.11,-0.12,-0.6,0.01,0.0,-0.03,-0.09,-0.21,-0.41,-0.04,-0.04,0.0,43.93,44.84,22.7,17.75,25.81,0.08,19.72,0.45,0.4,-3.71,0.54,-1,-0.0,0.0,0.04,0.0,0.03,0.01,0.03,0.12
2025-12-09 15:25:00,25835.75,25847.7,25831.8,25841.75,1765274100,0.02,0.04,-0.01,-0.09,-0.1,-0.58,0.02,0.02,-0.01,-0.06,-0.18,-0.38,-0.04,-0.04,0.0,46.9,46.55,22.08,18.34,24.31,0.08,19.45,0.42,0.47,-3.06,0.43,-1,0.02,0.02,0.06,0.02,0.02,0.02,0.03,0.11
2025-12-10 09:15:00,25864.05,25893.45,25832.65,25880.55,1765338300,0.13,0.17,0.14,0.06,0.06,-0.42,0.11,0.14,0.13,0.08,-0.03,-0.23,-0.02,-0.04,0.02,61.56,56.09,21.93,29.38,19.59,0.09,22.4,0.4,0.85,-1.8,0.16,-1,0.15,0.15,0.23,0.06,0.05,0.12,0.07,0.1
2025-12-10 09:20:00,25880.4,25881.95,25846.75,25855.65,1765338600,0.02,0.06,0.05,-0.03,-0.04,-0.51,0.01,0.03,0.03,-0.01,-0.12,-0.33,-0.02,-0.03,0.02,51.7,50.07,21.79,26.21,17.48,0.09,23.31,0.36,0.64,-0.82,0.04,-1,-0.1,0.1,0.14,0.1,0.01,0.03,0.07,0.09
2025-12-10 09:25:00,25855.65,25887.9,25840.55,25887.4,1765338900,0.1,0.15,0.17,0.09,0.09,-0.39,0.09,0.13,0.14,0.11,-0.0,-0.2,-0.0,-0.03,0.02,60.41,56.34,21.28,22.67,16.89,0.1,25.03,0.37,0.96,0.38,0.01,1,0.12,0.12,0.18,0.12,0.0,0.06,0.08,0.1
2025-12-10 09:30:00,25888.05,25905.55,25886.45,25901.95,1765339200,0.11,0.18,0.23,0.14,0.15,-0.33,0.1,0.15,0.18,0.16,0.05,-0.14,0.01,-0.02,0.03,63.64,58.83,21.54,26.53,15.95,0.1,24.61,0.39,1.08,1.98,0.2,1,0.06,0.06,0.07,0.05,0.01,0.01,0.1,0.1
2025-12-10 09:35:00,25902.6,25913.3,25901.0,25908.5,1765339500,0.08,0.18,0.25,0.16,0.17,-0.3,0.08,0.14,0.18,0.17,0.08,-0.12,0.03,-0.01,0.04,65.03,59.91,22.07,27.88,15.36,0.09,23.73,0.43,1.08,3.55,0.55,1,0.03,0.03,0.05,0.02,0.02,0.01,0.12,0.11
2025-12-10 09:40:00,25909.1,25916.9,25895.15,25905.75,1765339800,0.05,0.14,0.23,0.14,0.16,-0.3,0.05,0.11,0.15,0.16,0.06,-0.13,0.04,-0.0,0.04,63.93,59.22,22.17,26.05,16.12,0.09,23.59,0.47,0.98,4.64,0.76,1,-0.01,0.01,0.08,0.01,0.03,0.04,0.12,0.12
2025-12-10 09:45:00,25906.1,25920.2,25890.0,25890.5,1765340100,-0.03,0.06,0.15,0.08,0.1,-0.36,-0.01,0.04,0.09,0.09,0.01,-0.18,0.04,0.01,0.03,58.05,55.53,21.93,23.71,16.2,0.09,24.06,0.49,0.82,4.9,0.8,1,-0.06,0.06,0.12,0.06,0.05,0.0,0.11,0.13
2025-12-10 09:50:00,25890.05,25898.95,25885.95,25891.9,1765340400,-0.03,0.05,0.15,0.08,0.11,-0.35,-0.0,0.04,0.08,0.1,0.01,-0.18,0.04,0.01,0.03,58.43,55.79,21.44,22.77,16.8,0.09,23.27,0.49,0.8,5.03,0.82,1,0.01,0.01,0.05,0.01,0.03,0.02,0.1,0.13
2025-12-10 09:55:00,25892.25,25893.7,25876.65,25878.15,1765340700,-0.06,-0.02,0.08,0.03,0.06,-0.39,-0.04,-0.01,0.03,0.04,-0.04,-0.23,0.04,0.02,0.02,53.35,52.55,20.39,21.55,18.82,0.09,22.83,0.48,0.67,4.8,0.78,1,-0.05,0.05,0.07,0.05,0.01,0.01,0.08,0.12
2025-12-10 10:00:00,25878.25,25909.0,25878.05,25902.35,1765341000,0.03,0.05,0.16,0.12,0.15,-0.3,0.04,0.07,0.11,0.13,0.05,-0.13,0.04,0.02,0.02,59.95,57.15,20.18,24.19,17.04,0.09,23.41,0.49,0.83,4.96,0.8,1,0.09,0.09,0.12,0.09,0.03,0.0,0.06,0.13
2025-12-10 10:05:00,25902.65,25919.75,25900.35,25914.2,1765341300,0.07,0.08,0.19,0.17,0.2,-0.25,0.06,0.09,0.14,0.17,0.1,-0.09,0.05,0.03,0.02,62.73,59.19,20.44,26.06,16.02,0.09,23.12,0.51,0.87,5.17,0.82,1,0.05,0.05,0.07,0.04,0.02,0.01,0.07,0.13
2025-12-10 10:10:00,25913.8,25922.25,25912.7,25919.85,1765341600,0.07,0.08,0.19,0.18,0.22,-0.22,0.05,0.09,0.15,0.18,0.11,-0.06,0.06,0.03,0.02,64.01,60.13,20.79,26.06,15.52,0.09,22.15,0.51,0.87,5.24,0.83,1,0.02,0.02,0.04,0.02,0.01,0.0,0.05,0.13
2025-12-10 10:15:00,25920.8,25933.35,25916.9,25928.7,1765341900,0.08,0.09,0.2,0.22,0.26,-0.18,0.06,0.1,0.16,0.21,0.15,-0.03,0.06,0.04,0.02,65.99,61.6,21.57,28.3,14.68,0.08,21.74,0.51,0.9,5.19,0.83,1,0.03,0.03,0.06,0.03,0.02,0.02,0.06,0.13
2025-12-10 10:20:00,25929.2,25938.25,25928.2,25933.35,1765342200,0.05,0.1,0.2,0.23,0.27,-0.16,0.05,0.1,0.16,0.22,0.16,-0.01,0.07,0.05,0.02,67.01,62.37,22.48,29.0,14.18,0.08,20.91,0.52,0.89,5.3,0.83,1,0.02,0.02,0.04,0.02,0.02,0.0,0.07,0.13
2025-12-10 10:25:00,25934.45,25947.65,25917.95,25918.9,1765342500,-0.02,0.04,0.13,0.18,0.22,-0.21,-0.0,0.04,0.1,0.16,0.1,-0.07,0.07,0.05,0.02,60.88,58.56,22.55,26.14,16.18,0.08,21.54,0.51,0.76,5.2,0.82,1,-0.06,0.06,0.11,0.06,0.05,0.0,0.07,0.13
2025-12-10 10:30:00,25919.25,25935.1,25919.25,25929.55,1765342800,0.01,0.07,0.15,0.21,0.26,-0.16,0.02,0.06,0.13,0.19,0.14,-0.02,0.07,0.05,0.02,63.53,60.43,22.62,24.71,15.3,0.08,21.15,0.5,0.81,5.02,0.81,1,0.04,0.04,0.06,0.04,0.02,0.0,0.07,0.13
2025-12-10 10:35:00,25929.25,25938.8,25916.45,25917.9,1765343100,-0.03,0.02,0.09,0.17,0.21,-0.2,-0.01,0.01,0.07,0.14,0.09,-0.07,0.07,0.06,0.01,58.83,57.46,22.87,24.1,14.15,0.08,21.24,0.47,0.7,4.56,0.76,1,-0.04,0.04,0.09,0.04,0.04,0.01,0.07,0.12
2025-12-10 10:40:00,25918.65,25923.2,25907.25,25921.45,1765343400,-0.01,0.02,0.09,0.18,0.23,-0.18,0.0,0.02,0.08,0.15,0.11,-0.05,0.07,0.06,0.01,59.81,58.12,22.37,22.78,16.53,0.08,20.86,0.43,0.71,4.03,0.71,1,0.01,0.01,0.06,0.01,0.01,0.04,0.06,0.11
2025-12-10 10:45:00,25922.2,25923.35,25889.0,25890.95,1765343700,-0.1,-0.1,-0.04,0.06,0.11,-0.3,-0.08,-0.08,-0.04,0.03,-0.01,-0.17,0.06,0.06,-0.0,49.06,50.99,20.84,20.22,20.64,0.08,21.83,0.37,0.39,2.95,0.51,1,-0.12,0.12,0.13,0.12,0.0,0.01,0.05,0.09
2025-12-10 10:50:00,25890.45,25891.7,25856.65,25859.4,1765344000,-0.17,-0.21,-0.16,-0.06,-0.0,-0.41,-0.13,-0.16,-0.14,-0.09,-0.13,-0.29,0.04,0.05,-0.02,40.88,45.0,20.97,18.0,28.52,0.09,22.77,0.34,0.01,1.42,0.14,1,-0.12,0.12,0.14,0.12,0.0,0.01,0.09,0.09
2025-12-10 10:55:00,25859.8,25865.95,25834.25,25835.3,1765344300,-0.19,-0.27,-0.25,-0.15,-0.09,-0.5,-0.15,-0.21,-0.21,-0.18,-0.22,-0.38,0.01,0.05,-0.03,35.94,41.12,21.86,16.26,32.6,0.09,23.41,0.4,-0.12,0.13,0.0,1,-0.09,0.09,0.12,0.09,0.02,0.0,0.13,0.1
2025-12-10 11:00:00,25837.1,25853.4,25822.35,25852.95,1765344600,-0.07,-0.18,-0.18,-0.08,-0.02,-0.42,-0.06,-0.12,-0.13,-0.1,-0.15,-0.31,0.0,0.04,-0.04,41.51,44.78,23.04,14.75,33.13,0.09,23.95,0.4,0.05,-1.23,0.07,-1,0.07,0.07,0.12,0.06,0.0,0.06,0.14,0.1
2025-12-10 11:05:00,25851.8,25867.4,25851.75,25865.45,1765344900,0.02,-0.1,-0.13,-0.03,0.03,-0.37,-0.0,-0.06,-0.07,-0.05,-0.1,-0.26,-0.01,0.03,-0.03,45.15,47.22,23.29,18.33,31.54,0.09,23.36,0.42,0.2,-1.9,0.17,-1,0.05,0.05,0.06,0.05,0.01,0.0,0.14,0.11
2025-12-10 11:10:00,25864.75,25875.5,25860.15,25874.65,1765345200,0.07,-0.05,-0.09,0.0,0.07,-0.33,0.02,-0.02,-0.04,-0.02,-0.06,-0.22,-0.01,0.02,-0.03,47.72,48.96,23.06,19.99,30.02,0.09,22.79,0.42,0.3,-2.19,0.21,-1,0.04,0.04,0.06,0.04,0.0,0.02,0.13,0.11
2025-12-10 11:15:00,25876.05,25880.8,25868.45,25869.55,1765345500,0.04,-0.05,-0.1,-0.02,0.05,-0.34,0.0,-0.03,-0.05,-0.04,-0.08,-0.24,-0.01,0.01,-0.03,46.42,48.04,22.55,20.9,28.82,0.09,22.04,0.43,0.27,-2.4,0.24,-1,-0.02,0.02,0.05,0.03,0.02,0.0,0.12,0.11
2025-12-10 11:20:00,25870.05,25876.9,25859.0,25860.1,1765345800,-0.02,-0.06,-0.13,-0.05,0.02,-0.37,-0.02,-0.05,-0.08,-0.07,-0.11,-0.27,-0.02,0.01,-0.02,44.02,46.34,22.45,19.67,30.23,0.08,21.75,0.45,0.22,-2.73,0.3,-1,-0.04,0.04,0.07,0.04,0.03,0.0,0.11,0.11
2025-12-10 11:25:00,25861.2,25868.25,25851.8,25852.25,1765346100,-0.05,-0.06,-0.15,-0.08,-0.02,-0.4,-0.04,-0.07,-0.1,-0.1,-0.14,-0.3,-0.02,0.0,-0.02,42.08,44.95,22.63,18.59,30.98,0.08,21.37,0.47,0.18,-3.34,0.41,-1,-0.03,0.03,0.06,0.03,0.03,0.0,0.09,0.12
2025-12-10 11:30:00,25852.2,25854.8,25839.15,25840.0,1765346400,-0.07,-0.08,-0.19,-0.12,-0.06,-0.44,-0.06,-0.1,-0.13,-0.14,-0.18,-0.34,-0.03,-0.0,-0.03,39.18,42.85,23.25,17.6,33.63,0.08,20.96,0.5,0.12,-4.05,0.53,-1,-0.05,0.05,0.06,0.05,0.01,0.0,0.06,0.13
2025-12-10 11:35:00,25839.75,25851.65,25831.7,25842.1,1765346700,-0.04,-0.05,-0.17,-0.11,-0.06,-0.42,-0.03,-0.07,-0.11,-0.12,-0.17,-0.33,-0.04,-0.01,-0.03,39.94,43.32,24.07,16.4,33.89,0.08,20.89,0.52,0.17,-4.87,0.7,-1,0.01,0.01,0.08,0.01,0.04,0.03,0.05,0.13
2025-12-10 11:40:00,25841.85,25852.5,25838.0,25839.25,1765347000,-0.03,-0.05,-0.17,-0.12,-0.07,-0.43,-0.03,-0.07,-0.11,-0.13,-0.18,-0.34,-0.04,-0.02,-0.02,39.22,42.82,24.78,15.87,32.17,0.08,20.43,0.54,0.18,-5.29,0.76,-1,-0.01,0.01,0.06,0.01,0.04,0.0,0.05,0.14
2025-12-10 11:45:00,25840.25,25840.25,25829.6,25836.3,1765347300,-0.02,-0.07,-0.17,-0.12,-0.09,-0.43,-0.03,-0.06,-0.11,-0.14,-0.19,-0.35,-0.05,-0.02,-0.02,38.45,42.28,25.72,15.25,33.97,0.08,19.73,0.55,0.2,-5.48,0.79,-1,-0.01,0.01,0.04,0.02,0.0,0.03,0.05,0.14
2025-12-10 11:50:00,25836.6,25836.65,25823.05,25828.1,1765347600,-0.04,-0.09,-0.18,-0.15,-0.12,-0.46,-0.04,-0.08,-0.13,-0.16,-0.22,-0.37,-0.05,-0.03,-0.02,36.3,40.77,26.82,14.49,34.68,0.07,19.29,0.56,0.18,-5.57,0.8,-1,-0.03,0.03,0.05,0.03,0.0,0.02,0.06,0.14
2025-12-10 11:55:00,25827.95,25841.05,25827.55,25835.0,1765347900,-0.0,-0.05,-0.14,-0.12,-0.1,-0.42,-0.01,-0.04,-0.09,-0.13,-0.19,-0.34,-0.05,-0.03,-0.02,39.37,42.58,27.49,15.41,32.91,0.07,18.88,0.54,0.25,-5.29,0.77,-1,0.03,0.03,0.05,0.03,0.02,0.0,0.06,0.14
2025-12-10 12:00:00,25834.65,25839.45,25817.35,25837.65,1765348200,0.01,-0.02,-0.11,-0.11,-0.09,-0.41,0.0,-0.03,-0.07,-0.11,-0.17,-0.33,-0.05,-0.04,-0.02,40.55,43.27,28.48,14.14,34.01,0.07,19.11,0.5,0.28,-4.75,0.72,-1,0.01,0.01,0.09,0.01,0.01,0.07,0.05,0.13
2025-12-10 12:05:00,25838.6,25859.95,25834.3,25834.55,1765348500,0.0,-0.02,-0.1,-0.11,-0.11,-0.41,-0.01,-0.03,-0.08,-0.12,-0.18,-0.34,-0.05,-0.04,-0.01,39.58,42.64,27.91,20.29,30.82,0.08,19.58,0.47,0.28,-4.35,0.68,-1,-0.01,0.01,0.1,0.02,0.08,0.0,0.04,0.12
2025-12-10 12:10:00,25834.35,25836.9,25823.6,25830.65,1765348800,-0.01,-0.03,-0.1,-0.13,-0.13,-0.42,-0.01,-0.04,-0.08,-0.13,-0.19,-0.35,-0.05,-0.04,-0.01,38.33,41.83,27.82,19.29,33.29,0.07,19.13,0.41,0.26,-3.7,0.64,-1,-0.02,0.02,0.05,0.01,0.01,0.03,0.03,0.11
2025-12-10 12:15:00,25830.7,25835.6,25819.8,25833.3,1765349100,-0.0,-0.01,-0.07,-0.12,-0.12,-0.4,-0.0,-0.02,-0.07,-0.12,-0.18,-0.34,-0.05,-0.04,-0.01,39.72,42.61,27.89,18.13,32.74,0.07,18.89,0.36,0.3,-3.05,0.59,-1,0.01,0.01,0.06,0.01,0.01,0.04,0.02,0.09
2025-12-10 12:20:00,25833.45,25839.35,25825.7,25826.3,1765349400,-0.02,-0.03,-0.08,-0.14,-0.14,-0.42,-0.02,-0.04,-0.09,-0.14,-0.2,-0.36,-0.05,-0.05,-0.01,37.33,41.08,27.68,18.63,31.01,0.07,18.52,0.27,0.2,-2.32,0.6,-1,-0.03,0.03,0.05,0.03,0.02,0.0,0.02,0.07
2025-12-10 12:25:00,25827.0,25827.4,25814.55,25815.15,1765349700,-0.05,-0.06,-0.11,-0.19,-0.19,-0.46,-0.04,-0.07,-0.12,-0.17,-0.24,-0.4,-0.06,-0.05,-0.01,33.84,38.76,27.94,17.68,33.84,0.07,18.11,0.24,0.04,-2.09,0.61,-1,-0.04,0.04,0.05,0.05,0.0,0.0,0.03,0.06
2025-12-10 12:30:00,25814.65,25817.1,25790.0,25791.7,1765350000,-0.11,-0.14,-0.19,-0.28,-0.28,-0.54,-0.09,-0.13,-0.19,-0.25,-0.32,-0.48,-0.07,-0.05,-0.01,27.92,34.47,29.01,15.86,39.7,0.07,18.75,0.29,-0.15,-2.58,0.63,-1,-0.09,0.09,0.11,0.09,0.01,0.01,0.05,0.07
2025-12-10 12:35:00,25791.3,25793.8,25769.1,25774.7,1765350300,-0.13,-0.18,-0.24,-0.34,-0.34,-0.6,-0.1,-0.16,-0.23,-0.31,-0.38,-0.54,-0.08,-0.06,-0.02,24.56,31.78,30.55,14.4,43.83,0.07,19.18,0.36,-0.16,-3.58,0.78,-1,-0.07,0.07,0.1,0.06,0.01,0.02,0.08,0.09
2025-12-10 12:40:00,25774.65,25781.75,25768.0,25771.55,1765350600,-0.09,-0.17,-0.24,-0.35,-0.35,-0.61,-0.08,-0.14,-0.22,-0.31,-0.39,-0.55,-0.09,-0.06,-0.02,23.99,31.31,32.0,13.65,41.96,0.07,18.79,0.42,-0.07,-4.27,0.82,-1,-0.01,0.01,0.05,0.01,0.03,0.01,0.1,0.11
