entry_time,exit_time,position,entry_price,exit_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,confidence,capital
2025-11-10 09:50:00,2025-11-10 09:55:00,BUY,25592.9,25589.57,25599.57,25589.57,150,-3.33,-550.0,1,STOP_LOSS,90.0,"Rs.98,730"
2025-11-10 10:05:00,2025-11-10 10:45:00,BUY,25566.35,25599.13,25573.02,25563.02,150,32.78,4867.5,8,TRAILING_STOP_5,90.0,Rs.1.04 L
2025-11-10 10:50:00,2025-11-10 11:30:00,BUY,25604.3,25643.0,25610.97,25600.97,300,38.7,11558.5,8,TRAILING_STOP_6,90.0,Rs.1.15 L
2025-11-11 09:25:00,2025-11-11 09:30:00,BUY,25526.6,25523.27,25533.27,25523.27,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.14 L
2025-11-11 09:30:00,2025-11-11 09:45:00,BUY,25506.55,25514.4,25513.22,25503.22,300,7.85,2304.5,3,TRAILING_STOP_2,90.0,Rs.1.16 L
2025-11-11 12:25:00,2025-11-11 12:35:00,BUY,25574.3,25579.54,25580.97,25570.97,300,5.24,1521.0,2,TRAILING_STOP_1,85.7,Rs.1.18 L
2025-11-11 12:45:00,2025-11-11 12:50:00,BUY,25581.6,25578.27,25588.27,25578.27,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.17 L
2025-11-12 10:25:00,2025-11-12 10:55:00,BUY,25840.3,25871.15,25846.97,25836.97,300,30.85,9204.5,6,TRAILING_STOP_5,90.0,Rs.1.26 L
2025-11-12 11:00:00,2025-11-12 11:55:00,BUY,25869.2,25895.05,25875.87,25865.87,300,25.85,7705.5,11,TRAILING_STOP_4,90.0,Rs.1.34 L
2025-11-12 12:05:00,2025-11-12 12:10:00,BUY,25899.45,25896.12,25906.12,25896.12,300,-3.33,-1050.0,1,STOP_LOSS,86.6,Rs.1.33 L
2025-11-12 13:00:00,2025-11-12 13:05:00,BUY,25917.75,25914.42,25924.42,25914.42,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.32 L
2025-11-13 09:15:00,2025-11-13 09:25:00,SELL,25843.95,25847.28,25837.28,25847.28,300,-3.33,-1050.0,2,STOP_LOSS,90.0,Rs.1.31 L
2025-11-13 10:40:00,2025-11-13 11:30:00,BUY,25928.45,25966.14,25935.12,25925.12,300,37.69,11257.0,10,TRAILING_STOP_6,90.0,Rs.1.42 L
2025-11-13 11:35:00,2025-11-13 11:40:00,BUY,25971.7,25968.37,25978.37,25968.37,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.41 L
2025-11-14 09:50:00,2025-11-14 09:55:00,SELL,25792.35,25795.68,25785.68,25795.68,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.40 L
2025-11-14 10:00:00,2025-11-14 10:05:00,SELL,25774.65,25777.98,25767.98,25777.98,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.39 L
2025-11-17 09:25:00,2025-11-17 09:30:00,BUY,25964.55,25961.22,25971.22,25961.22,300,-3.33,-1050.0,1,STOP_LOSS,77.3,Rs.1.38 L
2025-11-17 09:40:00,2025-11-17 09:45:00,BUY,25971.4,25968.07,25978.07,25968.07,300,-3.33,-1050.0,1,STOP_LOSS,77.5,Rs.1.37 L
2025-11-18 09:50:00,2025-11-18 10:15:00,SELL,25916.45,25899.96,25909.78,25919.78,300,16.49,4897.0,5,TRAILING_STOP_3,90.0,Rs.1.42 L
2025-11-18 10:25:00,2025-11-18 10:45:00,SELL,25898.8,25898.83,25892.13,25902.13,300,-0.03,-58.5,4,TRAILING_STOP_1,90.0,Rs.1.41 L
2025-11-18 10:50:00,2025-11-18 10:55:00,SELL,25909.05,25912.38,25902.38,25912.38,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.40 L
2025-11-19 09:30:00,2025-11-19 09:35:00,SELL,25886.0,25889.33,25879.33,25889.33,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.39 L
2025-11-19 12:45:00,2025-11-19 12:50:00,BUY,26025.75,26022.42,26032.42,26022.42,300,-3.33,-1050.0,1,STOP_LOSS,75.8,Rs.1.38 L
2025-11-20 11:05:00,2025-11-20 11:10:00,BUY,26138.05,26134.72,26144.72,26134.72,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.37 L
2025-11-20 11:20:00,2025-11-20 11:25:00,BUY,26137.35,26134.02,26144.02,26134.02,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.36 L
2025-11-21 09:15:00,2025-11-21 09:20:00,SELL,26138.75,26142.08,26132.08,26142.08,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.35 L
2025-11-21 09:30:00,2025-11-21 10:55:00,SELL,26151.35,26078.13,26144.68,26154.68,300,73.22,21916.0,17,TRAILING_STOP_12,90.0,Rs.1.57 L
2025-11-21 11:00:00,2025-11-21 11:10:00,SELL,26085.7,26089.03,26079.03,26089.03,300,-3.33,-1050.0,2,STOP_LOSS,90.0,Rs.1.56 L
2025-11-24 15:00:00,2025-11-25 09:15:00,SELL,25977.2,25950.21,25970.53,25980.53,300,26.99,8048.0,6,TRAILING_STOP_5,88.7,Rs.1.64 L
2025-11-25 09:20:00,2025-11-25 09:25:00,SELL,25955.85,25959.18,25949.18,25959.18,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.63 L
2025-11-25 09:35:00,2025-11-25 09:40:00,SELL,25969.5,25972.83,25962.83,25972.83,300,-3.33,-1050.0,1,STOP_LOSS,84.0,Rs.1.62 L
2025-11-26 10:00:00,2025-11-26 10:10:00,BUY,26087.25,26083.92,26093.92,26083.92,300,-3.33,-1050.0,2,STOP_LOSS,77.0,Rs.1.61 L
2025-11-26 10:15:00,2025-11-26 10:20:00,BUY,26085.6,26082.27,26092.27,26082.27,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.60 L
2025-11-27 13:40:00,2025-11-27 13:45:00,SELL,26148.05,26151.38,26141.38,26151.38,300,-3.33,-1050.0,1,STOP_LOSS,85.8,Rs.1.59 L
2025-12-01 09:45:00,2025-12-01 09:50:00,BUY,26295.8,26292.47,26302.47,26292.47,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.58 L
2025-12-01 10:00:00,2025-12-01 10:15:00,BUY,26279.75,26276.42,26286.42,26276.42,300,-3.33,-1050.0,3,STOP_LOSS,90.0,Rs.1.57 L
2025-12-02 09:25:00,2025-12-02 10:20:00,SELL,26130.2,26065.8,26123.53,26133.53,300,64.4,19269.0,11,TRAILING_STOP_10,90.0,Rs.1.76 L
2025-12-02 10:35:00,2025-12-02 10:45:00,SELL,26083.1,26076.63,26076.43,26086.43,300,6.47,1890.0,2,TRAILING_STOP_1,90.0,Rs.1.78 L
2025-12-03 10:05:00,2025-12-03 10:10:00,SELL,25908.45,25911.78,25901.78,25911.78,300,-3.33,-1050.0,1,STOP_LOSS,79.1,Rs.1.77 L
2025-12-03 10:15:00,2025-12-03 10:20:00,SELL,25912.45,25915.78,25905.78,25915.78,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.76 L
2025-12-05 13:00:00,2025-12-05 13:05:00,BUY,26185.65,26182.32,26192.32,26182.32,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.75 L
2025-12-05 13:05:00,2025-12-05 13:10:00,BUY,26187.4,26184.07,26194.07,26184.07,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.74 L
2025-12-08 10:15:00,2025-12-08 10:20:00,SELL,26087.3,26090.63,26080.63,26090.63,300,-3.33,-1050.0,1,STOP_LOSS,90.0,Rs.1.73 L
2025-12-08 10:25:00,2025-12-08 10:40:00,SELL,26097.8,26092.83,26091.13,26101.13,300,4.97,1440.0,3,TRAILING_STOP_1,90.0,Rs.1.74 L
2025-12-08 12:25:00,2025-12-08 13:00:00,SELL,26027.05,26016.71,26020.38,26030.38,300,10.34,3051.5,7,TRAILING_STOP_2,90.0,Rs.1.77 L
2025-12-08 13:15:00,2025-12-08 14:40:00,SELL,26004.2,25920.88,25997.53,26007.53,300,83.32,24945.0,17,TRAILING_STOP_13,90.0,Rs.2.02 L
2025-12-09 09:30:00,2025-12-09 09:35:00,BUY,25772.55,25769.22,25779.22,25769.22,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.2.00 L
2025-12-09 09:35:00,2025-12-09 09:40:00,BUY,25764.0,25760.67,25770.67,25760.67,600,-3.33,-2050.0,1,STOP_LOSS,90.0,Rs.1.98 L
