entry_time,exit_time,position,entry_price,target_price,stop_loss_price,lot_size,pnl_points,pnl_currency,bars_held,exit_reason,confidence,capital
2025-04-29 09:20:00,2025-04-29 09:30:00,SELL,24453.7,24447.03,24457.03,75,6.67,450.0,1,TARGET,95.0,44300.0
2025-05-02 12:00:00,2025-05-02 12:10:00,SELL,24334.55,24327.88,24337.88,75,6.67,450.0,1,TARGET,95.0,44750.0
2025-05-08 13:20:00,2025-05-08 13:30:00,BUY,24355.55,24362.22,24352.22,75,6.67,450.0,1,TARGET,95.0,45200.0
2025-05-08 13:50:00,2025-05-08 14:00:00,SELL,24340.1,24333.43,24343.43,75,6.67,450.0,1,TARGET,95.0,45650.0
2025-05-08 14:05:00,2025-05-08 14:15:00,SELL,24331.45,24324.78,24334.78,75,6.67,450.0,1,TARGET,95.0,46100.0
2025-05-08 14:50:00,2025-05-08 15:00:00,BUY,24263.05,24269.72,24259.72,75,6.67,450.0,1,TARGET,79.8,46550.0
2025-05-09 09:35:00,2025-05-09 09:45:00,BUY,24085.7,24092.37,24082.37,75,6.67,450.0,1,TARGET,95.0,47000.0
2025-05-09 10:00:00,2025-05-09 10:10:00,BUY,23977.65,23984.32,23974.32,75,6.67,450.0,1,TARGET,64.4,47450.0
2025-05-09 10:15:00,2025-05-09 10:25:00,SELL,24048.9,24042.23,24052.23,75,6.67,450.0,1,TARGET,95.0,47900.0
2025-05-12 09:20:00,2025-05-12 09:30:00,SELL,24579.95,24573.28,24583.28,75,-3.33,-300.0,1,STOP_LOSS,95.0,47600.0
2025-05-12 09:30:00,2025-05-12 09:40:00,SELL,24618.65,24611.98,24621.98,75,6.67,450.0,1,TARGET,81.0,48050.0
2025-05-12 09:40:00,2025-05-12 09:50:00,SELL,24591.7,24585.03,24595.03,75,-3.33,-300.0,1,STOP_LOSS,95.0,47750.0
2025-05-15 13:55:00,2025-05-15 14:05:00,SELL,25076.65,25069.98,25079.98,75,6.67,450.0,1,TARGET,66.6,48200.0
2025-05-15 14:05:00,2025-05-15 14:15:00,SELL,25063.85,25057.18,25067.18,75,-3.33,-300.0,1,STOP_LOSS,95.0,47900.0
2025-05-15 14:15:00,2025-05-15 14:25:00,SELL,25098.1,25091.43,25101.43,75,6.67,450.0,1,TARGET,64.1,48350.0
2025-05-15 14:40:00,2025-05-15 14:50:00,BUY,25087.45,25094.12,25084.12,75,-3.33,-300.0,1,STOP_LOSS,76.3,48050.0
2025-05-19 14:25:00,2025-05-19 14:35:00,SELL,24938.85,24932.18,24942.18,75,-3.33,-300.0,1,STOP_LOSS,95.0,47750.0
2025-05-19 14:50:00,2025-05-19 15:00:00,SELL,24922.15,24915.48,24925.48,75,-3.33,-300.0,1,STOP_LOSS,95.0,47450.0
2025-05-20 12:50:00,2025-05-20 13:00:00,BUY,24809.9,24816.57,24806.57,75,-3.33,-300.0,1,STOP_LOSS,76.1,47150.0
2025-05-20 13:00:00,2025-05-20 13:10:00,BUY,24792.95,24799.62,24789.62,75,6.67,450.0,1,TARGET,95.0,47600.0
2025-05-20 13:10:00,2025-05-20 13:20:00,BUY,24790.7,24797.37,24787.37,75,-3.33,-300.0,1,STOP_LOSS,95.0,47300.0
2025-05-21 10:05:00,2025-05-21 10:15:00,BUY,24860.15,24866.82,24856.82,75,6.67,450.0,1,TARGET,95.0,47750.0
2025-05-21 10:30:00,2025-05-21 10:40:00,BUY,24904.25,24910.92,24900.92,75,6.67,450.0,1,TARGET,73.3,48200.0
2025-05-21 10:45:00,2025-05-21 10:55:00,BUY,24923.15,24929.82,24919.82,75,-3.33,-300.0,1,STOP_LOSS,84.8,47900.0
2025-05-21 12:10:00,2025-05-21 12:20:00,SELL,24733.45,24726.78,24736.78,75,6.67,450.0,1,TARGET,78.5,48350.0
2025-05-21 12:25:00,2025-05-21 12:35:00,SELL,24743.05,24736.38,24746.38,75,-3.33,-300.0,1,STOP_LOSS,95.0,48050.0
2025-05-22 09:20:00,2025-05-22 09:30:00,BUY,24580.55,24587.22,24577.22,75,6.67,450.0,1,TARGET,95.0,48500.0
2025-05-22 09:30:00,2025-05-22 09:40:00,BUY,24548.95,24555.62,24545.62,75,6.67,450.0,1,TARGET,95.0,48950.0
2025-05-22 12:50:00,2025-05-22 13:00:00,SELL,24516.95,24510.28,24520.28,75,-3.33,-300.0,1,STOP_LOSS,89.2,48650.0
2025-05-23 09:45:00,2025-05-23 09:55:00,SELL,24780.75,24774.08,24784.08,75,-3.33,-300.0,1,STOP_LOSS,95.0,48350.0
2025-05-23 09:55:00,2025-05-23 10:05:00,SELL,24796.0,24789.33,24799.33,75,-3.33,-300.0,1,STOP_LOSS,95.0,48050.0
2025-05-26 09:20:00,2025-05-26 09:30:00,SELL,25017.45,25010.78,25020.78,75,-3.33,-300.0,1,STOP_LOSS,95.0,47750.0
2025-05-26 09:30:00,2025-05-26 09:40:00,SELL,25044.9,25038.23,25048.23,75,6.67,450.0,1,TARGET,95.0,48200.0
2025-05-26 09:40:00,2025-05-26 09:50:00,SELL,25043.55,25036.88,25046.88,75,-3.33,-300.0,1,STOP_LOSS,95.0,47900.0
2025-05-27 09:20:00,2025-05-27 09:30:00,BUY,24790.65,24797.32,24787.32,75,6.67,450.0,1,TARGET,95.0,48350.0
2025-05-27 09:30:00,2025-05-27 09:40:00,BUY,24810.55,24817.22,24807.22,75,6.67,450.0,1,TARGET,95.0,48800.0
2025-05-27 09:50:00,2025-05-27 10:00:00,BUY,24786.2,24792.87,24782.87,75,-3.33,-300.0,1,STOP_LOSS,95.0,48500.0
2025-05-27 10:00:00,2025-05-27 10:10:00,BUY,24763.2,24769.87,24759.87,75,6.67,450.0,1,TARGET,95.0,48950.0
2025-05-29 15:10:00,2025-05-29 15:20:00,SELL,24850.75,24844.08,24854.08,75,6.67,450.0,1,TARGET,95.0,49400.0
2025-05-29 15:20:00,2025-05-30 09:15:00,SELL,24857.55,24850.88,24860.88,75,6.67,450.0,1,TARGET,95.0,49850.0
2025-06-02 09:15:00,2025-06-02 09:25:00,BUY,24568.55,24575.22,24565.22,75,6.67,450.0,1,TARGET,95.0,50300.0
2025-06-02 09:25:00,2025-06-02 09:35:00,BUY,24565.5,24572.17,24562.17,75,-3.33,-300.0,1,STOP_LOSS,95.0,50000.0
2025-06-02 09:35:00,2025-06-02 09:45:00,BUY,24562.3,24568.97,24558.97,75,6.67,450.0,1,TARGET,95.0,50450.0
2025-06-02 12:45:00,2025-06-02 12:55:00,BUY,24732.2,24738.87,24728.87,75,-3.33,-300.0,1,STOP_LOSS,73.9,50150.0
2025-06-05 09:25:00,2025-06-05 09:35:00,SELL,24715.5,24708.83,24718.83,75,-3.33,-300.0,1,STOP_LOSS,95.0,49850.0
2025-06-05 09:35:00,2025-06-05 09:45:00,SELL,24737.1,24730.43,24740.43,75,-3.33,-300.0,1,STOP_LOSS,95.0,49550.0
2025-06-06 11:15:00,2025-06-06 11:25:00,SELL,24984.25,24977.58,24987.58,75,6.67,450.0,1,TARGET,95.0,50000.0
2025-06-09 09:15:00,2025-06-09 09:25:00,SELL,25108.6,25101.93,25111.93,75,6.67,450.0,1,TARGET,75.0,50450.0
2025-06-09 10:10:00,2025-06-09 10:20:00,BUY,25119.15,25125.82,25115.82,75,-3.33,-300.0,1,STOP_LOSS,83.5,50150.0
2025-06-09 10:30:00,2025-06-09 10:40:00,BUY,25128.65,25135.32,25125.32,75,-3.33,-300.0,1,STOP_LOSS,68.9,49850.0
2025-06-10 15:00:00,2025-06-10 15:10:00,BUY,25093.75,25100.42,25090.42,75,6.67,450.0,1,TARGET,95.0,50300.0
2025-06-11 12:00:00,2025-06-11 12:10:00,BUY,25211.9,25218.57,25208.57,75,-3.33,-300.0,1,STOP_LOSS,89.4,50000.0
2025-06-11 12:20:00,2025-06-11 12:30:00,BUY,25214.8,25221.47,25211.47,75,-3.33,-300.0,1,STOP_LOSS,95.0,49700.0
2025-06-12 10:40:00,2025-06-12 10:50:00,SELL,25044.65,25037.98,25047.98,75,-3.33,-300.0,1,STOP_LOSS,95.0,49400.0
2025-06-12 13:30:00,2025-06-12 13:40:00,BUY,24945.1,24951.77,24941.77,75,-3.33,-300.0,1,STOP_LOSS,95.0,49100.0
2025-06-13 09:20:00,2025-06-13 09:30:00,BUY,24628.45,24635.12,24625.12,75,6.67,450.0,1,TARGET,95.0,49550.0
2025-06-13 09:30:00,2025-06-13 09:40:00,BUY,24586.8,24593.47,24583.47,75,6.67,450.0,1,TARGET,95.0,50000.0
2025-06-13 09:40:00,2025-06-13 09:50:00,SELL,24621.2,24614.53,24624.53,75,6.67,450.0,1,TARGET,71.8,50450.0
2025-06-13 10:00:00,2025-06-13 10:10:00,SELL,24623.2,24616.53,24626.53,75,-3.33,-300.0,1,STOP_LOSS,95.0,50150.0
2025-06-13 10:15:00,2025-06-13 10:25:00,SELL,24630.55,24623.88,24633.88,75,-3.33,-300.0,1,STOP_LOSS,78.4,49850.0
2025-06-17 09:50:00,2025-06-17 10:00:00,SELL,24858.0,24851.33,24861.33,75,6.67,450.0,1,TARGET,70.1,50300.0
2025-06-18 11:20:00,2025-06-18 11:30:00,SELL,24814.05,24807.38,24817.38,75,6.67,450.0,1,TARGET,95.0,50750.0
2025-06-18 11:45:00,2025-06-18 11:55:00,SELL,24802.3,24795.63,24805.63,75,6.67,450.0,1,TARGET,95.0,51200.0
2025-06-19 15:25:00,2025-06-20 09:20:00,BUY,24744.7,24751.37,24741.37,75,6.67,450.0,1,TARGET,95.0,51650.0
2025-06-20 10:45:00,2025-06-20 10:55:00,BUY,25003.35,25010.02,25000.02,75,6.67,450.0,1,TARGET,66.4,52100.0
2025-06-20 11:20:00,2025-06-20 11:30:00,BUY,25010.6,25017.27,25007.27,75,6.67,450.0,1,TARGET,77.5,52550.0
2025-06-23 09:30:00,2025-06-23 09:40:00,BUY,24863.0,24869.67,24859.67,75,6.67,450.0,1,TARGET,95.0,53000.0
2025-06-23 13:25:00,2025-06-23 13:35:00,SELL,25030.4,25023.73,25033.73,75,6.67,450.0,1,TARGET,95.0,53450.0
2025-06-24 09:20:00,2025-06-24 09:30:00,SELL,25228.5,25221.83,25231.83,75,6.67,450.0,1,TARGET,95.0,53900.0
2025-06-24 09:30:00,2025-06-24 09:40:00,SELL,25207.6,25200.93,25210.93,75,6.67,450.0,1,TARGET,95.0,54350.0
2025-06-24 12:05:00,2025-06-24 12:15:00,BUY,25306.25,25312.92,25302.92,75,-3.33,-300.0,1,STOP_LOSS,83.3,54050.0
2025-06-24 13:35:00,2025-06-24 13:45:00,SELL,25057.15,25050.48,25060.48,75,6.67,450.0,1,TARGET,77.7,54500.0
2025-06-24 14:00:00,2025-06-24 14:10:00,SELL,25029.1,25022.43,25032.43,75,6.67,450.0,1,TARGET,95.0,54950.0
2025-06-26 09:25:00,2025-06-26 09:35:00,SELL,25348.7,25342.03,25352.03,75,-3.33,-300.0,1,STOP_LOSS,95.0,54650.0
2025-06-26 10:00:00,2025-06-26 10:10:00,SELL,25418.35,25411.68,25421.68,75,6.67,450.0,1,TARGET,95.0,55100.0
2025-06-26 14:15:00,2025-06-26 14:25:00,BUY,25523.15,25529.82,25519.82,75,-3.33,-300.0,1,STOP_LOSS,95.0,54800.0
2025-06-27 12:40:00,2025-06-27 12:50:00,BUY,25638.55,25645.22,25635.22,75,6.67,450.0,1,TARGET,95.0,55250.0
2025-06-30 13:15:00,2025-06-30 13:25:00,SELL,25502.15,25495.48,25505.48,75,-3.33,-300.0,1,STOP_LOSS,80.1,54950.0
2025-06-30 13:35:00,2025-06-30 13:45:00,SELL,25500.9,25494.23,25504.23,75,6.67,450.0,1,TARGET,95.0,55400.0
2025-06-30 13:45:00,2025-06-30 13:55:00,SELL,25486.85,25480.18,25490.18,75,6.67,450.0,1,TARGET,72.4,55850.0
2025-06-30 14:00:00,2025-06-30 14:10:00,SELL,25486.65,25479.98,25489.98,75,-3.33,-300.0,1,STOP_LOSS,95.0,55550.0
2025-07-01 09:30:00,2025-07-01 09:40:00,BUY,25580.65,25587.32,25577.32,75,6.67,450.0,1,TARGET,77.8,56000.0
2025-07-01 09:45:00,2025-07-01 09:55:00,BUY,25590.0,25596.67,25586.67,75,-3.33,-300.0,1,STOP_LOSS,70.8,55700.0
2025-07-02 13:25:00,2025-07-02 13:35:00,BUY,25405.35,25412.02,25402.02,75,6.67,450.0,1,TARGET,95.0,56150.0
2025-07-02 13:45:00,2025-07-02 13:55:00,BUY,25398.75,25405.42,25395.42,75,6.67,450.0,1,TARGET,95.0,56600.0
2025-07-02 14:00:00,2025-07-02 14:10:00,SELL,25403.4,25396.73,25406.73,75,-3.33,-300.0,1,STOP_LOSS,95.0,56300.0
2025-07-03 14:35:00,2025-07-03 14:45:00,BUY,25401.9,25408.57,25398.57,75,6.67,450.0,1,TARGET,95.0,56750.0
2025-07-04 14:35:00,2025-07-04 14:45:00,SELL,25433.45,25426.78,25436.78,75,-3.33,-300.0,1,STOP_LOSS,95.0,56450.0
2025-07-04 14:45:00,2025-07-04 14:55:00,SELL,25449.95,25443.28,25453.28,75,6.67,450.0,1,TARGET,95.0,56900.0
2025-07-04 15:10:00,2025-07-04 15:20:00,SELL,25462.8,25456.13,25466.13,75,6.67,450.0,1,TARGET,95.0,57350.0
2025-07-08 15:05:00,2025-07-08 15:15:00,SELL,25528.0,25521.33,25531.33,75,6.67,450.0,1,TARGET,95.0,57800.0
2025-07-09 14:30:00,2025-07-09 14:40:00,BUY,25457.4,25464.07,25454.07,75,6.67,450.0,1,TARGET,95.0,58250.0
2025-07-10 10:00:00,2025-07-10 10:10:00,SELL,25420.25,25413.58,25423.58,75,6.67,450.0,1,TARGET,95.0,58700.0
2025-07-10 11:05:00,2025-07-10 11:15:00,BUY,25379.95,25386.62,25376.62,75,6.67,450.0,1,TARGET,81.4,59150.0
2025-07-10 11:15:00,2025-07-10 11:25:00,SELL,25386.75,25380.08,25390.08,75,6.67,450.0,1,TARGET,95.0,59600.0
2025-07-11 09:15:00,2025-07-11 09:25:00,BUY,25288.95,25295.62,25285.62,75,6.67,450.0,1,TARGET,95.0,60050.0
2025-07-11 09:30:00,2025-07-11 09:40:00,SELL,25286.85,25280.18,25290.18,75,-3.33,-300.0,1,STOP_LOSS,84.3,59750.0
2025-07-11 09:45:00,2025-07-11 09:55:00,SELL,25297.55,25290.88,25300.88,75,6.67,450.0,1,TARGET,95.0,60200.0
2025-07-11 10:00:00,2025-07-11 10:10:00,SELL,25258.9,25252.23,25262.23,75,-3.33,-300.0,1,STOP_LOSS,79.7,59900.0
2025-07-14 09:15:00,2025-07-14 09:25:00,BUY,25099.3,25105.97,25095.97,75,-3.33,-300.0,1,STOP_LOSS,64.9,59600.0
2025-07-14 11:20:00,2025-07-14 11:30:00,SELL,25046.0,25039.33,25049.33,75,6.67,450.0,1,TARGET,95.0,60050.0
2025-07-14 11:55:00,2025-07-14 12:05:00,SELL,25034.55,25027.88,25037.88,75,-3.33,-300.0,1,STOP_LOSS,89.9,59750.0
2025-07-15 10:50:00,2025-07-15 11:00:00,SELL,25191.4,25184.73,25194.73,75,-3.33,-300.0,1,STOP_LOSS,95.0,59450.0
2025-07-15 11:10:00,2025-07-15 11:20:00,SELL,25221.4,25214.73,25224.73,75,6.67,450.0,1,TARGET,95.0,59900.0
2025-07-15 11:20:00,2025-07-15 11:30:00,BUY,25217.4,25224.07,25214.07,75,6.67,450.0,1,TARGET,91.1,60350.0
2025-07-15 11:30:00,2025-07-15 11:40:00,BUY,25224.2,25230.87,25220.87,75,-3.33,-300.0,1,STOP_LOSS,91.1,60050.0
2025-07-17 15:15:00,2025-07-17 15:25:00,SELL,25113.15,25106.48,25116.48,75,-3.33,-300.0,1,STOP_LOSS,95.0,59750.0
2025-07-18 09:50:00,2025-07-18 10:00:00,BUY,25045.2,25051.87,25041.87,75,-3.33,-300.0,1,STOP_LOSS,95.0,59450.0
2025-07-18 10:20:00,2025-07-18 10:30:00,BUY,24965.25,24971.92,24961.92,75,-3.33,-300.0,1,STOP_LOSS,95.0,59150.0
2025-07-23 15:05:00,2025-07-23 15:15:00,BUY,25231.05,25237.72,25227.72,75,-3.33,-300.0,1,STOP_LOSS,65.8,58850.0
2025-07-24 11:20:00,2025-07-24 11:30:00,BUY,25114.1,25120.77,25110.77,75,-3.33,-300.0,1,STOP_LOSS,95.0,58550.0
2025-07-24 11:30:00,2025-07-24 11:40:00,BUY,25098.7,25105.37,25095.37,75,-3.33,-300.0,1,STOP_LOSS,95.0,58250.0
2025-07-25 09:15:00,2025-07-25 09:25:00,BUY,24934.5,24941.17,24931.17,75,6.67,450.0,1,TARGET,95.0,58700.0
2025-07-25 09:40:00,2025-07-25 09:50:00,SELL,24926.35,24919.68,24929.68,75,-3.33,-300.0,1,STOP_LOSS,95.0,58400.0
2025-07-25 10:25:00,2025-07-25 10:35:00,SELL,24870.65,24863.98,24873.98,75,6.67,450.0,1,TARGET,73.4,58850.0
2025-07-25 10:50:00,2025-07-25 11:00:00,SELL,24862.3,24855.63,24865.63,75,-3.33,-300.0,1,STOP_LOSS,95.0,58550.0
2025-07-28 12:55:00,2025-07-28 13:05:00,SELL,24733.45,24726.78,24736.78,75,6.67,450.0,1,TARGET,78.5,59000.0
2025-07-28 13:35:00,2025-07-28 13:45:00,BUY,24672.9,24679.57,24669.57,75,6.67,450.0,1,TARGET,95.0,59450.0
2025-07-28 13:55:00,2025-07-28 14:05:00,SELL,24676.65,24669.98,24679.98,75,6.67,450.0,1,TARGET,95.0,59900.0
2025-07-28 14:10:00,2025-07-28 14:20:00,SELL,24675.05,24668.38,24678.38,75,-3.33,-300.0,1,STOP_LOSS,95.0,59600.0
2025-07-29 14:10:00,2025-07-29 14:20:00,BUY,24798.35,24805.02,24795.02,75,6.67,450.0,1,TARGET,59.7,60050.0
2025-07-29 14:40:00,2025-07-29 14:50:00,BUY,24791.8,24798.47,24788.47,75,-3.33,-300.0,1,STOP_LOSS,78.4,59750.0
2025-07-30 09:30:00,2025-07-30 09:40:00,BUY,24867.45,24874.12,24864.12,75,6.67,450.0,1,TARGET,95.0,60200.0
2025-07-31 09:15:00,2025-07-31 09:25:00,BUY,24680.3,24686.97,24676.97,75,6.67,450.0,1,TARGET,95.0,60650.0
2025-07-31 09:25:00,2025-07-31 09:35:00,BUY,24709.4,24716.07,24706.07,75,-3.33,-300.0,1,STOP_LOSS,95.0,60350.0
2025-07-31 09:55:00,2025-07-31 10:05:00,SELL,24694.1,24687.43,24697.43,75,6.67,450.0,1,TARGET,91.3,60800.0
2025-07-31 10:10:00,2025-07-31 10:20:00,SELL,24673.6,24666.93,24676.93,75,6.67,450.0,1,TARGET,95.0,61250.0
2025-07-31 13:25:00,2025-07-31 13:35:00,BUY,24926.95,24933.62,24923.62,75,6.67,450.0,1,TARGET,91.2,61700.0
2025-07-31 15:05:00,2025-07-31 15:15:00,SELL,24760.55,24753.88,24763.88,75,6.67,450.0,1,TARGET,83.0,62150.0
2025-07-31 15:15:00,2025-07-31 15:25:00,SELL,24754.2,24747.53,24757.53,75,-3.33,-300.0,1,STOP_LOSS,77.5,61850.0
2025-08-01 09:35:00,2025-08-01 09:45:00,SELL,24697.8,24691.13,24701.13,75,-3.33,-300.0,1,STOP_LOSS,85.4,61550.0
2025-08-01 11:40:00,2025-08-01 11:50:00,SELL,24646.85,24640.18,24650.18,75,-3.33,-300.0,1,STOP_LOSS,78.8,61250.0
2025-08-05 09:50:00,2025-08-05 10:00:00,BUY,24614.55,24621.22,24611.22,75,-3.33,-300.0,1,STOP_LOSS,95.0,60950.0
2025-08-07 09:45:00,2025-08-07 09:55:00,SELL,24502.25,24495.58,24505.58,75,6.67,450.0,1,TARGET,95.0,61400.0
2025-08-07 10:20:00,2025-08-07 10:30:00,SELL,24479.25,24472.58,24482.58,75,6.67,450.0,1,TARGET,95.0,61850.0
2025-08-07 10:40:00,2025-08-07 10:50:00,BUY,24435.75,24442.42,24432.42,75,-3.33,-300.0,1,STOP_LOSS,95.0,61550.0
2025-08-07 10:55:00,2025-08-07 11:05:00,BUY,24426.05,24432.72,24422.72,75,-3.33,-300.0,1,STOP_LOSS,95.0,61250.0
2025-08-11 13:40:00,2025-08-11 13:50:00,BUY,24505.65,24512.32,24502.32,75,6.67,450.0,1,TARGET,82.5,61700.0
2025-08-11 13:55:00,2025-08-11 14:05:00,BUY,24520.65,24527.32,24517.32,75,6.67,450.0,1,TARGET,76.7,62150.0
2025-08-11 14:50:00,2025-08-11 15:00:00,SELL,24577.75,24571.08,24581.08,75,-3.33,-300.0,1,STOP_LOSS,95.0,61850.0
2025-08-11 15:20:00,2025-08-12 09:15:00,BUY,24575.6,24582.27,24572.27,75,6.67,450.0,1,TARGET,95.0,62300.0
2025-08-12 10:05:00,2025-08-12 10:15:00,SELL,24689.9,24683.23,24693.23,75,6.67,450.0,1,TARGET,95.0,62750.0
2025-08-18 09:20:00,2025-08-18 09:30:00,SELL,24942.2,24935.53,24945.53,75,-3.33,-300.0,1,STOP_LOSS,95.0,62450.0
2025-08-18 09:30:00,2025-08-18 09:40:00,SELL,24988.55,24981.88,24991.88,75,-3.33,-300.0,1,STOP_LOSS,95.0,62150.0
2025-08-19 12:35:00,2025-08-19 12:45:00,SELL,25001.8,24995.13,25005.13,75,6.67,450.0,1,TARGET,95.0,62600.0
2025-08-20 12:50:00,2025-08-20 13:00:00,BUY,25056.4,25063.07,25053.07,75,-3.33,-300.0,1,STOP_LOSS,83.2,62300.0
2025-08-21 10:25:00,2025-08-21 10:35:00,BUY,25132.3,25138.97,25128.97,75,6.67,450.0,1,TARGET,93.6,62750.0
2025-08-22 09:15:00,2025-08-22 09:25:00,BUY,25022.5,25029.17,25019.17,75,-3.33,-300.0,1,STOP_LOSS,95.0,62450.0
2025-08-22 09:25:00,2025-08-22 09:35:00,BUY,24986.8,24993.47,24983.47,75,-3.33,-300.0,1,STOP_LOSS,77.3,62150.0
2025-08-25 13:05:00,2025-08-25 13:15:00,BUY,24994.95,25001.62,24991.62,75,6.67,450.0,1,TARGET,80.0,62600.0
2025-08-26 09:20:00,2025-08-26 09:30:00,BUY,24806.05,24812.72,24802.72,75,-3.33,-300.0,1,STOP_LOSS,95.0,62300.0
2025-08-26 09:30:00,2025-08-26 09:40:00,BUY,24792.7,24799.37,24789.37,75,-3.33,-300.0,1,STOP_LOSS,77.3,62000.0
2025-08-28 09:15:00,2025-08-28 09:25:00,BUY,24577.25,24583.92,24573.92,75,-3.33,-300.0,1,STOP_LOSS,75.5,61700.0
2025-08-28 09:25:00,2025-08-28 09:35:00,BUY,24529.05,24535.72,24525.72,75,6.67,450.0,1,TARGET,95.0,62150.0
2025-08-28 09:35:00,2025-08-28 09:45:00,BUY,24538.45,24545.12,24535.12,75,6.67,450.0,1,TARGET,95.0,62600.0
2025-08-28 09:45:00,2025-08-28 09:55:00,SELL,24559.3,24552.63,24562.63,75,-3.33,-300.0,1,STOP_LOSS,80.6,62300.0
2025-09-01 13:05:00,2025-09-01 13:20:00,BUY,24589.35,24596.02,24586.02,75,6.67,450.0,2,TARGET,76.9,62750.0
2025-09-01 13:15:00,2025-09-01 13:25:00,BUY,24592.45,24599.12,24589.12,75,-3.33,-300.0,1,STOP_LOSS,68.4,62450.0
2025-09-01 13:30:00,2025-09-01 13:40:00,BUY,24601.0,24607.67,24597.67,75,-3.33,-300.0,1,STOP_LOSS,62.1,62150.0
2025-09-02 09:30:00,2025-09-02 09:40:00,BUY,24676.6,24683.27,24673.27,75,6.67,450.0,1,TARGET,77.3,62600.0
2025-09-02 10:05:00,2025-09-02 10:15:00,SELL,24740.95,24734.28,24744.28,75,6.67,450.0,1,TARGET,95.0,63050.0
2025-09-02 10:25:00,2025-09-02 10:35:00,BUY,24735.7,24742.37,24732.37,75,-3.33,-300.0,1,STOP_LOSS,71.5,62750.0
2025-09-02 14:00:00,2025-09-02 14:10:00,BUY,24562.85,24569.52,24559.52,75,6.67,450.0,1,TARGET,71.3,63200.0
2025-09-02 14:15:00,2025-09-02 14:25:00,BUY,24570.2,24576.87,24566.87,75,-3.33,-300.0,1,STOP_LOSS,95.0,62900.0
2025-09-03 14:50:00,2025-09-03 15:00:00,BUY,24683.9,24690.57,24680.57,75,6.67,450.0,1,TARGET,95.0,63350.0
2025-09-04 09:15:00,2025-09-04 09:25:00,SELL,24863.8,24857.13,24867.13,75,-3.33,-300.0,1,STOP_LOSS,78.0,63050.0
2025-09-04 09:35:00,2025-09-04 09:45:00,SELL,24901.15,24894.48,24904.48,75,6.67,450.0,1,TARGET,95.0,63500.0
2025-09-05 12:45:00,2025-09-05 12:55:00,SELL,24628.25,24621.58,24631.58,75,-3.33,-300.0,1,STOP_LOSS,95.0,63200.0
2025-09-08 12:55:00,2025-09-08 13:05:00,BUY,24863.2,24869.87,24859.87,75,-3.33,-300.0,1,STOP_LOSS,69.7,62900.0
2025-09-08 13:10:00,2025-09-08 13:20:00,BUY,24867.8,24874.47,24864.47,75,-3.33,-300.0,1,STOP_LOSS,76.4,62600.0
2025-09-10 09:15:00,2025-09-10 09:25:00,SELL,24962.65,24955.98,24965.98,75,-3.33,-300.0,1,STOP_LOSS,95.0,62300.0
2025-09-10 09:25:00,2025-09-10 09:35:00,SELL,24990.65,24983.98,24993.98,75,-3.33,-300.0,1,STOP_LOSS,95.0,62000.0
2025-09-12 10:40:00,2025-09-12 10:50:00,BUY,25088.5,25095.17,25085.17,75,-3.33,-300.0,1,STOP_LOSS,67.7,61700.0
2025-09-12 11:30:00,2025-09-12 11:45:00,SELL,25128.2,25121.53,25131.53,75,6.67,450.0,2,TARGET,95.0,62150.0
2025-09-12 12:15:00,2025-09-12 12:25:00,BUY,25124.7,25131.37,25121.37,75,-3.33,-300.0,1,STOP_LOSS,76.3,61850.0
2025-09-16 10:25:00,2025-09-16 10:40:00,BUY,25168.3,25174.97,25164.97,75,-3.33,-300.0,2,STOP_LOSS,77.6,61550.0
2025-09-16 12:30:00,2025-09-16 12:40:00,BUY,25195.9,25202.57,25192.57,75,-3.33,-300.0,1,STOP_LOSS,79.4,61250.0
2025-09-17 09:25:00,2025-09-17 09:35:00,SELL,25303.2,25296.53,25306.53,75,-3.33,-300.0,1,STOP_LOSS,95.0,60950.0
2025-09-17 09:40:00,2025-09-17 09:50:00,SELL,25333.15,25326.48,25336.48,75,6.67,450.0,1,TARGET,95.0,61400.0
2025-09-17 10:00:00,2025-09-17 10:10:00,BUY,25326.45,25333.12,25323.12,75,-3.33,-300.0,1,STOP_LOSS,84.1,61100.0
2025-09-18 09:15:00,2025-09-18 09:25:00,SELL,25411.2,25404.53,25414.53,75,-3.33,-300.0,1,STOP_LOSS,95.0,60800.0
2025-09-18 09:25:00,2025-09-18 09:35:00,SELL,25425.1,25418.43,25428.43,75,6.67,450.0,1,TARGET,95.0,61250.0
2025-09-18 12:45:00,2025-09-18 12:55:00,SELL,25378.1,25371.43,25381.43,75,-3.33,-300.0,1,STOP_LOSS,58.2,60950.0
2025-09-19 12:15:00,2025-09-19 12:25:00,SELL,25292.4,25285.73,25295.73,75,-3.33,-300.0,1,STOP_LOSS,95.0,60650.0
2025-09-22 14:40:00,2025-09-22 14:50:00,BUY,25178.95,25185.62,25175.62,75,6.67,450.0,1,TARGET,72.2,61100.0
2025-09-22 14:55:00,2025-09-22 15:05:00,SELL,25194.5,25187.83,25197.83,75,-3.33,-300.0,1,STOP_LOSS,79.3,60800.0
2025-09-23 13:30:00,2025-09-23 13:40:00,BUY,25237.0,25243.67,25233.67,75,-3.33,-300.0,1,STOP_LOSS,74.3,60500.0
2025-09-24 15:10:00,2025-09-24 15:20:00,SELL,25059.75,25053.08,25063.08,75,-3.33,-300.0,1,STOP_LOSS,95.0,60200.0
