datetime_readable,open,high,low,close,datetime_epoch,sma_5,sma_10,sma_20,sma_50,sma_100,sma_200,ema_5,ema_10,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_histogram,rsi_14,rsi_21,stoch_k,stoch_d,williams_r,cci,adx,di_plus,di_minus,momentum_10,roc_10,trix,atr,bb_upper,bb_middle,bb_lower,bb_width,bb_position,trend_slope,trend_strength,trend_direction,price_change,price_change_abs,hl_range,body_size,upper_shadow,lower_shadow,sma_5_20_cross,sma_10_50_cross,price_vs_sma_20,price_vs_ema_20,volatility_10,volatility_20
2025-12-04 13:35:00,26003.1,26003.55,25979.3,25979.5,1764835500,26005.16,26008.09,26004.34,26012.87,26038.7,26002.93,25999.73,26004.03,26005.79,26013.82,26018.06,26010.9,-2.58,-1.92,-0.66,30.52,34.61,28.58,48.84,-99.59,-177.13,20.53,16.67,36.01,-23.8,-0.09,-0.0,10.3,26023.21,26004.34,25985.48,0.15,-15.84,0.33,0.04,1,-0.09,0.09,0.09,0.09,0.0,0.0,1,-1,-0.1,-0.1,0.05,0.04
2025-12-04 13:37:00,25981.25,25982.75,25974.8,25981.75,1764835620,25998.15,26006.12,26003.23,26012.1,26038.08,26003.15,25993.74,25999.98,26003.5,26012.56,26017.34,26010.61,-4.21,-2.38,-1.83,32.64,36.0,14.36,31.08,-86.84,-211.74,21.96,15.74,37.16,-19.75,-0.08,-0.0,10.13,26024.51,26003.23,25981.94,0.16,-0.45,-0.0,0.0,-1,0.01,0.01,0.03,0.0,0.0,0.02,-1,-1,-0.08,-0.08,0.06,0.04
2025-12-04 13:39:00,25982.4,25982.4,25974.8,25978.35,1764835740,25990.76,26003.8,26002.05,26011.18,26037.38,26003.35,25988.61,25996.04,26001.1,26011.22,26016.57,26010.29,-5.7,-3.04,-2.66,31.1,34.82,6.77,16.57,-93.28,-189.56,23.28,14.88,35.14,-23.15,-0.09,-0.0,9.95,26025.95,26002.05,25978.16,0.18,0.4,-0.38,0.03,-1,-0.01,0.01,0.03,0.02,0.0,0.01,-1,-1,-0.09,-0.09,0.07,0.05
2025-12-04 13:41:00,25978.45,25978.7,25962.4,25973.25,1764835860,25983.05,25999.52,26000.65,26010.15,26036.62,26003.58,25983.49,25991.9,25998.45,26009.73,26015.71,26009.92,-7.22,-3.88,-3.34,28.89,33.12,12.18,11.1,-83.36,-193.42,25.19,13.22,39.72,-42.9,-0.16,-0.0,10.4,26027.65,26000.65,25973.65,0.21,-0.75,-0.8,0.12,-1,-0.02,0.02,0.06,0.02,0.0,0.04,-1,-1,-0.11,-0.1,0.07,0.05
2025-12-04 13:43:00,25973.2,25977.4,25970.1,25976.3,1764835980,25977.83,25995.36,25999.17,26009.02,26035.88,26003.81,25981.09,25989.06,25996.34,26008.42,26014.93,26009.59,-8.08,-4.72,-3.36,32.0,35.11,14.89,11.28,-78.68,-144.73,26.97,12.54,37.68,-41.55,-0.16,-0.0,10.18,26028.04,25999.17,25970.31,0.22,10.38,-1.07,0.18,-1,0.01,0.01,0.03,0.01,0.0,0.01,-1,-1,-0.09,-0.08,0.07,0.06
2025-12-04 13:45:00,25976.65,25977.25,25970.9,25976.05,1764836100,25977.14,25991.15,25997.86,26007.84,26035.08,26004.04,25979.41,25986.7,25994.41,26007.15,26014.16,26009.25,-8.68,-5.51,-3.17,31.88,35.02,19.63,15.57,-79.06,-122.58,28.62,11.96,35.96,-42.1,-0.16,-0.0,9.91,26028.39,25997.86,25967.34,0.23,14.26,-1.35,0.26,-1,-0.0,0.0,0.02,0.0,0.0,0.02,-1,-1,-0.08,-0.07,0.07,0.06
2025-12-04 13:47:00,25976.9,25979.8,25974.8,25979.4,1764836220,25976.67,25987.41,25996.84,26006.57,26034.22,26004.3,25979.41,25985.37,25992.98,26006.06,26013.47,26008.96,-8.79,-6.16,-2.62,35.46,37.28,22.78,19.1,-73.93,-92.55,29.73,13.42,34.62,-37.4,-0.14,-0.0,9.56,26028.38,25996.84,25965.3,0.24,22.35,-1.58,0.33,-1,0.01,0.01,0.02,0.01,0.0,0.01,-1,-1,-0.07,-0.05,0.06,0.06
2025-12-04 13:49:00,25978.45,25981.1,25977.2,25978.55,1764836340,25976.71,25983.73,25996.11,26005.58,26033.22,26004.55,25979.12,25984.13,25991.6,26004.98,26012.78,26008.65,-8.84,-6.7,-2.14,34.95,36.94,23.93,22.11,-75.23,-78.43,30.54,14.03,33.56,-36.75,-0.14,-0.0,9.15,26028.61,25996.11,25963.6,0.25,22.99,-1.9,0.45,-1,-0.0,0.0,0.02,0.0,0.01,0.0,-1,-1,-0.07,-0.05,0.05,0.06
2025-12-04 13:51:00,25979.25,25983.55,25976.15,25981.55,1764836460,25978.37,25980.71,25995.51,26004.67,26032.21,26004.74,25979.93,25983.66,25990.65,26004.06,26012.16,26008.39,-8.54,-7.07,-1.47,38.28,39.01,26.74,24.48,-70.63,-64.62,30.87,15.15,31.6,-30.25,-0.12,-0.0,9.03,26028.62,25995.51,25962.4,0.25,28.91,-2.15,0.56,-1,0.01,0.01,0.03,0.01,0.01,0.01,-1,-1,-0.05,-0.04,0.03,0.07
2025-12-04 13:53:00,25981.35,25982.8,25973.4,25975.55,1764836580,25978.22,25978.02,25994.25,26003.62,26031.12,26004.89,25978.47,25982.19,25989.21,26002.94,26011.44,26008.06,-8.68,-7.39,-1.29,34.48,36.49,24.77,25.14,-79.83,-70.19,31.4,14.02,31.42,-26.85,-0.1,-0.0,9.06,26028.37,25994.25,25960.13,0.26,22.59,-2.35,0.63,-1,-0.02,0.02,0.04,0.02,0.01,0.01,-1,-1,-0.07,-0.05,0.01,0.07
2025-12-04 13:55:00,25976.0,25977.5,25970.5,25974.4,1764836700,25977.89,25977.52,25992.8,26002.67,26029.94,26005.02,25977.11,25980.77,25987.8,26001.82,26010.7,26007.72,-8.79,-7.67,-1.12,33.79,36.03,22.65,24.72,-81.6,-74.98,32.12,13.24,31.99,-5.1,-0.02,-0.0,8.91,26027.71,25992.8,25957.9,0.27,23.63,-2.49,0.68,-1,-0.0,0.0,0.03,0.01,0.01,0.02,-1,-1,-0.07,-0.05,0.01,0.07
2025-12-04 13:57:00,25973.8,25978.35,25970.05,25974.05,1764836820,25976.82,25976.75,25991.43,26001.7,26028.78,26005.15,25976.09,25979.55,25986.49,26000.74,26009.98,26007.39,-8.8,-7.9,-0.9,33.57,35.88,19.91,22.44,-78.86,-68.53,32.62,13.04,29.85,-7.7,-0.03,-0.0,8.87,26027.01,25991.43,25955.86,0.27,25.57,-2.62,0.72,-1,-0.0,0.0,0.03,0.0,0.02,0.01,-1,-1,-0.07,-0.05,0.01,0.07
2025-12-04 13:59:00,25974.45,25975.3,25970.5,25972.3,1764836940,25975.57,25976.14,25989.97,26001.01,26027.59,26005.26,25974.83,25978.23,25985.14,25999.62,26009.23,26007.04,-8.85,-8.09,-0.76,32.43,35.13,19.72,20.76,-80.4,-68.38,33.09,12.51,28.65,-6.05,-0.02,-0.0,8.57,26026.17,25989.97,25953.78,0.28,25.59,-2.74,0.76,-1,-0.01,0.01,0.02,0.01,0.0,0.01,-1,-1,-0.07,-0.05,0.01,0.07
2025-12-04 14:01:00,25972.7,25984.05,25972.05,25980.35,1764837060,25975.33,25976.85,25988.18,26000.31,26026.46,26005.44,25976.67,25978.62,25984.68,25998.86,26008.66,26006.77,-8.14,-8.1,-0.05,42.16,41.09,28.12,22.58,-56.38,-40.91,31.94,18.38,25.87,7.1,0.03,-0.0,8.82,26022.52,25988.18,25953.85,0.26,38.59,-2.46,0.68,-1,0.03,0.03,0.05,0.03,0.01,0.0,-1,-1,-0.03,-0.02,0.01,0.07
2025-12-04 14:03:00,25981.4,25989.55,25976.35,25986.7,1764837180,25977.56,25977.89,25986.62,25999.66,26025.4,26005.64,25980.01,25980.09,25984.87,25998.39,26008.23,26006.57,-6.99,-7.88,0.88,48.46,45.26,50.91,32.92,-10.5,-13.15,30.05,20.79,23.2,10.4,0.04,-0.0,9.13,26018.15,25986.62,25955.1,0.24,50.12,-2.01,0.54,-1,0.02,0.02,0.05,0.02,0.01,0.02,-1,-1,0.0,0.01,0.02,0.06
2025-12-04 14:05:00,25987.8,25988.35,25977.9,25982.0,1764837300,25979.08,25978.48,25984.82,25998.81,26024.27,26005.84,25980.68,25980.43,25984.6,25997.75,26007.71,26006.33,-6.38,-7.58,1.19,44.59,42.9,68.44,49.16,-27.81,-13.97,28.29,19.11,21.32,5.95,0.02,-0.0,9.23,26012.85,25984.82,25956.78,0.22,44.98,-1.58,0.42,-1,-0.02,0.02,0.04,0.02,0.0,0.02,-1,-1,-0.01,-0.01,0.02,0.06
2025-12-04 14:07:00,25982.8,26001.8,25981.95,26001.55,1764837420,25984.58,25980.7,25984.06,25998.26,26023.41,26006.21,25987.63,25984.27,25986.21,25997.89,26007.58,26006.28,-4.28,-6.92,2.64,59.2,53.5,87.02,68.79,-0.63,73.35,27.52,26.01,18.29,22.15,0.09,-0.0,9.99,26009.26,25984.06,25958.85,0.19,84.71,-0.84,0.15,-1,0.08,0.08,0.08,0.07,0.0,0.0,1,-1,0.07,0.06,0.03,0.05
2025-12-04 14:09:00,26001.05,26022.7,25999.35,26017.4,1764837540,25993.6,25984.58,25984.16,25998.07,26022.76,26006.67,25997.56,25990.3,25989.18,25998.66,26007.78,26006.39,-1.31,-5.8,4.48,66.83,59.84,87.16,80.87,-10.07,203.66,28.37,35.69,15.5,38.85,0.15,-0.0,10.94,26009.89,25984.16,25958.43,0.2,114.59,0.13,0.0,1,0.06,0.06,0.09,0.06,0.02,0.01,1,-1,0.13,0.11,0.06,0.05
2025-12-04 14:11:00,26018.8,26022.35,26007.55,26009.2,1764837660,25999.37,25987.35,25984.03,25997.77,26022.02,26007.18,26001.44,25993.73,25991.09,25999.07,26007.81,26006.42,0.37,-4.56,4.93,60.52,55.71,87.89,87.36,-25.64,203.01,29.16,32.33,14.04,27.65,0.11,-0.0,11.22,26009.22,25984.03,25958.84,0.19,99.95,0.93,0.18,1,-0.03,0.03,0.06,0.04,0.01,0.01,1,-1,0.1,0.07,0.06,0.05
2025-12-04 14:13:00,26010.95,26012.3,26001.65,26004.05,1764837780,26002.84,25990.2,25984.11,25997.33,26021.28,26007.65,26002.31,25995.61,25992.33,25999.27,26007.73,26006.4,1.28,-3.4,4.67,56.89,53.29,76.29,83.78,-35.42,153.84,29.09,30.13,16.86,28.5,0.11,-0.0,11.18,26009.55,25984.11,25958.67,0.2,89.18,1.5,0.46,1,-0.02,0.02,0.04,0.03,0.01,0.01,1,-1,0.08,0.05,0.06,0.05
2025-12-04 14:15:00,26004.8,26007.8,25998.65,26001.6,1764837900,26006.76,25992.92,25985.22,25996.84,26020.51,26008.1,26002.07,25996.7,25993.21,25999.36,26007.61,26006.35,1.77,-2.36,4.14,55.19,52.15,66.29,76.82,-40.08,112.78,28.65,28.34,17.8,27.2,0.1,-0.0,11.03,26011.66,25985.22,25958.77,0.2,80.97,1.68,0.54,1,-0.01,0.01,0.04,0.01,0.01,0.01,1,-1,0.06,0.03,0.06,0.05
2025-12-04 14:17:00,26001.7,26011.2,26001.15,26008.75,1764838020,26008.2,25996.39,25986.57,25996.48,26019.74,26008.57,26004.3,25998.89,25994.69,25999.73,26007.63,26006.37,2.71,-1.35,4.06,59.03,55.08,66.0,69.53,-26.5,115.86,28.5,28.7,16.64,34.7,0.13,-0.0,10.96,26014.86,25986.57,25958.28,0.22,89.2,1.96,0.64,1,0.03,0.03,0.04,0.03,0.01,0.0,1,-1,0.09,0.05,0.06,0.06
2025-12-04 14:19:00,26008.4,26008.8,25996.75,25997.45,1764838140,26004.21,25998.9,25987.52,25995.93,26018.95,26008.97,26002.02,25998.63,25994.95,25999.64,26007.43,26006.28,2.52,-0.57,3.09,51.52,50.0,61.82,64.7,-47.96,72.34,27.79,26.47,18.19,25.15,0.1,-0.0,11.04,26015.93,25987.52,25959.12,0.22,67.47,1.99,0.65,1,-0.04,0.04,0.05,0.04,0.0,0.0,1,1,0.04,0.01,0.05,0.06
2025-12-04 14:21:00,25997.8,25998.8,25992.45,25995.3,1764838260,26001.43,26000.4,25988.62,25995.5,26018.09,26009.37,25999.78,25998.02,25994.98,25999.47,26007.19,26006.17,2.17,-0.03,2.19,50.21,49.1,57.83,61.89,-52.04,38.1,26.6,25.34,20.28,14.95,0.06,0.0,10.7,26016.44,25988.62,25960.81,0.21,62.0,1.87,0.6,1,-0.01,0.01,0.02,0.01,0.0,0.01,1,1,0.03,0.0,0.04,0.05
2025-12-04 14:23:00,25995.45,26007.4,25995.05,26002.25,1764838380,26001.07,26001.96,25989.92,25995.35,26017.28,26009.83,26000.6,25998.79,25995.68,25999.58,26007.09,26006.14,2.42,0.46,1.96,54.26,52.04,53.72,57.79,-38.84,62.03,26.25,28.95,18.63,15.55,0.06,0.0,10.82,26017.73,25989.92,25962.11,0.21,72.16,1.87,0.6,1,0.03,0.03,0.05,0.03,0.02,0.0,1,1,0.05,0.03,0.04,0.05
2025-12-04 14:25:00,26002.3,26007.25,25999.6,26006.75,1764838500,26002.1,26004.43,25991.46,25995.67,26016.51,26010.3,26002.65,26000.24,25996.73,25999.86,26007.09,26006.14,2.95,0.96,1.99,56.71,53.86,59.52,57.02,-30.56,69.62,25.92,27.46,17.67,24.75,0.1,0.0,10.59,26019.42,25991.46,25963.49,0.22,77.34,1.89,0.61,1,0.02,0.02,0.03,0.02,0.0,0.01,1,1,0.06,0.04,0.02,0.06
2025-12-04 14:27:00,26006.25,26009.8,26004.7,26006.15,1764838620,26001.58,26004.89,25992.8,25995.85,26015.8,26010.73,26003.82,26001.31,25997.63,26000.11,26007.07,26006.14,3.28,1.42,1.86,56.28,53.57,65.98,59.74,-32.68,74.32,25.84,28.27,17.04,4.6,0.02,0.0,10.2,26020.89,25992.8,25964.7,0.22,73.77,1.91,0.62,1,-0.0,0.0,0.02,0.0,0.01,0.01,1,1,0.05,0.03,0.02,0.06
2025-12-04 14:29:00,26006.25,26020.85,26005.85,26016.25,1764838740,26005.34,26004.78,25994.68,25996.29,26015.2,26011.12,26007.96,26004.03,25999.4,26000.74,26007.25,26006.24,4.31,2.0,2.31,61.6,57.53,74.28,66.59,-13.92,103.1,26.6,32.88,15.31,-1.15,-0.0,0.0,10.54,26023.74,25994.68,25965.62,0.22,87.12,2.02,0.64,1,0.04,0.04,0.06,0.04,0.02,0.0,1,1,0.08,0.06,0.02,0.06
2025-12-04 14:31:00,26016.2,26017.85,26006.6,26008.7,1764838860,26008.02,26004.72,25996.04,25996.63,26014.56,26011.46,26008.21,26004.88,26000.29,26001.05,26007.28,26006.27,4.47,2.49,1.97,56.1,53.92,74.05,71.44,-31.25,79.76,27.3,30.39,14.15,-0.5,-0.0,0.0,10.6,26025.05,25996.04,25967.02,0.22,71.82,2.02,0.64,1,-0.03,0.03,0.04,0.03,0.01,0.01,1,1,0.05,0.03,0.02,0.06
2025-12-04 14:33:00,26008.1,26012.0,26006.0,26008.95,1764838980,26009.36,26005.22,25997.71,25996.95,26013.88,26011.81,26008.46,26005.62,26001.11,26001.36,26007.31,26006.29,4.56,2.91,1.65,56.24,54.02,73.7,74.01,-33.74,63.58,27.86,29.12,13.97,4.9,0.02,0.0,10.27,26025.64,25997.71,25969.78,0.21,70.13,1.88,0.6,1,0.0,0.0,0.02,0.0,0.01,0.01,1,1,0.04,0.03,0.02,0.06
2025-12-04 14:35:00,26008.65,26012.0,25998.65,26000.4,1764839100,26008.09,26005.1,25999.01,25996.84,26013.15,26012.08,26005.77,26004.67,26001.04,26001.32,26007.18,26006.24,3.89,3.1,0.79,50.36,50.11,53.76,67.17,-73.72,29.58,27.29,26.47,17.71,-1.2,-0.0,0.0,10.49,26024.82,25999.01,25973.2,0.2,52.7,1.55,0.48,1,-0.03,0.03,0.05,0.03,0.01,0.01,1,1,0.01,-0.0,0.02,0.05
2025-12-04 14:37:00,26003.1,26015.0,26000.1,26013.55,1764839220,26009.57,26005.58,26000.98,25997.03,26012.61,26012.41,26008.36,26006.28,26002.24,26001.8,26007.3,26006.31,4.38,3.36,1.02,57.69,55.33,54.37,60.61,-29.43,62.82,27.03,25.85,15.96,4.8,0.02,0.0,10.8,26024.82,26000.98,25977.15,0.18,76.36,1.36,0.43,1,0.05,0.05,0.06,0.04,0.01,0.01,1,1,0.05,0.04,0.03,0.05
2025-12-04 14:39:00,26013.5,26019.05,26012.25,26017.5,1764839340,26009.82,26007.58,26003.24,25997.35,26012.13,26012.81,26011.41,26008.32,26003.69,26002.42,26007.5,26006.42,5.02,3.69,1.33,59.62,56.76,61.68,56.61,-11.8,111.04,27.14,27.4,15.23,20.05,0.08,0.0,10.52,26024.17,26003.24,25982.32,0.16,84.07,1.14,0.4,1,0.02,0.02,0.03,0.02,0.01,0.0,1,1,0.05,0.05,0.03,0.04
2025-12-04 14:41:00,26018.2,26019.95,26013.35,26015.5,1764839460,26011.18,26009.6,26005.0,25997.63,26011.59,26013.18,26012.77,26009.63,26004.81,26002.93,26007.66,26006.51,5.31,4.02,1.3,58.17,55.81,79.98,65.34,-18.84,108.7,27.32,26.77,14.53,20.2,0.08,0.0,10.24,26023.73,26005.0,25986.27,0.14,78.04,0.96,0.35,1,-0.01,0.01,0.03,0.01,0.01,0.01,1,1,0.04,0.04,0.02,0.04
2025-12-04 14:43:00,26014.2,26015.85,26000.6,26000.6,1764839580,26009.51,26009.44,26005.7,25997.52,26010.96,26013.51,26008.72,26007.99,26004.41,26002.84,26007.52,26006.45,4.29,4.07,0.22,48.69,49.36,66.02,69.23,-71.3,-0.78,25.74,24.02,21.63,-1.65,-0.01,0.0,10.59,26022.6,26005.7,25988.79,0.13,34.93,0.61,0.17,1,-0.06,0.06,0.06,0.05,0.01,0.0,1,1,-0.02,-0.01,0.02,0.03
2025-12-04 14:45:00,26000.55,26003.25,25988.5,25988.7,1764839700,26007.17,26007.63,26006.03,25997.26,26010.19,26013.74,26002.04,26004.48,26002.92,26002.28,26007.15,26006.27,2.49,3.76,-1.26,42.71,45.0,36.83,60.94,-99.38,-159.15,24.74,21.69,27.47,-18.05,-0.07,0.0,10.89,26021.22,26006.03,25990.84,0.12,-7.05,-0.01,0.0,-1,-0.05,0.05,0.06,0.05,0.01,0.0,1,1,-0.07,-0.05,0.03,0.03
2025-12-04 14:47:00,25988.6,26005.7,25988.15,26003.3,1764839820,26005.12,26007.34,26006.12,25997.32,26009.6,26013.99,26002.46,26004.27,26002.95,26002.32,26007.07,26006.24,2.22,3.45,-1.23,50.71,50.62,25.22,42.69,-53.67,-95.96,23.54,20.84,24.44,-2.85,-0.01,0.0,11.37,26021.22,26006.12,25991.01,0.12,40.67,-0.12,0.01,-1,0.06,0.06,0.07,0.06,0.01,0.0,-1,1,-0.01,0.0,0.04,0.03
2025-12-04 14:49:00,26003.75,26014.8,26002.6,26014.1,1764839940,26004.44,26007.13,26005.95,25997.74,26009.13,26014.39,26006.34,26006.05,26004.01,26002.79,26007.21,26006.32,2.84,3.33,-0.49,55.65,54.25,42.1,34.71,-20.64,54.9,22.21,24.94,22.58,-2.15,-0.01,0.0,11.43,26020.63,26005.95,25991.28,0.11,77.76,0.17,0.02,1,0.04,0.04,0.05,0.04,0.0,0.0,-1,1,0.03,0.04,0.03,0.03
2025-12-04 14:51:00,26015.15,26027.45,26014.55,26026.15,1764840060,26006.57,26008.88,26006.8,25998.4,26008.79,26014.89,26012.94,26009.71,26006.12,26003.7,26007.59,26006.52,4.26,3.51,0.74,60.41,57.88,74.13,47.15,-3.31,191.83,22.01,30.7,20.72,17.45,0.07,0.0,11.56,26023.88,26006.8,25989.72,0.13,106.63,0.51,0.12,1,0.05,0.05,0.05,0.04,0.0,0.0,-1,1,0.07,0.08,0.04,0.03
2025-12-04 14:53:00,26026.45,26029.5,26021.55,26025.05,1764840180,26011.46,26010.48,26007.85,25998.88,26008.43,26015.39,26016.98,26012.5,26007.93,26004.54,26007.93,26006.7,5.23,3.85,1.37,59.78,57.45,88.43,68.22,-10.76,180.78,21.98,30.45,19.68,16.1,0.06,0.0,11.31,26026.63,26007.85,25989.07,0.14,95.8,0.73,0.2,1,-0.0,0.0,0.03,0.01,0.01,0.01,1,1,0.07,0.07,0.05,0.04
2025-12-04 14:55:00,26025.85,26040.85,26025.1,26039.65,1764840300,26021.65,26014.41,26009.75,25999.61,26008.22,26015.92,26024.54,26017.43,26010.95,26005.92,26008.56,26007.03,7.1,4.5,2.59,65.01,61.49,94.55,85.7,-2.28,225.02,22.69,34.47,17.77,39.25,0.15,0.0,11.63,26032.83,26009.75,25986.68,0.18,114.78,1.08,0.29,1,0.06,0.06,0.06,0.05,0.0,0.0,1,1,0.11,0.11,0.06,0.05
2025-12-04 14:57:00,26040.2,26042.7,26034.7,26039.35,1764840420,26028.86,26016.99,26011.28,26000.36,26008.22,26016.47,26029.47,26021.42,26013.65,26007.23,26009.17,26007.35,8.45,5.29,3.16,64.82,61.37,93.61,92.2,-6.14,202.35,23.47,33.9,16.87,25.8,0.1,0.0,11.37,26037.71,26011.28,25984.86,0.2,103.11,1.49,0.42,1,-0.0,0.0,0.03,0.0,0.01,0.02,1,1,0.11,0.1,0.06,0.05
2025-12-04 14:59:00,26041.75,26050.45,26038.85,26048.45,1764840540,26035.73,26020.08,26013.83,26001.3,26008.32,26017.07,26035.8,26026.33,26016.97,26008.84,26009.95,26007.76,10.15,6.26,3.88,67.83,63.74,96.12,94.76,-3.21,200.05,24.63,36.29,15.64,30.95,0.12,0.0,11.38,26044.0,26013.83,25983.66,0.23,107.37,1.8,0.48,1,0.03,0.03,0.04,0.03,0.01,0.01,1,1,0.13,0.12,0.07,0.06
2025-12-04 15:01:00,26049.05,26059.05,26048.15,26057.65,1764840660,26042.03,26024.3,26016.95,26002.13,26008.62,26017.7,26043.08,26032.03,26020.84,26010.76,26010.89,26008.26,12.09,7.43,4.66,70.58,65.95,96.22,95.32,-1.97,205.37,26.14,39.22,14.57,42.15,0.16,0.0,11.35,26051.4,26016.95,25982.5,0.26,109.08,2.14,0.51,1,0.04,0.04,0.04,0.03,0.01,0.0,1,1,0.16,0.14,0.09,0.07
2025-12-04 15:03:00,26056.4,26057.45,26045.6,26049.4,1764840780,26046.9,26029.18,26019.31,26002.76,26008.82,26018.26,26045.19,26035.19,26023.56,26012.27,26011.66,26008.67,12.82,8.51,4.31,65.21,62.36,93.73,95.36,-13.61,149.76,27.22,36.25,15.07,48.8,0.19,0.01,11.4,26055.8,26019.31,25982.81,0.28,91.23,2.37,0.56,1,-0.03,0.03,0.05,0.03,0.0,0.01,1,1,0.12,0.1,0.08,0.07
2025-12-04 15:05:00,26049.0,26056.1,26048.35,26052.35,1764840900,26049.44,26035.54,26021.59,26003.45,26009.09,26018.81,26047.58,26038.31,26026.3,26013.85,26012.46,26009.1,13.48,9.5,3.98,66.2,63.12,91.65,93.87,-9.45,132.03,28.23,34.45,14.32,63.65,0.24,0.01,11.14,26060.29,26021.59,25982.89,0.3,89.74,2.64,0.62,1,0.01,0.01,0.03,0.01,0.01,0.0,1,1,0.12,0.1,0.07,0.08
2025-12-04 15:07:00,26053.05,26053.65,26048.0,26050.6,1764841020,26051.69,26040.28,26023.81,26004.12,26009.34,26019.36,26048.58,26040.54,26028.62,26015.29,26013.22,26009.52,13.71,10.34,3.36,65.02,62.34,88.34,91.24,-11.92,109.05,29.11,33.16,14.02,47.3,0.18,0.01,10.75,26063.79,26023.81,25983.83,0.31,83.5,2.81,0.66,1,-0.01,0.01,0.02,0.01,0.0,0.01,1,1,0.1,0.08,0.05,0.08
2025-12-04 15:09:00,26051.05,26052.35,26044.5,26051.4,1764841140,26052.28,26044.0,26025.57,26004.85,26009.56,26019.91,26049.52,26042.52,26030.79,26016.7,26013.97,26009.93,13.79,11.03,2.76,65.32,62.56,89.28,89.76,-10.79,91.18,29.42,31.39,15.64,37.3,0.14,0.01,10.54,26067.13,26025.57,25984.01,0.32,81.08,3.09,0.73,1,0.0,0.0,0.03,0.0,0.0,0.03,1,1,0.1,0.08,0.04,0.08
2025-12-04 15:11:00,26051.05,26055.8,26044.1,26045.1,1764841260,26049.77,26045.9,26027.39,26005.51,26009.79,26020.4,26048.05,26042.99,26032.15,26017.82,26014.59,26010.28,13.19,11.46,1.73,60.82,59.66,85.87,87.83,-19.68,77.46,29.95,31.24,14.41,18.95,0.07,0.01,10.62,26069.02,26027.39,25985.75,0.32,71.27,3.1,0.74,1,-0.02,0.02,0.04,0.02,0.02,0.0,1,1,0.07,0.05,0.04,0.08
2025-12-04 15:13:00,26045.65,26045.65,26036.6,26037.7,1764841380,26047.43,26047.16,26028.82,26006.22,26010.0,26020.84,26044.6,26042.02,26032.68,26018.6,26015.05,26010.56,11.99,11.57,0.42,55.95,56.44,79.81,84.99,-30.11,42.23,29.41,29.32,18.62,12.65,0.05,0.01,10.51,26069.79,26028.82,25987.86,0.31,60.83,2.96,0.69,1,-0.03,0.03,0.03,0.03,0.0,0.0,1,1,0.03,0.02,0.03,0.08
2025-12-04 15:15:00,26037.35,26038.15,26029.45,26032.25,1764841500,26043.41,26046.42,26030.42,26007.27,26010.07,26021.21,26040.48,26040.25,26032.64,26019.13,26015.39,26010.77,10.47,11.35,-0.88,52.61,54.18,67.58,77.75,-47.48,13.09,28.04,27.57,22.43,-7.4,-0.03,0.01,10.38,26069.26,26030.42,25991.57,0.3,52.36,2.56,0.58,1,-0.02,0.02,0.03,0.02,0.0,0.01,1,1,0.01,-0.0,0.03,0.08
2025-12-04 15:17:00,26033.3,26035.35,26023.55,26031.0,1764841620,26039.49,26045.59,26031.29,26008.26,26010.18,26021.55,26037.32,26038.57,26032.48,26019.6,26015.7,26010.97,9.06,10.89,-1.83,51.84,53.66,53.13,66.84,-63.03,-4.14,26.14,25.35,24.64,-8.35,-0.03,0.01,10.48,26069.36,26031.29,25993.22,0.29,49.62,2.3,0.48,1,-0.0,0.0,0.05,0.01,0.01,0.03,1,1,-0.0,-0.01,0.03,0.08
2025-12-04 15:19:00,26031.15,26040.9,26027.2,26032.5,1764841740,26035.71,26044.0,26032.04,26009.34,26010.26,26021.89,26035.71,26037.46,26032.48,26020.1,26016.03,26011.19,7.98,10.31,-2.33,52.73,54.21,39.56,53.42,-70.8,7.54,24.91,26.74,22.39,-15.95,-0.06,0.01,10.71,26069.58,26032.04,25994.5,0.29,50.61,2.1,0.42,1,0.01,0.01,0.05,0.01,0.03,0.02,1,1,0.0,0.0,0.04,0.07
2025-12-04 15:21:00,26032.95,26036.4,26023.95,26023.95,1764841860,26031.48,26040.62,26032.46,26010.36,26010.25,26022.15,26031.79,26035.01,26031.67,26020.25,26016.19,26011.31,6.35,9.52,-3.17,47.37,50.6,22.43,38.37,-98.87,-19.9,23.41,24.54,22.7,-33.7,-0.13,0.01,10.84,26069.43,26032.46,25995.49,0.28,38.49,1.72,0.29,1,-0.03,0.03,0.05,0.03,0.01,0.0,-1,1,-0.03,-0.03,0.04,0.07
2025-12-04 15:23:00,26025.25,26033.55,26022.8,26030.45,1764841980,26030.03,26038.73,26033.96,26011.44,26010.23,26022.38,26031.35,26034.18,26031.55,26020.65,26016.47,26011.5,5.53,8.72,-3.19,51.41,53.09,17.14,26.38,-78.9,-23.65,21.89,22.8,21.85,-18.95,-0.07,0.01,10.83,26067.95,26033.96,25999.96,0.26,44.84,1.19,0.16,1,0.02,0.02,0.04,0.02,0.01,0.01,-1,1,-0.01,-0.0,0.04,0.07
